seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIPR010000075.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYIPR010000070.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIPR010000089.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIPR010000090.1	2781	No terminal repeats	3	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIPR010000086.1	4621	No terminal repeats	5	11	0.9986	NA	0	0.7327	NA	NA
JAYIPR010000073.1	9827	No terminal repeats	8	11	0.9980	NA	0	1.3549	NA	NA
JAYIPR010000044.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAYIPR010000078.1	7845	No terminal repeats	8	11	0.9949	NA	0	0.9301	NA	NA
JAYIPR010000043.1	35971	No terminal repeats	29	11	0.9939	NA	1	1.6166	NA	NF012174
JAYIPR010000068.1	11658	No terminal repeats	16	11	0.9921	NA	0	1.1627	NA	NA
JAYIPR010000102.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAYIPR010000076.1	8513	No terminal repeats	5	11	0.9831	NA	0	1.3078	NA	NA
JAYIPR010000071.1	10955	No terminal repeats	8	11	0.9820	NA	0	0.3312	NA	NA
JAYIPR010000074.1	9650	No terminal repeats	7	11	0.9377	NA	0	0.2071	NA	NA
JAYIPR010000067.1	11819	No terminal repeats	9	11	0.9113	NA	0	0.8983	NA	NA
JAYIPR010000050.1	27325	No terminal repeats	20	11	0.8836	NA	0	0.2089	NA	NF033135
