gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAYIQQ010000086.1_1	130	576	447	-1	0.658	11	GGA/GAG/AGG	GENOMAD.204499.VV	1.14e-72	240	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQQ010000086.1_2	755	2200	1446	-1	0.575	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000086.1_3	2197	2862	666	-1	0.551	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000086.1_4	3003	3758	756	-1	0.589	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000086.1_5	3780	4001	222	-1	0.667	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000086.1_6	4155	4385	231	1	0.576	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000086.1_7	4390	5889	1500	-1	0.589	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000088.1_1	3	245	243	-1	0.667	11	None	GENOMAD.119442.VP	4.616e-19	82	0	0	1	1246	Caudoviricetes	NA	NA	PF04717;COG4540;TIGR01644	Phage P2 baseplate assembly protein gpV
JAYIQQ010000088.1_2	324	551	228	-1	0.561	11	None	GENOMAD.169047.VV	1.543e-34	126	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000088.1_3	553	1758	1206	-1	0.654	11	None	GENOMAD.032536.VV	4.122e-39	154	0	0	1	1246	Caudoviricetes	NA	NA	COG5301	Phage-related tail fibre protein
JAYIQQ010000088.1_4	1762	2274	513	-1	0.645	11	None	GENOMAD.114503.VV	6.848e-29	115	0	0	1	1246	Caudoviricetes	NA	NA	PF09684;COG4385;TIGR01634	Bacteriophage P2-related tail formation protein
JAYIQQ010000088.1_5	2303	3193	891	-1	0.639	11	None	GENOMAD.105501.VV	3.602e-87	290	0	0	1	1246	Caudoviricetes	NA	NA	PF03434;COG3948	Phage-related baseplate assembly protein
JAYIQQ010000088.1_6	3567	4580	1014	1	0.490	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000116.1_1	134	739	606	-1	0.667	11	None	GENOMAD.140378.VP	9.568e-05	45	0	0	1	1246	Caudoviricetes	NA	NA	PF02413	NA
JAYIQQ010000117.1_1	3	113	111	-1	0.676	11	GGAG/GAGG	GENOMAD.171822.VP	2.228e-13	63	0	0	0	1246	Caudoviricetes	NA	NA	PF06528	Phage P2 GpE
JAYIQQ010000117.1_2	122	424	303	-1	0.653	11	GGA/GAG/AGG	GENOMAD.135969.VP	7.219e-23	94	0	0	1	1246	Caudoviricetes	NA	NA	PF10109	Phage tail assembly chaperone proteins, E, or 41 or 14
JAYIQQ010000117.1_3	471	698	228	-1	0.614	11	None	GENOMAD.106757.VV	7.816e-05	41	0	0	1	1246	Caudoviricetes	NA	NA	PF04985;COG3498;K06908;TIGR01611	Phage tail tube protein FII
JAYIQQ010000119.1_1	1	228	228	1	0.605	11	None	GENOMAD.099825.VV	4.843e-09	53	0	0	1	1246	Caudoviricetes	NA	NA	PF04985;K06908;COG3498;TIGR01611	Phage tail tube protein FII
JAYIQQ010000119.1_2	274	576	303	1	0.663	11	GGA/GAG/AGG	GENOMAD.135969.VP	6.507e-24	97	0	0	1	1246	Caudoviricetes	NA	NA	PF10109	Phage tail assembly chaperone proteins, E, or 41 or 14
JAYIQQ010000119.1_3	585	695	111	1	0.676	11	GGAG/GAGG	GENOMAD.171822.VP	2.228e-13	63	0	0	0	1246	Caudoviricetes	NA	NA	PF06528	Phage P2 GpE
JAYIQQ010000120.1_1	272	670	399	-1	0.679	11	None	GENOMAD.119442.VP	2.204e-33	126	0	0	1	1246	Caudoviricetes	NA	NA	PF04717;COG4540;TIGR01644	Phage P2 baseplate assembly protein gpV
JAYIQQ010000022.1|provirus_56922_71800_53	56922	57284	363	1	0.543	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_54	58144	58452	309	1	0.579	11	AGGAG	GENOMAD.160041.VV	1.232e-57	194	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_55	58472	59794	1323	-1	0.611	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_56	59796	60116	321	-1	0.545	11	GGAG/GAGG	GENOMAD.214060.VP	2.027e-46	162	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_57	60127	60408	282	-1	0.567	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_58	60360	60647	288	-1	0.660	11	None	GENOMAD.227990.VV	9.754e-18	79	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_59	61246	61374	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_60	61402	61647	246	-1	0.634	11	3Base/5BMM	GENOMAD.148914.VV	8.291e-21	87	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAYIQQ010000022.1|provirus_56922_71800_61	61657	61953	297	-1	0.593	11	AGxAGG/AGGxGG	GENOMAD.117825.VV	2.778e-47	164	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAYIQQ010000022.1|provirus_56922_71800_62	61950	63056	1107	-1	0.594	11	GGAG/GAGG	GENOMAD.222250.VP	3.858e-09	61	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;COG2946	DNA relaxase NicK
JAYIQQ010000022.1|provirus_56922_71800_63	63049	63231	183	-1	0.628	11	None	GENOMAD.185254.VV	7.651e-27	103	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_64	63228	63500	273	-1	0.608	11	GGA/GAG/AGG	GENOMAD.096365.VV	2.694e-28	109	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_65	63790	64176	387	1	0.592	11	GGA/GAG/AGG	GENOMAD.223687.VP	9.436e-06	46	0	0	1	2773	Inoviridae	NA	NA	PF12472	Phage related protein
JAYIQQ010000022.1|provirus_56922_71800_66	65010	65294	285	-1	0.611	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000022.1|provirus_56922_71800_67	65291	71800	6510	-1	0.652	11	AGGAG	GENOMAD.168432.CP	3.181e-19	98	0	0	0	1	NA	NA	NA	COG5368	NA
JAYIQQ010000036.1|provirus_35776_53540_35	35776	37437	1662	1	0.619	11	None	GENOMAD.157931.VP	3.647e-31	133	0	0	1	1246	Caudoviricetes	NA	NA	PF20454;K21512;COG5525	Phage terminase, large subunit GpA
JAYIQQ010000036.1|provirus_35776_53540_36	37445	37609	165	-1	0.661	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000036.1|provirus_35776_53540_37	39527	43048	3522	1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000036.1|provirus_35776_53540_38	42990	43724	735	1	0.604	11	GGA/GAG/AGG	GENOMAD.082990.PP	5.627e-119	379	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000036.1|provirus_35776_53540_39	43760	44470	711	-1	0.643	11	GGA/GAG/AGG	GENOMAD.118427.VP	1.017e-10	64	0	0	0	8600	Peduoviridae	NA	NA	K06905	NA
JAYIQQ010000036.1|provirus_35776_53540_40	44659	45672	1014	-1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000036.1|provirus_35776_53540_41	45672	47456	1785	-1	0.635	11	GGA/GAG/AGG	GENOMAD.151636.VP	2.694e-160	517	0	0	0	1246	Caudoviricetes	NA	NA	COG5484	Uncharacterized protein YjcR, contains N-terminal HTH domain
JAYIQQ010000036.1|provirus_35776_53540_42	47584	48426	843	1	0.645	11	GGAG/GAGG	GENOMAD.042716.VV	6.688e-62	216	0	0	0	1246	Caudoviricetes	NA	NA	COG4388	Mu-like prophage I protein
JAYIQQ010000036.1|provirus_35776_53540_43	48478	49494	1017	1	0.640	11	GGAG/GAGG	GENOMAD.059047.VV	8.271e-39	151	0	0	1	1246	Caudoviricetes	NA	NA	PF05125;PF06528;TIGR01551	phage major capsid protein, P2 family
JAYIQQ010000036.1|provirus_35776_53540_44	49498	50217	720	1	0.690	11	None	GENOMAD.034571.VV	1.082e-45	167	0	0	1	1246	Caudoviricetes	NA	NA	PF05944	Phage small terminase subunit
JAYIQQ010000036.1|provirus_35776_53540_45	50316	50522	207	1	0.671	11	GGA/GAG/AGG	GENOMAD.119083.VV	1.736e-15	71	0	0	0	1246	Caudoviricetes	NA	NA	PF05926	Phage head completion protein (GPL)
JAYIQQ010000036.1|provirus_35776_53540_46	50538	50783	246	1	0.671	11	None	GENOMAD.119083.VV	1.338e-23	95	0	0	0	1246	Caudoviricetes	NA	NA	PF05926	Phage head completion protein (GPL)
JAYIQQ010000036.1|provirus_35776_53540_47	50783	50992	210	1	0.671	11	GGAG/GAGG	GENOMAD.159179.VP	5.771e-12	61	0	0	1	1246	Caudoviricetes	NA	NA	COG5004;K06370	P2-like prophage tail protein X
JAYIQQ010000036.1|provirus_35776_53540_48	50997	51353	357	1	0.633	11	GGA/GAG/AGG	GENOMAD.180475.VP	6.436e-07	49	0	0	1	1246	Caudoviricetes	NA	NA	PF16931	Putative phage holin
JAYIQQ010000036.1|provirus_35776_53540_49	51346	51621	276	1	0.692	11	GGAGG	GENOMAD.205510.VP	5.043e-15	71	0	0	1	1246	Caudoviricetes	NA	NA	PF05449	Putative 3TM holin, Phage_holin_3
JAYIQQ010000036.1|provirus_35776_53540_50	51621	52259	639	1	0.665	11	GGA/GAG/AGG	GENOMAD.021660.VV	1.345e-13	72	0	0	0	1246	Caudoviricetes	NA	NA	COG3179;K18950	Predicted chitinase
JAYIQQ010000036.1|provirus_35776_53540_51	52259	52747	489	1	0.665	11	None	GENOMAD.138205.VP	1.109e-54	189	0	0	0	1246	Caudoviricetes	NA	NA	PF10828	NA
JAYIQQ010000036.1|provirus_35776_53540_52	52744	53163	420	1	0.629	11	None	GENOMAD.125799.VP	2.464e-35	132	0	0	1	1246	Caudoviricetes	NA	NA	PF06891	P2 phage tail completion protein R (GpR)
JAYIQQ010000036.1|provirus_35776_53540_53	53151	53540	390	1	0.646	11	None	GENOMAD.134219.VP	3.297e-52	180	0	0	1	1246	Caudoviricetes	NA	NA	PF05069;TIGR01635;COG5005	phage virion morphogenesis (putative tail completion) protein
JAYIQQ010000065.1|provirus_10424_21430_9	10424	10699	276	-1	0.576	11	GGAGG	GENOMAD.114230.VV	9.991e-39	139	0	0	0	9134	Lessievirus	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_10	10696	10968	273	-1	0.670	11	AGGAG	GENOMAD.130991.VV	2.555e-44	155	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_11	10965	11189	225	-1	0.667	11	GGAGG	GENOMAD.218654.PV	2.392e-37	134	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_12	11186	11458	273	-1	0.630	11	GGAGG	GENOMAD.171078.VC	1.087e-29	113	0	0	0	1246	Caudoviricetes	NA	NA	PF13238;TIGR00041;COG0703;K06074	AAA domain
JAYIQQ010000065.1|provirus_10424_21430_13	11626	12051	426	-1	0.646	11	AGGAG	GENOMAD.174328.VV	6.746e-75	246	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_14	12130	12402	273	-1	0.604	11	GGAGG	GENOMAD.157368.VV	5.377e-14	68	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_15	12402	12689	288	-1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_16	12686	12904	219	-1	0.644	11	AGGAG	GENOMAD.156811.VV	1.582e-40	143	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_17	13225	15921	2697	-1	0.633	11	AGGA	GENOMAD.195422.VP	2.526e-154	513	0	0	1	1246	Caudoviricetes	NA	NA	PF05929;COG1658	Phage capsid scaffolding protein (GPO) serine peptidase
JAYIQQ010000065.1|provirus_10424_21430_18	15931	16140	210	-1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_19	16140	16418	279	-1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_20	16429	16749	321	-1	0.598	11	AGxAGG/AGGxGG	GENOMAD.091894.VV	2.234e-53	182	0	0	0	12762	Herelleviridae	NA	NA	PF04606;COG4530;TIGR04165	Ogr/Delta-like zinc finger
JAYIQQ010000065.1|provirus_10424_21430_21	17086	17517	432	1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_22	17559	17672	114	-1	0.518	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_23	17831	18406	576	-1	0.417	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYIQQ010000065.1|provirus_10424_21430_24	18498	19484	987	-1	0.644	11	GGAGG	GENOMAD.209614.VP	8.913e-82	276	0	0	1	1246	Caudoviricetes	NA	NA	PF05954;K06905;COG3500;TIGR03361	Phage protein D
JAYIQQ010000065.1|provirus_10424_21430_25	19481	19882	402	-1	0.677	11	GGAG/GAGG	GENOMAD.116424.VV	1.213e-23	98	0	0	0	1246	Caudoviricetes	NA	NA	PF06995;K06906;COG3499	Phage protein U
