JAYISZ010000002.1_tRNA1_Arg	164969	165045
JAYISZ010000007.1_tRNA1_Arg	1643	1719
JAYISZ010000007.1_tRNA2_Ser	78086	78178
JAYISZ010000010.1_tRNA1_Ala	123452	123527
JAYISZ010000011.1_tRNA1_Thr	96204	96279
JAYISZ010000012.1_tRNA1_Leu	103065	103151
JAYISZ010000015.1_tRNA1_Lys	42633	42708
JAYISZ010000017.1_tRNA1_Ser	36724	36813
JAYISZ010000018.1_tRNA1_Met	255	330
JAYISZ010000020.1_tRNA1_Gly	24078	24151
JAYISZ010000022.1_tRNA1_Thr	123	198
JAYISZ010000022.1_tRNA2_Gly	232	305
JAYISZ010000022.1_tRNA3_Tyr	335	420
JAYISZ010000022.1_tRNA4_Gln	4254	4330
