seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUB010000087.1	3027	No terminal repeats	3	11	1.0000	NA	0	2.7690	NA	NA
JAYIUB010000062.1	14490	No terminal repeats	16	11	1.0000	NA	4	10.0169	NA	NA
JAYIUB010000074.1	7845	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIUB010000068.1	10339	No terminal repeats	16	11	0.9999	NA	0	3.5127	NA	NA
JAYIUB010000084.1	3818	No terminal repeats	5	11	0.9999	NA	0	1.4781	NA	NA
JAYIUB010000055.1	18835	No terminal repeats	18	11	0.9999	NA	0	2.2223	NA	NA
JAYIUB010000049.1	31289	No terminal repeats	35	11	0.9999	NA	0	3.7546	NA	NA
JAYIUB010000059.1	15927	No terminal repeats	18	11	0.9998	NA	7	7.5578	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIUB010000061.1	14755	No terminal repeats	14	11	0.9998	NA	0	2.7907	NA	NA
JAYIUB010000081.1	5513	No terminal repeats	6	11	0.9995	NA	0	1.3270	NA	NA
JAYIUB010000073.1	8156	No terminal repeats	7	11	0.9989	NA	0	1.6693	NA	NA
JAYIUB010000048.1	31566	No terminal repeats	29	11	0.9979	NA	0	2.8653	NA	NA
JAYIUB010000042.1	41042	No terminal repeats	38	11	0.9549	NA	0	0.5591	NA	NF033135
JAYIUB010000070.1	9238	No terminal repeats	7	11	0.8687	NA	0	0.2071	NA	NA
