seq_name	chromosome_score	plasmid_score	virus_score
JAYISY010000001.1	0.9999	0.0001	0.0000
JAYISY010000010.1	1.0000	0.0000	0.0000
JAYISY010000011.1	0.9999	0.0001	0.0000
JAYISY010000012.1	0.9999	0.0001	0.0000
JAYISY010000013.1	1.0000	0.0000	0.0000
JAYISY010000014.1	0.9968	0.0032	0.0000
JAYISY010000015.1	0.9971	0.0029	0.0000
JAYISY010000016.1	0.9996	0.0004	0.0000
JAYISY010000017.1	0.9999	0.0001	0.0000
JAYISY010000018.1	1.0000	0.0000	0.0000
JAYISY010000019.1	1.0000	0.0000	0.0000
JAYISY010000002.1	0.9999	0.0001	0.0000
JAYISY010000020.1	0.9990	0.0010	0.0000
JAYISY010000021.1	0.9997	0.0003	0.0000
JAYISY010000022.1	0.9999	0.0001	0.0000
JAYISY010000023.1	0.9999	0.0001	0.0000
JAYISY010000024.1	0.9998	0.0002	0.0000
JAYISY010000025.1	1.0000	0.0000	0.0000
JAYISY010000026.1	0.9998	0.0002	0.0000
JAYISY010000027.1	0.9999	0.0001	0.0000
JAYISY010000028.1	0.9987	0.0013	0.0000
JAYISY010000029.1	0.9996	0.0004	0.0000
JAYISY010000003.1	0.9995	0.0005	0.0000
JAYISY010000030.1	0.0001	0.9999	0.0000
JAYISY010000031.1	0.9998	0.0002	0.0000
JAYISY010000032.1	0.0005	0.9995	0.0000
JAYISY010000033.1	0.0001	0.9999	0.0000
JAYISY010000034.1	0.9999	0.0001	0.0000
JAYISY010000035.1	0.0023	0.9977	0.0000
JAYISY010000036.1	0.1604	0.8395	0.0000
JAYISY010000037.1	0.8390	0.1610	0.0000
JAYISY010000038.1	1.0000	0.0000	0.0000
JAYISY010000039.1	0.9985	0.0015	0.0000
JAYISY010000004.1	0.9998	0.0002	0.0000
JAYISY010000040.1	1.0000	0.0000	0.0000
JAYISY010000041.1	0.3929	0.6071	0.0000
JAYISY010000042.1	1.0000	0.0000	0.0000
JAYISY010000043.1	0.9999	0.0001	0.0000
JAYISY010000044.1	1.0000	0.0000	0.0000
JAYISY010000045.1	0.0026	0.9973	0.0000
JAYISY010000046.1	0.9998	0.0000	0.0002
JAYISY010000047.1	0.9848	0.0152	0.0000
JAYISY010000048.1	0.6023	0.1542	0.2436
JAYISY010000049.1	0.6906	0.3072	0.0022
JAYISY010000005.1	0.9999	0.0001	0.0000
JAYISY010000050.1	0.0062	0.9937	0.0001
JAYISY010000051.1	0.9975	0.0025	0.0000
JAYISY010000052.1	0.7619	0.1103	0.1278
JAYISY010000053.1	0.2521	0.7450	0.0030
JAYISY010000054.1	0.1931	0.1899	0.6170
JAYISY010000055.1	0.0287	0.0085	0.9628
JAYISY010000056.1	0.9844	0.0028	0.0128
JAYISY010000057.1	0.0000	0.0000	1.0000
JAYISY010000058.1	0.0003	0.9996	0.0000
JAYISY010000059.1	0.8203	0.1794	0.0003
JAYISY010000006.1	0.9998	0.0002	0.0000
JAYISY010000060.1	0.0811	0.9188	0.0001
JAYISY010000061.1	0.7605	0.1115	0.1280
JAYISY010000062.1	0.6703	0.1648	0.1649
JAYISY010000063.1	0.7435	0.0495	0.2070
JAYISY010000064.1	0.4520	0.2406	0.3074
JAYISY010000065.1	0.8953	0.0117	0.0929
JAYISY010000066.1	0.9051	0.0533	0.0416
JAYISY010000067.1	0.7094	0.0335	0.2571
JAYISY010000068.1	0.8323	0.1628	0.0049
JAYISY010000069.1	0.8695	0.1293	0.0013
JAYISY010000007.1	0.9999	0.0001	0.0000
JAYISY010000070.1	0.0301	0.9401	0.0298
JAYISY010000071.1	0.6340	0.1384	0.2275
JAYISY010000072.1	0.9085	0.0522	0.0393
JAYISY010000073.1	0.7400	0.2589	0.0011
JAYISY010000008.1	1.0000	0.0000	0.0000
JAYISY010000009.1	1.0000	0.0000	0.0000
