seq_name	chromosome_score	plasmid_score	virus_score
JAUIPS010000001.1	0.9047	0.0895	0.0059
JAUIPS010000002.1	0.9794	0.0189	0.0017
JAUIPS010000003.1	0.9348	0.0607	0.0045
JAUIPS010000004.1	0.9728	0.0247	0.0026
JAUIPS010000005.1	0.9723	0.0251	0.0027
JAUIPS010000006.1	0.9416	0.0544	0.0040
JAUIPS010000007.1	0.9190	0.0758	0.0052
JAUIPS010000008.1	0.9213	0.0735	0.0051
JAUIPS010000009.1	0.9816	0.0168	0.0016
JAUIPS010000010.1	0.9632	0.0339	0.0029
JAUIPS010000011.1	0.9606	0.0362	0.0032
JAUIPS010000012.1	0.9262	0.0687	0.0052
JAUIPS010000013.1	0.9420	0.0542	0.0038
JAUIPS010000014.1	0.8837	0.1103	0.0060
JAUIPS010000015.1	0.9689	0.0282	0.0028
JAUIPS010000016.1	0.9346	0.0601	0.0053
JAUIPS010000017.1	0.9037	0.0898	0.0065
JAUIPS010000018.1	0.9556	0.0409	0.0035
JAUIPS010000019.1	0.9436	0.0511	0.0053
JAUIPS010000020.1	0.9508	0.0461	0.0032
JAUIPS010000021.1	0.9876	0.0111	0.0013
JAUIPS010000022.1	0.9156	0.0791	0.0054
JAUIPS010000023.1	0.9598	0.0373	0.0029
JAUIPS010000024.1	0.9521	0.0447	0.0032
JAUIPS010000025.1	0.0004	0.9995	0.0001
JAUIPS010000026.1	0.9903	0.0084	0.0013
JAUIPS010000027.1	0.8318	0.1627	0.0056
JAUIPS010000028.1	0.9607	0.0365	0.0027
JAUIPS010000029.1	0.9819	0.0165	0.0016
JAUIPS010000030.1	0.9675	0.0297	0.0029
JAUIPS010000031.1	0.9350	0.0604	0.0045
JAUIPS010000032.1	0.9567	0.0402	0.0031
JAUIPS010000033.1	0.9632	0.0339	0.0029
JAUIPS010000034.1	0.8748	0.1186	0.0066
JAUIPS010000035.1	0.9940	0.0052	0.0008
JAUIPS010000036.1	0.9475	0.0490	0.0036
JAUIPS010000037.1	0.8942	0.0982	0.0076
JAUIPS010000038.1	0.9647	0.0322	0.0032
JAUIPS010000039.1	0.9345	0.0600	0.0056
JAUIPS010000040.1	0.7975	0.1967	0.0058
JAUIPS010000041.1	0.7366	0.2554	0.0080
JAUIPS010000042.1	0.9589	0.0377	0.0034
JAUIPS010000043.1	0.9622	0.0345	0.0032
JAUIPS010000044.1	0.0587	0.9401	0.0011
JAUIPS010000045.1	0.9572	0.0398	0.0030
JAUIPS010000046.1	0.9669	0.0307	0.0024
JAUIPS010000047.1	0.0000	1.0000	0.0000
JAUIPS010000048.1	0.0000	1.0000	0.0000
JAUIPS010000049.1	0.9913	0.0079	0.0009
JAUIPS010000050.1	0.8840	0.1095	0.0065
JAUIPS010000051.1	0.9834	0.0149	0.0018
JAUIPS010000052.1	0.9638	0.0335	0.0028
JAUIPS010000053.1	0.9970	0.0020	0.0009
JAUIPS010000054.1	0.0006	0.9991	0.0003
JAUIPS010000055.1	0.9965	0.0031	0.0004
JAUIPS010000056.1	0.9378	0.0588	0.0034
JAUIPS010000057.1	0.9778	0.0204	0.0018
JAUIPS010000058.1	0.0368	0.9061	0.0571
JAUIPS010000059.1	0.0962	0.9004	0.0034
JAUIPS010000060.1	0.1718	0.8062	0.0220
JAUIPS010000061.1	0.1037	0.8857	0.0107
JAUIPS010000062.1	0.0187	0.6379	0.3434
JAUIPS010000063.1	0.9624	0.0346	0.0030
JAUIPS010000064.1	0.0000	0.9998	0.0002
JAUIPS010000065.1	0.9976	0.0021	0.0003
JAUIPS010000066.1	0.0000	0.9997	0.0002
JAUIPS010000067.1	0.9988	0.0010	0.0002
JAUIPS010000068.1	0.0001	0.9996	0.0003
JAUIPS010000069.1	0.0000	0.9999	0.0000
JAUIPS010000070.1	0.0032	0.9968	0.0001
JAUIPS010000071.1	0.3873	0.4425	0.1701
JAUIPS010000072.1	0.0873	0.0021	0.9107
JAUIPS010000073.1	0.3797	0.5481	0.0722
JAUIPS010000074.1	0.0035	0.0024	0.9942
JAUIPS010000075.1	0.7199	0.1459	0.1342
JAUIPS010000076.1	0.0001	0.0023	0.9976
JAUIPS010000077.1	0.0316	0.0841	0.8842
JAUIPS010000078.1	0.7823	0.2021	0.0156
JAUIPS010000079.1	0.6041	0.3692	0.0266
JAUIPS010000080.1	0.1190	0.8351	0.0459
JAUIPS010000081.1	0.2559	0.5416	0.2025
JAUIPS010000082.1	0.0002	0.0005	0.9993
JAUIPS010000083.1	0.0001	0.0008	0.9991
JAUIPS010000084.1	0.2882	0.0489	0.6629
JAUIPS010000085.1	0.0005	0.0014	0.9980
JAUIPS010000086.1	0.7092	0.0702	0.2206
JAUIPS010000087.1	0.8874	0.0520	0.0606
JAUIPS010000088.1	0.4359	0.3058	0.2584
JAUIPS010000089.1	0.4808	0.0554	0.4639
JAUIPS010000090.1	0.0737	0.5898	0.3365
JAUIPS010000091.1	0.3854	0.0149	0.5997
JAUIPS010000092.1	0.8690	0.0552	0.0758
