sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFVT010000001.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JBEFVT010000001.1_91	JBEFVT010000001.1_92	JBEFVT010000001.1_91,JBEFVT010000001.1_92	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFVT010000001.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEFVT010000001.1_263	JBEFVT010000001.1_267	JBEFVT010000001.1_263,JBEFVT010000001.1_266,JBEFVT010000001.1_267	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFVT010000007.1_CapRel_1	CapRel	CapRel	Defense	JBEFVT010000007.1_78	JBEFVT010000007.1_78	JBEFVT010000007.1_78	1	CapRel__CapRel
JBEFVT010000011.1_RM_Type_II_17	RM	RM_Type_II	Defense	JBEFVT010000011.1_34	JBEFVT010000011.1_35	JBEFVT010000011.1_34,JBEFVT010000011.1_35	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JBEFVT010000011.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEFVT010000011.1_105	JBEFVT010000011.1_108	JBEFVT010000011.1_105,JBEFVT010000011.1_107,JBEFVT010000011.1_108	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFVT010000016.1_SoFic_11	SoFIC	SoFic	Defense	JBEFVT010000016.1_88	JBEFVT010000016.1_88	JBEFVT010000016.1_88	1	SoFic__SoFic
JBEFVT010000017.1_RloC_9	RloC	RloC	Defense	JBEFVT010000017.1_2	JBEFVT010000017.1_2	JBEFVT010000017.1_2	1	RloC__RloC
JBEFVT010000020.1_PD-T7-5_2	PD-T7-5	PD-T7-5	Defense	JBEFVT010000020.1_1	JBEFVT010000020.1_1	JBEFVT010000020.1_1	1	PD-T7-5__PD-T7-5
JBEFVT010000026.1_DS-32_3	DS-32	DS-32	Defense	JBEFVT010000026.1_1	JBEFVT010000026.1_2	JBEFVT010000026.1_1,JBEFVT010000026.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JBEFVT010000026.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JBEFVT010000026.1_30	JBEFVT010000026.1_33	JBEFVT010000026.1_30,JBEFVT010000026.1_31,JBEFVT010000026.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFVT010000031.1_SoFic_8	SoFIC	SoFic	Defense	JBEFVT010000031.1_10	JBEFVT010000031.1_10	JBEFVT010000031.1_10	1	SoFic__SoFic
JBEFVT010000034.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JBEFVT010000034.1_8	JBEFVT010000034.1_11	JBEFVT010000034.1_8,JBEFVT010000034.1_10,JBEFVT010000034.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFVT010000037.1_Gabija_6	Gabija	Gabija	Defense	JBEFVT010000037.1_3	JBEFVT010000037.1_4	JBEFVT010000037.1_3,JBEFVT010000037.1_4	2	Gabija__GajA,Gabija__GajB_1
JBEFVT010000037.1_Mokosh_TypeII_7	Mokosh	Mokosh_TypeII	Defense	JBEFVT010000037.1_5	JBEFVT010000037.1_5	JBEFVT010000037.1_5	1	Mokosh_TypeII__MkoC
