sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFWT010000001.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JBEFWT010000001.1_252	JBEFWT010000001.1_253	JBEFWT010000001.1_252,JBEFWT010000001.1_253	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFWT010000002.1_SspBCDE_5	SspBCDE	SspBCDE	Defense	JBEFWT010000002.1_380	JBEFWT010000002.1_382	JBEFWT010000002.1_380,JBEFWT010000002.1_381,JBEFWT010000002.1_382	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
JBEFWT010000006.1_AbiD_1	AbiD	AbiD	Defense	JBEFWT010000006.1_25	JBEFWT010000006.1_25	JBEFWT010000006.1_25	1	AbiD__AbiD
JBEFWT010000006.1_SoFic_2	SoFIC	SoFic	Defense	JBEFWT010000006.1_130	JBEFWT010000006.1_130	JBEFWT010000006.1_130	1	SoFic__SoFic
JBEFWT010000007.1_Gao_Ppl_6	Gao_Ppl	Gao_Ppl	Defense	JBEFWT010000007.1_185	JBEFWT010000007.1_185	JBEFWT010000007.1_185	1	Gao_Ppl__PplA
JBEFWT010000009.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFWT010000009.1_6	JBEFWT010000009.1_9	JBEFWT010000009.1_6,JBEFWT010000009.1_8,JBEFWT010000009.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFWT010000014.1_RM_Type_I_17	RM	RM_Type_I	Defense	JBEFWT010000014.1_73	JBEFWT010000014.1_76	JBEFWT010000014.1_73,JBEFWT010000014.1_76	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFWT010000015.1_Erebus_12	Erebus	Erebus	Defense	JBEFWT010000015.1_96	JBEFWT010000015.1_96	JBEFWT010000015.1_96	1	Erebus__EruA
JBEFWT010000016.1_SoFic_3	SoFIC	SoFic	Defense	JBEFWT010000016.1_88	JBEFWT010000016.1_88	JBEFWT010000016.1_88	1	SoFic__SoFic
JBEFWT010000020.1_Zorya_TypeIII_13	Zorya	Zorya_TypeIII	Defense	JBEFWT010000020.1_54	JBEFWT010000020.1_57	JBEFWT010000020.1_54,JBEFWT010000020.1_56,JBEFWT010000020.1_57	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFWT010000025.1_Retron_XII_4	Retron	Retron_XII	Defense	JBEFWT010000025.1_1	JBEFWT010000025.1_1	JBEFWT010000025.1_1	1	Retron_XII__RT_12
JBEFWT010000026.1_Wadjet_I_11	Wadjet	Wadjet_I	Defense	JBEFWT010000026.1_11	JBEFWT010000026.1_14	JBEFWT010000026.1_11,JBEFWT010000026.1_13,JBEFWT010000026.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFWT010000031.1_RloC_9	RloC	RloC	Defense	JBEFWT010000031.1_43	JBEFWT010000031.1_43	JBEFWT010000031.1_43	1	RloC__RloC
JBEFWT010000035.1_Gao_Mza_7	Gao_Mza	Gao_Mza	Defense	JBEFWT010000035.1_15	JBEFWT010000035.1_18	JBEFWT010000035.1_15,JBEFWT010000035.1_16,JBEFWT010000035.1_17,JBEFWT010000035.1_18	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JBEFWT010000038.1_AbiE_8	AbiE	AbiE	Defense	JBEFWT010000038.1_16	JBEFWT010000038.1_17	JBEFWT010000038.1_16,JBEFWT010000038.1_17	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEFWT010000039.1_RM_Type_II_18	RM	RM_Type_II	Defense	JBEFWT010000039.1_4	JBEFWT010000039.1_5	JBEFWT010000039.1_4,JBEFWT010000039.1_5	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
