replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFXB010000001.1	JBEFXB010000001.1_112	RM_Type_IV__FAM_1	112	defense-finder-models/RM/RM/RM_Type_IV	JBEFXB010000001.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.5e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JBEFXB010000001.1	JBEFXB010000001.1_113	RM_Type_IV__FAM_2	113	defense-finder-models/RM/RM/RM_Type_IV	JBEFXB010000001.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JBEFXB010000003.1	JBEFXB010000003.1_108	RM__Type_I_REases_FAM_1.einsi_trimmed	522	defense-finder-models/RM/RM/RM_Type_I	JBEFXB010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1027	0.0	1089.2	0.993	0.984	4	1014		JBEFXB010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFXB010000003.1	JBEFXB010000003.1_109	RM__Type_I_S_52	523	defense-finder-models/RM/RM/RM_Type_I	JBEFXB010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1e-67	227.2	0.67	0.968	9	434		JBEFXB010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFXB010000003.1	JBEFXB010000003.1_111	RM__Type_I_MTases_FAM_3	525	defense-finder-models/RM/RM/RM_Type_I	JBEFXB010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1.5e-256	850.7	0.995	0.995	2	726		JBEFXB010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFXB010000004.1	JBEFXB010000004.1_61	SoFic__SoFic	660	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFXB010000004.1_SoFic_4	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	3.4e-121	402.8	0.975	0.93	9	355			SoFIC	SoFic	Defense
JBEFXB010000007.1	JBEFXB010000007.1_73	RM__Type_I_REases_FAM_0.einsi_trimmed	1105	defense-finder-models/RM/PrrC/PrrC	JBEFXB010000007.1_PrrC_15	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JBEFXB010000007.1_RM_Type_I_16	PrrC	PrrC	Defense
JBEFXB010000007.1	JBEFXB010000007.1_74	RM__Type_I_S_04	1106	defense-finder-models/RM/PrrC/PrrC	JBEFXB010000007.1_PrrC_15	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	313	1.2e-22	78.7	0.485	0.914	23	308		JBEFXB010000007.1_RM_Type_I_16	PrrC	PrrC	Defense
JBEFXB010000007.1	JBEFXB010000007.1_76	PrrC__PrrC	1108	defense-finder-models/RM/PrrC/PrrC	JBEFXB010000007.1_PrrC_15	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	389	4.4e-90	300.0	0.976	0.941	9	374			PrrC	PrrC	Defense
JBEFXB010000007.1	JBEFXB010000007.1_78	RM__Type_I_MTases_FAM_0	1110	defense-finder-models/RM/PrrC/PrrC	JBEFXB010000007.1_PrrC_15	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	539	1.7e-174	579.4	0.996	0.991	1	534		JBEFXB010000007.1_RM_Type_I_16	PrrC	PrrC	Defense
JBEFXB010000010.1	JBEFXB010000010.1_117	Zorya_III__ZorG3	1564	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEFXB010000010.1_Zorya_TypeIII_6	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	2.1e-90	300.8	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JBEFXB010000010.1	JBEFXB010000010.1_119	Zorya__ZorB	1566	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEFXB010000010.1_Zorya_TypeIII_6	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	217	3.3e-14	50.8	0.8	0.885	10	201			Zorya	Zorya_TypeIII	Defense
