sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXP010000002.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYGXP010000002.1_159	JAYGXP010000002.1_163	JAYGXP010000002.1_159,JAYGXP010000002.1_162,JAYGXP010000002.1_163	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXP010000004.1_CapRel_2	CapRel	CapRel	Defense	JAYGXP010000004.1_173	JAYGXP010000004.1_173	JAYGXP010000004.1_173	1	CapRel__CapRel
JAYGXP010000006.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYGXP010000006.1_64	JAYGXP010000006.1_67	JAYGXP010000006.1_64,JAYGXP010000006.1_65,JAYGXP010000006.1_67	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXP010000006.1_RM_Type_II_16	RM	RM_Type_II	Defense	JAYGXP010000006.1_138	JAYGXP010000006.1_139	JAYGXP010000006.1_138,JAYGXP010000006.1_139	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXP010000013.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JAYGXP010000013.1_92	JAYGXP010000013.1_93	JAYGXP010000013.1_92,JAYGXP010000013.1_93	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXP010000015.1_SoFic_8	SoFIC	SoFic	Defense	JAYGXP010000015.1_88	JAYGXP010000015.1_88	JAYGXP010000015.1_88	1	SoFic__SoFic
JAYGXP010000022.1_PD-T7-5_10	PD-T7-5	PD-T7-5	Defense	JAYGXP010000022.1_65	JAYGXP010000022.1_65	JAYGXP010000022.1_65	1	PD-T7-5__PD-T7-5
JAYGXP010000036.1_DS-32_5	DS-32	DS-32	Defense	JAYGXP010000036.1_1	JAYGXP010000036.1_2	JAYGXP010000036.1_1,JAYGXP010000036.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXP010000036.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JAYGXP010000036.1_30	JAYGXP010000036.1_33	JAYGXP010000036.1_30,JAYGXP010000036.1_31,JAYGXP010000036.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXP010000043.1_SoFic_9	SoFIC	SoFic	Defense	JAYGXP010000043.1_10	JAYGXP010000043.1_10	JAYGXP010000043.1_10	1	SoFic__SoFic
JAYGXP010000046.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYGXP010000046.1_8	JAYGXP010000046.1_11	JAYGXP010000046.1_8,JAYGXP010000046.1_10,JAYGXP010000046.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXP010000052.1_RloC_1	RloC	RloC	Defense	JAYGXP010000052.1_2	JAYGXP010000052.1_2	JAYGXP010000052.1_2	1	RloC__RloC
JAYGXP010000054.1_Mokosh_TypeII_4	Mokosh	Mokosh_TypeII	Defense	JAYGXP010000054.1_5	JAYGXP010000054.1_5	JAYGXP010000054.1_5	1	Mokosh_TypeII__MkoC
JAYGXP010000054.1_Gabija_3	Gabija	Gabija	Defense	JAYGXP010000054.1_6	JAYGXP010000054.1_7	JAYGXP010000054.1_6,JAYGXP010000054.1_7	2	Gabija__GajA,Gabija__GajB_1
