sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXF010000003.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYGXF010000003.1_101	JAYGXF010000003.1_105	JAYGXF010000003.1_101,JAYGXF010000003.1_102,JAYGXF010000003.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXF010000005.1_RloC_5	RloC	RloC	Defense	JAYGXF010000005.1_244	JAYGXF010000005.1_244	JAYGXF010000005.1_244	1	RloC__RloC
JAYGXF010000010.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGXF010000010.1_39	JAYGXF010000010.1_42	JAYGXF010000010.1_39,JAYGXF010000010.1_40,JAYGXF010000010.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXF010000010.1_RM_Type_II_15	RM	RM_Type_II	Defense	JAYGXF010000010.1_112	JAYGXF010000010.1_113	JAYGXF010000010.1_112,JAYGXF010000010.1_113	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXF010000015.1_CapRel_1	CapRel	CapRel	Defense	JAYGXF010000015.1_28	JAYGXF010000015.1_28	JAYGXF010000015.1_28	1	CapRel__CapRel
JAYGXF010000017.1_SoFic_2	SoFIC	SoFic	Defense	JAYGXF010000017.1_12	JAYGXF010000017.1_12	JAYGXF010000017.1_12	1	SoFic__SoFic
JAYGXF010000019.1_PD-T7-5_11	PD-T7-5	PD-T7-5	Defense	JAYGXF010000019.1_1	JAYGXF010000019.1_1	JAYGXF010000019.1_1	1	PD-T7-5__PD-T7-5
JAYGXF010000028.1_DS-32_6	DS-32	DS-32	Defense	JAYGXF010000028.1_1	JAYGXF010000028.1_2	JAYGXF010000028.1_1,JAYGXF010000028.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXF010000028.1_Wadjet_I_8	Wadjet	Wadjet_I	Defense	JAYGXF010000028.1_30	JAYGXF010000028.1_33	JAYGXF010000028.1_30,JAYGXF010000028.1_31,JAYGXF010000028.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXF010000030.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYGXF010000030.1_20	JAYGXF010000030.1_21	JAYGXF010000030.1_20,JAYGXF010000030.1_21	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXF010000035.1_SoFic_3	SoFIC	SoFic	Defense	JAYGXF010000035.1_16	JAYGXF010000035.1_16	JAYGXF010000035.1_16	1	SoFic__SoFic
JAYGXF010000036.1_Zorya_TypeIII_4	Zorya	Zorya_TypeIII	Defense	JAYGXF010000036.1_16	JAYGXF010000036.1_19	JAYGXF010000036.1_16,JAYGXF010000036.1_17,JAYGXF010000036.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXF010000040.1_Mokosh_TypeII_10	Mokosh	Mokosh_TypeII	Defense	JAYGXF010000040.1_5	JAYGXF010000040.1_5	JAYGXF010000040.1_5	1	Mokosh_TypeII__MkoC
JAYGXF010000040.1_Gabija_9	Gabija	Gabija	Defense	JAYGXF010000040.1_6	JAYGXF010000040.1_7	JAYGXF010000040.1_6,JAYGXF010000040.1_7	2	Gabija__GajA,Gabija__GajB_1
