hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFVT010000001.1_67	JBEFVT010000001.1	67	521	DISARM__drmC	5.6e-15	53.5	0.494	0.269	329	468
JBEFVT010000001.1_91	JBEFVT010000001.1	91	432	RM_Type_IV__Type_IV_01	2.4e-49	167.3	0.667	0.801	39	384
JBEFVT010000001.1_91	JBEFVT010000001.1	91	432	RM_Type_IV__FAM_2	1.4000000000000001e-55	186.7	0.889	0.894	1	386
JBEFVT010000001.1_92	JBEFVT010000001.1	92	843	RM_Type_IV__FAM_1	8.4e-84	280.6	0.492	0.563	311	785
JBEFVT010000001.1_128	JBEFVT010000001.1	128	414	Dnd__DndA	2.8e-35	119.9	0.865	0.821	33	372
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM_Type_II__Type_II_MTases_FAM_29	2.9e-06	24.0	0.418	0.487	165	409
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM_Type_II__Type_II_MTases_FAM_13	3.2e-13	47.0	0.415	0.485	158	401
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM_Type_II__Type_II_MTases_FAM_14	2.3e-13	47.4	0.455	0.505	176	429
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM_Type_II__Type_II_MTases_FAM_6	3.6e-16	56.8	0.443	0.489	177	422
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM_Type_II__Type_II_MTases_FAM_33	2.6e-38	130.0	0.451	0.477	159	398
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM__Type_I_MTases_FAM_1	1.2000000000000001e-55	186.9	0.747	0.722	132	494
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM__Type_I_MTases_FAM_3	2.3999999999999997e-59	199.1	0.678	0.847	10	435
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	PrrC__EcoprrI	8.1e-96	320.2	0.954	0.982	7	500
JBEFVT010000001.1_263	JBEFVT010000001.1	263	503	RM__Type_I_MTases_FAM_0	1.7000000000000002e-166	553.0	0.992	0.99	4	501
JBEFVT010000001.1_266	JBEFVT010000001.1	266	284	RM__Type_I_S_02	2.4e-18	64.4	0.418	0.658	84	270
JBEFVT010000001.1_266	JBEFVT010000001.1	266	284	RM__Type_I_S_04	4.2e-43	146.1	0.538	0.982	1	279
JBEFVT010000001.1_266	JBEFVT010000001.1	266	284	RM__Type_I_S_51	4.9e-60	201.2	0.574	0.989	1	281
JBEFVT010000001.1_267	JBEFVT010000001.1	267	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	2.7e-229	762.1	0.98	0.964	10	1067
JBEFVT010000001.1_290	JBEFVT010000001.1	290	308	Brig1__ADP_ribosyl	1.7000000000000002e-58	196.5	0.436	0.929	5	290
JBEFVT010000001.1_292	JBEFVT010000001.1	292	669	csf4_IV-A_1	7.1e-33	112.0	0.401	0.395	25	288
JBEFVT010000001.1_308	JBEFVT010000001.1	308	601	PsyrTA__PsyrT	4.0999999999999995e-90	300.7	0.517	0.576	4	349
JBEFVT010000001.1_324	JBEFVT010000001.1	324	225	Dpd__QueC	2.8999999999999998e-52	175.1	0.986	0.978	2	221
JBEFVT010000001.1_325	JBEFVT010000001.1	325	228	Dpd__QueE	7.9e-07	26.8	0.652	0.658	71	220
JBEFVT010000002.1_253	JBEFVT010000002.1	620	180	DarTG__DarG	2.2999999999999997e-67	225.1	0.739	0.972	1	175
JBEFVT010000002.1_306	JBEFVT010000002.1	673	293	PD-T7-2__PD-T7-2_A	4.5e-28	96.1	0.579	0.877	17	273
JBEFVT010000002.1_306	JBEFVT010000002.1	673	293	Gao_Her_SIR__SIR2	1e-48	164.4	0.417	0.584	111	281
JBEFVT010000003.1_42	JBEFVT010000003.1	715	831	BREX__brxHI	2.3e-50	169.6	0.854	0.762	23	655
JBEFVT010000003.1_42	JBEFVT010000003.1	715	831	Shango__SngC	4.8e-63	211.8	0.869	0.771	16	656
JBEFVT010000003.1_179	JBEFVT010000003.1	852	277	CBASS__AG_E1_ThiF	3.7e-35	119.4	0.582	0.516	20	162
JBEFVT010000003.1_180	JBEFVT010000003.1	853	256	Gao_Qat__QatD	4.5e-17	60.1	0.953	0.973	2	250
JBEFVT010000003.1_190	JBEFVT010000003.1	863	242	Zorya__ZorB	1.7e-11	41.8	0.562	0.558	93	227
JBEFVT010000003.1_260	JBEFVT010000003.1	933	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JBEFVT010000003.1_291	JBEFVT010000003.1	964	482	DEDDh_I_II_III_IV_V_VI_1	5.8e-17	60.2	0.975	0.373	6	185
JBEFVT010000003.1_309	JBEFVT010000003.1	982	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-10	39.1	0.635	0.406	657	1130
JBEFVT010000003.1_309	JBEFVT010000003.1	982	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	7.6e-12	42.0	0.434	0.415	1	485
JBEFVT010000003.1_309	JBEFVT010000003.1	982	1168	Wadjet__JetC_I	1.2e-13	47.8	0.45	0.43	341	842
JBEFVT010000004.1_121	JBEFVT010000004.1	1131	368	Veles__VlsB1	9.8e-105	348.6	0.951	0.957	15	366
JBEFVT010000004.1_121	JBEFVT010000004.1	1131	368	Veles__VlsB2	5.7e-105	349.4	0.923	0.954	16	366
JBEFVT010000004.1_144	JBEFVT010000004.1	1154	118	Dpd__QueD	1.4e-57	191.1	0.958	0.975	3	117
JBEFVT010000005.1_46	JBEFVT010000005.1	1326	322	WYL_I_II_III_IV_V_VI_4	1e-39	134.3	0.965	0.528	144	313
JBEFVT010000005.1_46	JBEFVT010000005.1	1326	322	WYL_I_II_III_IV_V_VI_1	2.2999999999999997e-67	225.7	0.984	0.994	1	320
JBEFVT010000005.1_61	JBEFVT010000005.1	1341	1624	Mokosh_type_I__MkoA_D	4.9e-69	231.8	0.688	0.631	447	1470
JBEFVT010000005.1_116	JBEFVT010000005.1	1396	416	RM_Type_II__Type_II_MTases_FAM_22	5.700000000000001e-34	115.8	0.451	0.399	74	239
JBEFVT010000005.1_116	JBEFVT010000005.1	1396	416	DISARM_2__drmMII	7.8e-37	125.1	0.477	0.406	70	238
JBEFVT010000005.1_116	JBEFVT010000005.1	1396	416	RM_Type_II__Type_II_MTases_FAM_0	1.6e-40	137.5	0.497	0.416	70	242
JBEFVT010000005.1_116	JBEFVT010000005.1	1396	416	RM_Type_II__Type_II_MTases_FAM_2	1.9000000000000002e-58	196.1	0.527	0.43	72	250
JBEFVT010000005.1_116	JBEFVT010000005.1	1396	416	Druantia_II__DruM	1.1e-61	207.1	0.848	0.74	71	378
JBEFVT010000005.1_252	JBEFVT010000005.1	1532	299	Ukko__UkkD1	1.7e-60	202.6	0.947	0.88	20	282
JBEFVT010000005.1_252	JBEFVT010000005.1	1532	299	Ukko__UkkD2	1.7e-60	202.6	0.947	0.88	20	282
JBEFVT010000006.1_23	JBEFVT010000006.1	1563	195	DEDDh_I_II_III_IV_V_VI_1	3.2e-11	41.6	0.956	0.805	12	168
JBEFVT010000006.1_171	JBEFVT010000006.1	1711	1465	Shango__SngC	1.6e-66	223.3	0.732	0.366	25	560
JBEFVT010000006.1_171	JBEFVT010000006.1	1711	1465	BREX__brxHI	2.6e-69	232.2	0.696	0.36	24	550
JBEFVT010000006.1_180	JBEFVT010000006.1	1720	340	WYL_I_II_III_IV_V_VI_4	1.3e-25	88.3	0.977	0.497	143	311
JBEFVT010000006.1_180	JBEFVT010000006.1	1720	340	WYL_I_II_III_IV_V_VI_1	4.3e-51	172.2	0.974	0.918	4	315
JBEFVT010000006.1_233	JBEFVT010000006.1	1773	382	Dpd__DpdA	4.3e-08	30.2	0.52	0.545	141	348
JBEFVT010000007.1_48	JBEFVT010000007.1	1837	475	DISARM__drmC	7.6e-17	59.6	0.57	0.299	296	437
JBEFVT010000007.1_50	JBEFVT010000007.1	1839	724	Gabija__GajB_3	5e-13	46.9	0.654	0.378	21	294
JBEFVT010000007.1_50	JBEFVT010000007.1	1839	724	Gabija__GajB_1	9.900000000000001e-35	118.2	0.916	0.834	13	616
JBEFVT010000007.1_50	JBEFVT010000007.1	1839	724	UG35__UvrD	2.3e-77	258.7	0.532	0.599	4	437
JBEFVT010000007.1_50	JBEFVT010000007.1	1839	724	Gabija__GajB_2	8.499999999999999e-103	342.8	0.777	0.88	1	637
JBEFVT010000007.1_57	JBEFVT010000007.1	1846	928	UG9__DNA_pol	4.8e-31	106.1	0.667	0.4	524	894
JBEFVT010000007.1_78	JBEFVT010000007.1	1867	257	CapRel__CapRel	3.4e-21	73.7	0.417	0.626	2	162
