sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGQI010000003.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYGQI010000003.1_260	JAYGQI010000003.1_263	JAYGQI010000003.1_260,JAYGQI010000003.1_262,JAYGQI010000003.1_263	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGQI010000006.1_pAgo_S1B_8	pAgo	pAgo_S1B	Defense	JAYGQI010000006.1_113	JAYGQI010000006.1_114	JAYGQI010000006.1_113,JAYGQI010000006.1_114	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAYGQI010000008.1_DS-33_4	DS-33	DS-33	Defense	JAYGQI010000008.1_6	JAYGQI010000008.1_6	JAYGQI010000008.1_6	1	DS-33__DS-33
JAYGQI010000009.1_AbiV_12	AbiV	AbiV	Defense	JAYGQI010000009.1_53	JAYGQI010000009.1_53	JAYGQI010000009.1_53	1	AbiV__AbiV
JAYGQI010000014.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYGQI010000014.1_18	JAYGQI010000014.1_21	JAYGQI010000014.1_18,JAYGQI010000014.1_20,JAYGQI010000014.1_21	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGQI010000023.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYGQI010000023.1_10	JAYGQI010000023.1_13	JAYGQI010000023.1_10,JAYGQI010000023.1_12,JAYGQI010000023.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGQI010000025.1_SoFic_9	SoFIC	SoFic	Defense	JAYGQI010000025.1_22	JAYGQI010000025.1_22	JAYGQI010000025.1_22	1	SoFic__SoFic
JAYGQI010000031.1_RloC_6	RloC	RloC	Defense	JAYGQI010000031.1_42	JAYGQI010000031.1_42	JAYGQI010000031.1_42	1	RloC__RloC
JAYGQI010000032.1_Retron_XII_3	Retron	Retron_XII	Defense	JAYGQI010000032.1_42	JAYGQI010000032.1_42	JAYGQI010000032.1_42	1	Retron_XII__RT_12
JAYGQI010000037.1_Gabija_7	Gabija	Gabija	Defense	JAYGQI010000037.1_29	JAYGQI010000037.1_30	JAYGQI010000037.1_29,JAYGQI010000037.1_30	2	Gabija__GajA,Gabija__GajB_2
JAYGQI010000040.1_SoFic_10	SoFIC	SoFic	Defense	JAYGQI010000040.1_27	JAYGQI010000040.1_27	JAYGQI010000040.1_27	1	SoFic__SoFic
JAYGQI010000044.1_Gao_Ppl_5	Gao_Ppl	Gao_Ppl	Defense	JAYGQI010000044.1_12	JAYGQI010000044.1_12	JAYGQI010000044.1_12	1	Gao_Ppl__PplA
JAYGQI010000046.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYGQI010000046.1_9	JAYGQI010000046.1_12	JAYGQI010000046.1_9,JAYGQI010000046.1_11,JAYGQI010000046.1_12	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGQI010000058.1_Thoeris_IV_13	Thoeris	Thoeris_IV	Defense	JAYGQI010000058.1_8	JAYGQI010000058.1_9	JAYGQI010000058.1_8,JAYGQI010000058.1_9	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
