sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXA010000003.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	JAYGXA010000003.1_19	JAYGXA010000003.1_20	JAYGXA010000003.1_19,JAYGXA010000003.1_20	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXA010000003.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYGXA010000003.1_191	JAYGXA010000003.1_195	JAYGXA010000003.1_191,JAYGXA010000003.1_194,JAYGXA010000003.1_195	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXA010000008.1_CapRel_4	CapRel	CapRel	Defense	JAYGXA010000008.1_173	JAYGXA010000008.1_173	JAYGXA010000008.1_173	1	CapRel__CapRel
JAYGXA010000009.1_RM_Type_II_17	RM	RM_Type_II	Defense	JAYGXA010000009.1_33	JAYGXA010000009.1_34	JAYGXA010000009.1_33,JAYGXA010000009.1_34	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXA010000009.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYGXA010000009.1_104	JAYGXA010000009.1_107	JAYGXA010000009.1_104,JAYGXA010000009.1_106,JAYGXA010000009.1_107	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXA010000016.1_SoFic_8	SoFIC	SoFic	Defense	JAYGXA010000016.1_88	JAYGXA010000016.1_88	JAYGXA010000016.1_88	1	SoFic__SoFic
JAYGXA010000016.1_RM_Type_III_18	RM	RM_Type_III	Defense	JAYGXA010000016.1_89	JAYGXA010000016.1_90	JAYGXA010000016.1_89,JAYGXA010000016.1_90	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGXA010000029.1_DS-32_1	DS-32	DS-32	Defense	JAYGXA010000029.1_1	JAYGXA010000029.1_2	JAYGXA010000029.1_1,JAYGXA010000029.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXA010000029.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JAYGXA010000029.1_30	JAYGXA010000029.1_33	JAYGXA010000029.1_30,JAYGXA010000029.1_31,JAYGXA010000029.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXA010000030.1_RloC_6	RloC	RloC	Defense	JAYGXA010000030.1_2	JAYGXA010000030.1_2	JAYGXA010000030.1_2	1	RloC__RloC
JAYGXA010000035.1_PD-T7-5_5	PD-T7-5	PD-T7-5	Defense	JAYGXA010000035.1_20	JAYGXA010000035.1_20	JAYGXA010000035.1_20	1	PD-T7-5__PD-T7-5
JAYGXA010000036.1_SoFic_7	SoFIC	SoFic	Defense	JAYGXA010000036.1_16	JAYGXA010000036.1_16	JAYGXA010000036.1_16	1	SoFic__SoFic
JAYGXA010000037.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAYGXA010000037.1_16	JAYGXA010000037.1_19	JAYGXA010000037.1_16,JAYGXA010000037.1_17,JAYGXA010000037.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXA010000040.1_Gabija_9	Gabija	Gabija	Defense	JAYGXA010000040.1_3	JAYGXA010000040.1_4	JAYGXA010000040.1_3,JAYGXA010000040.1_4	2	Gabija__GajA,Gabija__GajB_1
JAYGXA010000040.1_Mokosh_TypeII_10	Mokosh	Mokosh_TypeII	Defense	JAYGXA010000040.1_5	JAYGXA010000040.1_5	JAYGXA010000040.1_5	1	Mokosh_TypeII__MkoC
