sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFVR010000003.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEFVR010000003.1_101	JBEFVR010000003.1_105	JBEFVR010000003.1_101,JBEFVR010000003.1_102,JBEFVR010000003.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFVR010000003.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JBEFVR010000003.1_277	JBEFVR010000003.1_278	JBEFVR010000003.1_277,JBEFVR010000003.1_278	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFVR010000012.1_SoFic_6	SoFIC	SoFic	Defense	JBEFVR010000012.1_50	JBEFVR010000012.1_50	JBEFVR010000012.1_50	1	SoFic__SoFic
JBEFVR010000012.1_RM_Type_III_18	RM	RM_Type_III	Defense	JBEFVR010000012.1_51	JBEFVR010000012.1_52	JBEFVR010000012.1_51,JBEFVR010000012.1_52	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEFVR010000015.1_CapRel_3	CapRel	CapRel	Defense	JBEFVR010000015.1_33	JBEFVR010000015.1_33	JBEFVR010000015.1_33	1	CapRel__CapRel
JBEFVR010000018.1_RloC_2	RloC	RloC	Defense	JBEFVR010000018.1_76	JBEFVR010000018.1_76	JBEFVR010000018.1_76	1	RloC__RloC
JBEFVR010000020.1_RM_Type_II_12	RM	RM_Type_II	Defense	JBEFVR010000020.1_52	JBEFVR010000020.1_53	JBEFVR010000020.1_52,JBEFVR010000020.1_53	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JBEFVR010000023.1_PD-T7-5_4	PD-T7-5	PD-T7-5	Defense	JBEFVR010000023.1_65	JBEFVR010000023.1_65	JBEFVR010000023.1_65	1	PD-T7-5__PD-T7-5
JBEFVR010000024.1_RM_Type_I_14	RM	RM_Type_I	Defense	JBEFVR010000024.1_19	JBEFVR010000024.1_22	JBEFVR010000024.1_19,JBEFVR010000024.1_21,JBEFVR010000024.1_22	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFVR010000031.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEFVR010000031.1_9	JBEFVR010000031.1_12	JBEFVR010000031.1_9,JBEFVR010000031.1_11,JBEFVR010000031.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFVR010000031.1_DS-32_7	DS-32	DS-32	Defense	JBEFVR010000031.1_40	JBEFVR010000031.1_41	JBEFVR010000031.1_40,JBEFVR010000031.1_41	2	DS-32__DS-32A,DS-32__DS-32B
JBEFVR010000036.1_SoFic_1	SoFIC	SoFic	Defense	JBEFVR010000036.1_10	JBEFVR010000036.1_10	JBEFVR010000036.1_10	1	SoFic__SoFic
JBEFVR010000038.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEFVR010000038.1_8	JBEFVR010000038.1_11	JBEFVR010000038.1_8,JBEFVR010000038.1_10,JBEFVR010000038.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFVR010000041.1_Mokosh_TypeII_11	Mokosh	Mokosh_TypeII	Defense	JBEFVR010000041.1_5	JBEFVR010000041.1_5	JBEFVR010000041.1_5	1	Mokosh_TypeII__MkoC
JBEFVR010000041.1_Gabija_10	Gabija	Gabija	Defense	JBEFVR010000041.1_6	JBEFVR010000041.1_7	JBEFVR010000041.1_6,JBEFVR010000041.1_7	2	Gabija__GajA,Gabija__GajB_1
