replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFVR010000003.1	JBEFVR010000003.1_101	RM__Type_I_REases_FAM_0.einsi_trimmed	745	defense-finder-models/RM/RM/RM_Type_I	JBEFVR010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	2.7e-229	762.1	0.98	0.964	10	1067		JBEFVR010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVR010000003.1	JBEFVR010000003.1_102	RM__Type_I_S_51	746	defense-finder-models/RM/RM/RM_Type_I	JBEFVR010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	427	4.1000000000000005e-86	287.2	0.834	0.988	3	424		JBEFVR010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVR010000003.1	JBEFVR010000003.1_105	RM__Type_I_MTases_FAM_0	749	defense-finder-models/RM/RM/RM_Type_I	JBEFVR010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.7e-166	553.0	0.992	0.99	4	501		JBEFVR010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVR010000003.1	JBEFVR010000003.1_277	RM_Type_IV__FAM_1	921	defense-finder-models/RM/RM/RM_Type_IV	JBEFVR010000003.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JBEFVR010000003.1	JBEFVR010000003.1_278	RM_Type_IV__FAM_2	922	defense-finder-models/RM/RM/RM_Type_IV	JBEFVR010000003.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JBEFVR010000012.1	JBEFVR010000012.1_50	SoFic__SoFic	2490	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFVR010000012.1_SoFic_6	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.5e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JBEFVR010000012.1	JBEFVR010000012.1_51	RM_Type_III__Type_III_MTases_FAM_0	2491	defense-finder-models/RM/RM/RM_Type_III	JBEFVR010000012.1_RM_Type_III_18	1	1	1.0	2.0	1	RM_Type_III__Type_III_MTases_FAM_0	mandatory	544	3.9e-134	446.9	0.718	0.787	11	438			RM	RM_Type_III	Defense
JBEFVR010000012.1	JBEFVR010000012.1_52	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	2492	defense-finder-models/RM/RM/RM_Type_III	JBEFVR010000012.1_RM_Type_III_18	1	1	1.0	2.0	1	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	834	2.2e-13	47.2	0.415	0.412	37	380			RM	RM_Type_III	Defense
JBEFVR010000015.1	JBEFVR010000015.1_33	CapRel__CapRel	2818	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEFVR010000015.1_CapRel_3	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	257	3.4e-21	73.7	0.417	0.626	2	162			CapRel	CapRel	Defense
JBEFVR010000018.1	JBEFVR010000018.1_76	RloC__RloC	3159	defense-finder-models/DefenseFinder/RloC/RloC	JBEFVR010000018.1_RloC_2	1	1	1.0	1.0	1	RloC__RloC	mandatory	833	2.8e-109	364.7	0.99	0.94	44	826			RloC	RloC	Defense
JBEFVR010000020.1	JBEFVR010000020.1_52	RM_Type_II__Type_II_REase06	3308	defense-finder-models/RM/RM/RM_Type_II	JBEFVR010000020.1_RM_Type_II_12	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	671	7.3e-93	310.6	0.958	0.94	25	655			RM	RM_Type_II	Defense
JBEFVR010000020.1	JBEFVR010000020.1_53	RM_Type_II__Type_II_MTases_FAM_0	3309	defense-finder-models/RM/RM/RM_Type_II	JBEFVR010000020.1_RM_Type_II_12	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	349	9.9e-78	259.9	0.978	0.974	5	344			RM	RM_Type_II	Defense
JBEFVR010000023.1	JBEFVR010000023.1_65	PD-T7-5__PD-T7-5	3546	defense-finder-models/DefenseFinder/PD-T7-5/PD-T7-5	JBEFVR010000023.1_PD-T7-5_4	1	1	1.0	1.0	1	PD-T7-5__PD-T7-5	mandatory	296	4.3e-27	92.7	0.655	0.811	1	240			PD-T7-5	PD-T7-5	Defense
JBEFVR010000024.1	JBEFVR010000024.1_19	RM__Type_I_MTases_FAM_3	3565	defense-finder-models/RM/RM/RM_Type_I	JBEFVR010000024.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	5.7e-258	855.4	0.995	0.995	2	726		JBEFVR010000024.1_PrrC_13	RM	RM_Type_I	Defense
JBEFVR010000024.1	JBEFVR010000024.1_21	RM__Type_I_S_52	3567	defense-finder-models/RM/RM/RM_Type_I	JBEFVR010000024.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1.2e-67	227.0	0.67	0.968	9	434		JBEFVR010000024.1_PrrC_13	RM	RM_Type_I	Defense
