sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFWN010000001.1_RM_Type_I_14	RM	RM_Type_I	Defense	JBEFWN010000001.1_19	JBEFWN010000001.1_22	JBEFWN010000001.1_19,JBEFWN010000001.1_22	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFWN010000001.1_pAgo_S1B_1	pAgo	pAgo_S1B	Defense	JBEFWN010000001.1_194	JBEFWN010000001.1_195	JBEFWN010000001.1_194,JBEFWN010000001.1_195	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JBEFWN010000014.1_SoFic_8	SoFIC	SoFic	Defense	JBEFWN010000014.1_86	JBEFWN010000014.1_86	JBEFWN010000014.1_86	1	SoFic__SoFic
JBEFWN010000015.1_SoFic_9	SoFIC	SoFic	Defense	JBEFWN010000015.1_67	JBEFWN010000015.1_67	JBEFWN010000015.1_67	1	SoFic__SoFic
JBEFWN010000016.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEFWN010000016.1_21	JBEFWN010000016.1_24	JBEFWN010000016.1_21,JBEFWN010000016.1_22,JBEFWN010000016.1_24	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFWN010000023.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JBEFWN010000023.1_76	JBEFWN010000023.1_79	JBEFWN010000023.1_76,JBEFWN010000023.1_77,JBEFWN010000023.1_79	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFWN010000025.1_DS-33_6	DS-33	DS-33	Defense	JBEFWN010000025.1_76	JBEFWN010000025.1_76	JBEFWN010000025.1_76	1	DS-33__DS-33
JBEFWN010000026.1_AbiV_10	AbiV	AbiV	Defense	JBEFWN010000026.1_7	JBEFWN010000026.1_7	JBEFWN010000026.1_7	1	AbiV__AbiV
JBEFWN010000029.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEFWN010000029.1_23	JBEFWN010000029.1_26	JBEFWN010000029.1_23,JBEFWN010000029.1_25,JBEFWN010000029.1_26	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFWN010000032.1_Gabija_7	Gabija	Gabija	Defense	JBEFWN010000032.1_30	JBEFWN010000032.1_31	JBEFWN010000032.1_30,JBEFWN010000032.1_31	2	Gabija__GajA,Gabija__GajB_2
JBEFWN010000033.1_Retron_XII_2	Retron	Retron_XII	Defense	JBEFWN010000033.1_43	JBEFWN010000033.1_43	JBEFWN010000033.1_43	1	Retron_XII__RT_12
JBEFWN010000043.1_AbiD_12	AbiD	AbiD	Defense	JBEFWN010000043.1_7	JBEFWN010000043.1_7	JBEFWN010000043.1_7	1	AbiD__AbiD
JBEFWN010000047.1_Gao_Ppl_11	Gao_Ppl	Gao_Ppl	Defense	JBEFWN010000047.1_7	JBEFWN010000047.1_7	JBEFWN010000047.1_7	1	Gao_Ppl__PplA
JBEFWN010000049.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	JBEFWN010000049.1_1	JBEFWN010000049.1_1	JBEFWN010000049.1_1	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
