hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYGQH010000001.1_58	JAYGQH010000001.1	58	1464	Shango__SngC	8.7e-66	220.8	0.732	0.366	25	560
JAYGQH010000001.1_58	JAYGQH010000001.1	58	1464	BREX__brxHI	1.5000000000000002e-69	233.0	0.697	0.361	24	551
JAYGQH010000001.1_67	JAYGQH010000001.1	67	340	WYL_I_II_III_IV_V_VI_4	7.4e-25	85.9	0.977	0.497	143	311
JAYGQH010000001.1_67	JAYGQH010000001.1	67	340	WYL_I_II_III_IV_V_VI_1	5e-49	165.4	0.974	0.918	4	315
JAYGQH010000001.1_119	JAYGQH010000001.1	119	382	Dpd__DpdA	4.2e-08	30.2	0.52	0.545	141	348
JAYGQH010000002.1_24	JAYGQH010000002.1	235	475	DISARM__drmC	7.6e-17	59.6	0.57	0.299	296	437
JAYGQH010000002.1_26	JAYGQH010000002.1	237	724	Gabija__GajB_1	1.2e-34	117.9	0.916	0.834	13	616
JAYGQH010000002.1_26	JAYGQH010000002.1	237	724	UG35__UvrD	5.2e-77	257.5	0.532	0.599	4	437
JAYGQH010000002.1_26	JAYGQH010000002.1	237	724	Gabija__GajB_2	1.1e-102	342.4	0.777	0.88	1	637
JAYGQH010000002.1_32	JAYGQH010000002.1	243	928	UG9__DNA_pol	4e-31	106.4	0.684	0.408	524	902
JAYGQH010000002.1_72	JAYGQH010000002.1	283	251	Retron_VII_2__DUF3800	6.1e-10	37.6	0.972	0.817	8	212
JAYGQH010000002.1_183	JAYGQH010000002.1	394	341	TniQ_I-F_1	6.1e-20	70.5	0.971	0.399	6	141
JAYGQH010000002.1_187	JAYGQH010000002.1	398	762	RM_Type_II__Type_II_REase06	4.4000000000000004e-20	70.6	0.707	0.68	11	528
JAYGQH010000002.1_187	JAYGQH010000002.1	398	762	RM_Type_II__Type_II_REase38	4.8e-35	118.9	0.437	0.354	484	753
JAYGQH010000002.1_188	JAYGQH010000002.1	399	430	RM_Type_II__Type_II_MTases_FAM_25	1.3e-24	84.7	0.821	0.833	34	391
JAYGQH010000002.1_188	JAYGQH010000002.1	399	430	RM_Type_II__Type_II_MTases_FAM_7	2.3999999999999998e-60	202.6	0.872	0.86	30	399
JAYGQH010000002.1_190	JAYGQH010000002.1	401	398	RM_Type_II__Type_II_MTases_FAM_25	9.999999999999999e-23	78.4	0.688	0.769	30	335
JAYGQH010000002.1_190	JAYGQH010000002.1	401	398	RM_Type_II__Type_II_MTases_FAM_7	3.2e-48	162.7	0.893	0.98	5	394
JAYGQH010000002.1_191	JAYGQH010000002.1	402	898	RM_Type_II__Type_II_REase06	4.7e-18	63.9	0.796	0.645	36	614
JAYGQH010000005.1_19	JAYGQH010000005.1	789	601	PsyrTA__PsyrT	3.5e-90	301.0	0.517	0.576	4	349
JAYGQH010000005.1_37	JAYGQH010000005.1	807	308	Brig1__ADP_ribosyl	4.2e-59	198.5	0.439	0.935	5	292
JAYGQH010000005.1_61	JAYGQH010000005.1	831	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	1.5999999999999999e-229	762.9	0.98	0.964	10	1067
JAYGQH010000005.1_62	JAYGQH010000005.1	832	416	RM__Type_I_S_02	5.999999999999999e-39	132.2	0.715	0.769	85	404
