sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXD010000003.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYGXD010000003.1_101	JAYGXD010000003.1_105	JAYGXD010000003.1_101,JAYGXD010000003.1_102,JAYGXD010000003.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXD010000003.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JAYGXD010000003.1_277	JAYGXD010000003.1_278	JAYGXD010000003.1_277,JAYGXD010000003.1_278	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXD010000007.1_RloC_8	RloC	RloC	Defense	JAYGXD010000007.1_2	JAYGXD010000007.1_2	JAYGXD010000007.1_2	1	RloC__RloC
JAYGXD010000009.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYGXD010000009.1_39	JAYGXD010000009.1_42	JAYGXD010000009.1_39,JAYGXD010000009.1_40,JAYGXD010000009.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXD010000009.1_RM_Type_II_14	RM	RM_Type_II	Defense	JAYGXD010000009.1_112	JAYGXD010000009.1_113	JAYGXD010000009.1_112,JAYGXD010000009.1_113	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXD010000016.1_CapRel_7	CapRel	CapRel	Defense	JAYGXD010000016.1_74	JAYGXD010000016.1_74	JAYGXD010000016.1_74	1	CapRel__CapRel
JAYGXD010000017.1_SoFic_2	SoFIC	SoFic	Defense	JAYGXD010000017.1_12	JAYGXD010000017.1_12	JAYGXD010000017.1_12	1	SoFic__SoFic
JAYGXD010000025.1_PD-T7-5_11	PD-T7-5	PD-T7-5	Defense	JAYGXD010000025.1_1	JAYGXD010000025.1_1	JAYGXD010000025.1_1	1	PD-T7-5__PD-T7-5
JAYGXD010000030.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYGXD010000030.1_9	JAYGXD010000030.1_12	JAYGXD010000030.1_9,JAYGXD010000030.1_11,JAYGXD010000030.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXD010000030.1_DS-32_4	DS-32	DS-32	Defense	JAYGXD010000030.1_40	JAYGXD010000030.1_41	JAYGXD010000030.1_40,JAYGXD010000030.1_41	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXD010000036.1_SoFic_3	SoFIC	SoFic	Defense	JAYGXD010000036.1_16	JAYGXD010000036.1_16	JAYGXD010000036.1_16	1	SoFic__SoFic
JAYGXD010000039.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JAYGXD010000039.1_8	JAYGXD010000039.1_11	JAYGXD010000039.1_8,JAYGXD010000039.1_10,JAYGXD010000039.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXD010000043.1_Gabija_9	Gabija	Gabija	Defense	JAYGXD010000043.1_3	JAYGXD010000043.1_4	JAYGXD010000043.1_3,JAYGXD010000043.1_4	2	Gabija__GajA,Gabija__GajB_1
JAYGXD010000043.1_Mokosh_TypeII_10	Mokosh	Mokosh_TypeII	Defense	JAYGXD010000043.1_5	JAYGXD010000043.1_5	JAYGXD010000043.1_5	1	Mokosh_TypeII__MkoC
