sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFVU010000003.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JBEFVU010000003.1_20	JBEFVU010000003.1_21	JBEFVU010000003.1_20,JBEFVU010000003.1_21	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFVU010000003.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEFVU010000003.1_192	JBEFVU010000003.1_196	JBEFVU010000003.1_192,JBEFVU010000003.1_195,JBEFVU010000003.1_196	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFVU010000004.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEFVU010000004.1_187	JBEFVU010000004.1_190	JBEFVU010000004.1_187,JBEFVU010000004.1_188,JBEFVU010000004.1_190	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFVU010000004.1_RM_Type_II_14	RM	RM_Type_II	Defense	JBEFVU010000004.1_260	JBEFVU010000004.1_261	JBEFVU010000004.1_260,JBEFVU010000004.1_261	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JBEFVU010000008.1_CapRel_6	CapRel	CapRel	Defense	JBEFVU010000008.1_78	JBEFVU010000008.1_78	JBEFVU010000008.1_78	1	CapRel__CapRel
JBEFVU010000015.1_SoFic_1	SoFIC	SoFic	Defense	JBEFVU010000015.1_88	JBEFVU010000015.1_88	JBEFVU010000015.1_88	1	SoFic__SoFic
JBEFVU010000016.1_RloC_7	RloC	RloC	Defense	JBEFVU010000016.1_76	JBEFVU010000016.1_76	JBEFVU010000016.1_76	1	RloC__RloC
JBEFVU010000021.1_PD-T7-5_11	PD-T7-5	PD-T7-5	Defense	JBEFVU010000021.1_1	JBEFVU010000021.1_1	JBEFVU010000021.1_1	1	PD-T7-5__PD-T7-5
JBEFVU010000026.1_DS-32_3	DS-32	DS-32	Defense	JBEFVU010000026.1_1	JBEFVU010000026.1_2	JBEFVU010000026.1_1,JBEFVU010000026.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JBEFVU010000026.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JBEFVU010000026.1_30	JBEFVU010000026.1_33	JBEFVU010000026.1_30,JBEFVU010000026.1_31,JBEFVU010000026.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFVU010000031.1_SoFic_2	SoFIC	SoFic	Defense	JBEFVU010000031.1_16	JBEFVU010000031.1_16	JBEFVU010000031.1_16	1	SoFic__SoFic
JBEFVU010000033.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JBEFVU010000033.1_16	JBEFVU010000033.1_19	JBEFVU010000033.1_16,JBEFVU010000033.1_17,JBEFVU010000033.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFVU010000037.1_Gabija_8	Gabija	Gabija	Defense	JBEFVU010000037.1_3	JBEFVU010000037.1_4	JBEFVU010000037.1_3,JBEFVU010000037.1_4	2	Gabija__GajA,Gabija__GajB_1
JBEFVU010000037.1_Mokosh_TypeII_9	Mokosh	Mokosh_TypeII	Defense	JBEFVU010000037.1_5	JBEFVU010000037.1_5	JBEFVU010000037.1_5	1	Mokosh_TypeII__MkoC
