sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGWX010000003.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGWX010000003.1_101	JAYGWX010000003.1_105	JAYGWX010000003.1_101,JAYGWX010000003.1_102,JAYGWX010000003.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWX010000003.1_RM_Type_IV_15	RM	RM_Type_IV	Defense	JAYGWX010000003.1_277	JAYGWX010000003.1_278	JAYGWX010000003.1_277,JAYGWX010000003.1_278	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGWX010000015.1_CapRel_7	CapRel	CapRel	Defense	JAYGWX010000015.1_28	JAYGWX010000015.1_28	JAYGWX010000015.1_28	1	CapRel__CapRel
JAYGWX010000017.1_SoFic_9	SoFIC	SoFic	Defense	JAYGWX010000017.1_88	JAYGWX010000017.1_88	JAYGWX010000017.1_88	1	SoFic__SoFic
JAYGWX010000019.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYGWX010000019.1_40	JAYGWX010000019.1_43	JAYGWX010000019.1_40,JAYGWX010000019.1_41,JAYGWX010000019.1_43	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGWX010000020.1_RM_Type_II_12	RM	RM_Type_II	Defense	JAYGWX010000020.1_47	JAYGWX010000020.1_48	JAYGWX010000020.1_47,JAYGWX010000020.1_48	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGWX010000025.1_PD-T7-5_11	PD-T7-5	PD-T7-5	Defense	JAYGWX010000025.1_42	JAYGWX010000025.1_42	JAYGWX010000025.1_42	1	PD-T7-5__PD-T7-5
JAYGWX010000031.1_DS-32_4	DS-32	DS-32	Defense	JAYGWX010000031.1_1	JAYGWX010000031.1_2	JAYGWX010000031.1_1,JAYGWX010000031.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JAYGWX010000031.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYGWX010000031.1_30	JAYGWX010000031.1_33	JAYGWX010000031.1_30,JAYGWX010000031.1_31,JAYGWX010000031.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGWX010000033.1_RloC_8	RloC	RloC	Defense	JAYGWX010000033.1_18	JAYGWX010000033.1_18	JAYGWX010000033.1_18	1	RloC__RloC
JAYGWX010000038.1_SoFic_10	SoFIC	SoFic	Defense	JAYGWX010000038.1_16	JAYGWX010000038.1_16	JAYGWX010000038.1_16	1	SoFic__SoFic
JAYGWX010000042.1_Zorya_TypeIII_3	Zorya	Zorya_TypeIII	Defense	JAYGWX010000042.1_16	JAYGWX010000042.1_19	JAYGWX010000042.1_16,JAYGWX010000042.1_17,JAYGWX010000042.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGWX010000047.1_Gabija_1	Gabija	Gabija	Defense	JAYGWX010000047.1_3	JAYGWX010000047.1_4	JAYGWX010000047.1_3,JAYGWX010000047.1_4	2	Gabija__GajA,Gabija__GajB_1
JAYGWX010000047.1_Mokosh_TypeII_2	Mokosh	Mokosh_TypeII	Defense	JAYGWX010000047.1_5	JAYGWX010000047.1_5	JAYGWX010000047.1_5	1	Mokosh_TypeII__MkoC
