hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFXB010000001.1_76	JBEFXB010000001.1	76	414	Dnd__DndA	7.5e-35	118.5	0.865	0.821	33	372
JBEFXB010000001.1_112	JBEFXB010000001.1	112	843	RM_Type_IV__FAM_1	8.500000000000001e-84	280.6	0.492	0.563	311	785
JBEFXB010000001.1_113	JBEFXB010000001.1	113	432	RM_Type_IV__Type_IV_01	2.4e-49	167.3	0.667	0.801	39	384
JBEFXB010000001.1_113	JBEFXB010000001.1	113	432	RM_Type_IV__FAM_2	1.4000000000000001e-55	186.7	0.889	0.894	1	386
JBEFXB010000001.1_138	JBEFXB010000001.1	138	521	DISARM__drmC	8.6e-14	49.6	0.494	0.269	329	468
JBEFXB010000002.1_21	JBEFXB010000002.1	229	340	WYL_I_II_III_IV_V_VI_4	6.8e-23	79.6	0.959	0.488	142	307
JBEFXB010000002.1_21	JBEFXB010000002.1	229	340	WYL_I_II_III_IV_V_VI_1	1e-48	164.4	0.974	0.918	4	315
JBEFXB010000002.1_30	JBEFXB010000002.1	238	1465	Shango__SngC	2.2e-65	219.5	0.732	0.366	25	560
JBEFXB010000002.1_30	JBEFXB010000002.1	238	1465	BREX__brxHI	1.6999999999999999e-68	229.6	0.74	0.381	24	581
JBEFXB010000002.1_184	JBEFXB010000002.1	392	195	DEDDh_I_II_III_IV_V_VI_1	3.2e-11	41.6	0.956	0.805	12	168
JBEFXB010000003.1_25	JBEFXB010000003.1	439	475	DISARM__drmC	7.7e-17	59.6	0.57	0.299	296	437
JBEFXB010000003.1_27	JBEFXB010000003.1	441	729	Gabija__GajB_1	1.3e-34	117.8	0.916	0.829	18	621
JBEFXB010000003.1_27	JBEFXB010000003.1	441	729	UG35__UvrD	6e-77	257.4	0.532	0.595	9	442
JBEFXB010000003.1_27	JBEFXB010000003.1	441	729	Gabija__GajB_2	1.5e-102	341.9	0.77	0.87	9	642
JBEFXB010000003.1_33	JBEFXB010000003.1	447	928	UG9__DNA_pol	5.8e-31	105.9	0.669	0.401	524	895
JBEFXB010000003.1_108	JBEFXB010000003.1	522	1027	RM__Type_I_REases_FAM_0.einsi_trimmed	2.1e-70	236.1	0.661	0.707	118	843
JBEFXB010000003.1_108	JBEFXB010000003.1	522	1027	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1089.2	0.993	0.984	4	1014
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_02	5.7e-19	66.4	0.689	0.791	87	434
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_06	1.6e-22	78.0	0.645	0.85	61	434
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_03	4.9e-27	93.2	0.832	0.968	9	434
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_51	3.4999999999999997e-37	125.8	0.82	0.973	7	434
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_04	8.9e-54	181.3	0.748	0.97	8	434
JBEFXB010000003.1_109	JBEFXB010000003.1	523	440	RM__Type_I_S_52	1e-67	227.2	0.67	0.968	9	434
JBEFXB010000003.1_111	JBEFXB010000003.1	525	729	RM_Type_II__Type_II_MTases_FAM_33	8.899999999999999e-27	92.0	0.44	0.355	165	423
JBEFXB010000003.1_111	JBEFXB010000003.1	525	729	PrrC__EcoprrI	1e-46	158.4	0.961	0.789	1	575
JBEFXB010000003.1_111	JBEFXB010000003.1	525	729	RM__Type_I_MTases_FAM_0	3.7e-76	255.0	0.93	0.727	1	530
JBEFXB010000003.1_111	JBEFXB010000003.1	525	729	RM__Type_I_MTases_FAM_3	1.5000000000000002e-256	850.7	0.995	0.995	2	726
JBEFXB010000004.1_61	JBEFXB010000004.1	660	373	SoFic__SoFic	3.4e-121	402.8	0.975	0.93	9	355
JBEFXB010000004.1_136	JBEFXB010000004.1	735	340	DISARM__drmC	2.3e-15	54.8	0.536	0.4	204	339
JBEFXB010000004.1_145	JBEFXB010000004.1	744	269	Gao_Qat__QatD	2e-15	54.8	0.772	0.747	16	216
JBEFXB010000005.1_17	JBEFXB010000005.1	791	308	Brig1__ADP_ribosyl	1.1e-58	197.2	0.436	0.929	5	290
JBEFXB010000005.1_35	JBEFXB010000005.1	809	601	PsyrTA__PsyrT	3.5e-90	301.0	0.517	0.576	4	349
JBEFXB010000005.1_52	JBEFXB010000005.1	826	225	Dpd__QueC	2.8999999999999998e-52	175.1	0.986	0.978	2	221
JBEFXB010000005.1_53	JBEFXB010000005.1	827	228	Dpd__QueE	8.9e-07	26.6	0.652	0.658	71	220
