sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGWT010000004.1_Damona_1	Damona	Damona	Defense	JAYGWT010000004.1_14	JAYGWT010000004.1_14	JAYGWT010000004.1_14	1	Damona__VCA0399
JAYGWT010000004.1_Dsr_II_2	Dsr	Dsr_II	Defense	JAYGWT010000004.1_16	JAYGWT010000004.1_16	JAYGWT010000004.1_16	1	Dsr_II__Dsr2
JAYGWT010000004.1_PD-T7-2_3	PD-T7-2	PD-T7-2	Defense	JAYGWT010000004.1_17	JAYGWT010000004.1_18	JAYGWT010000004.1_17,JAYGWT010000004.1_18	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYGWT010000005.1_RM_Type_IIG_15	RM	RM_Type_IIG	Defense	JAYGWT010000005.1_81	JAYGWT010000005.1_81	JAYGWT010000005.1_81	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYGWT010000011.1_SoFic_5	SoFIC	SoFic	Defense	JAYGWT010000011.1_35	JAYGWT010000011.1_35	JAYGWT010000011.1_35	1	SoFic__SoFic
JAYGWT010000019.1_RM_Type_IV_16	RM	RM_Type_IV	Defense	JAYGWT010000019.1_33	JAYGWT010000019.1_34	JAYGWT010000019.1_33,JAYGWT010000019.1_34	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGWT010000027.1_RM_Type_I_12	RM	RM_Type_I	Defense	JAYGWT010000027.1_32	JAYGWT010000027.1_35	JAYGWT010000027.1_32,JAYGWT010000027.1_34,JAYGWT010000027.1_35	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWT010000039.1_SoFic_10	SoFIC	SoFic	Defense	JAYGWT010000039.1_33	JAYGWT010000039.1_33	JAYGWT010000039.1_33	1	SoFic__SoFic
JAYGWT010000045.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGWT010000045.1_14	JAYGWT010000045.1_18	JAYGWT010000045.1_14,JAYGWT010000045.1_15,JAYGWT010000045.1_18	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWT010000046.1_Wadjet_I_8	Wadjet	Wadjet_I	Defense	JAYGWT010000046.1_6	JAYGWT010000046.1_8	JAYGWT010000046.1_6,JAYGWT010000046.1_7,JAYGWT010000046.1_8	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGWT010000051.1_PARIS_I_4	Paris	PARIS_I	Defense	JAYGWT010000051.1_23	JAYGWT010000051.1_24	JAYGWT010000051.1_23,JAYGWT010000051.1_24	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
JAYGWT010000056.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JAYGWT010000056.1_8	JAYGWT010000056.1_11	JAYGWT010000056.1_8,JAYGWT010000056.1_9,JAYGWT010000056.1_10,JAYGWT010000056.1_11	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYGWT010000074.1_PD-T7-4_9	PD-T7-4	PD-T7-4	Defense	JAYGWT010000074.1_2	JAYGWT010000074.1_2	JAYGWT010000074.1_2	1	PD-T7-4__PD-T7-4
