replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFVU010000003.1	JBEFVU010000003.1_20	RM_Type_IV__FAM_2	667	defense-finder-models/RM/RM/RM_Type_IV	JBEFVU010000003.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JBEFVU010000003.1	JBEFVU010000003.1_21	RM_Type_IV__FAM_1	668	defense-finder-models/RM/RM/RM_Type_IV	JBEFVU010000003.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JBEFVU010000003.1	JBEFVU010000003.1_192	RM__Type_I_MTases_FAM_0	839	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.7e-166	553.0	0.992	0.99	4	501		JBEFVU010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVU010000003.1	JBEFVU010000003.1_195	RM__Type_I_S_51	842	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	427	4.1000000000000005e-86	287.2	0.834	0.988	3	424		JBEFVU010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVU010000003.1	JBEFVU010000003.1_196	RM__Type_I_REases_FAM_0.einsi_trimmed	843	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000003.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	2.7e-229	762.1	0.98	0.964	10	1067		JBEFVU010000003.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVU010000004.1	JBEFVU010000004.1_187	RM__Type_I_REases_FAM_1.einsi_trimmed	1130	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1100.5	0.993	0.984	4	1015		JBEFVU010000004.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVU010000004.1	JBEFVU010000004.1_188	RM__Type_I_S_52	1131	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1.2e-67	227.0	0.67	0.968	9	434		JBEFVU010000004.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVU010000004.1	JBEFVU010000004.1_190	RM__Type_I_MTases_FAM_3	1133	defense-finder-models/RM/RM/RM_Type_I	JBEFVU010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	5.7e-258	855.4	0.995	0.995	2	726		JBEFVU010000004.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVU010000004.1	JBEFVU010000004.1_260	RM_Type_II__Type_II_REase06	1203	defense-finder-models/RM/RM/RM_Type_II	JBEFVU010000004.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	671	7.3e-93	310.6	0.958	0.94	25	655			RM	RM_Type_II	Defense
JBEFVU010000004.1	JBEFVU010000004.1_261	RM_Type_II__Type_II_MTases_FAM_0	1204	defense-finder-models/RM/RM/RM_Type_II	JBEFVU010000004.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	349	9.9e-78	259.9	0.978	0.974	5	344			RM	RM_Type_II	Defense
