replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYGQF010000006.1	JAYGQF010000006.1_5	RM__Type_I_MTases_FAM_0	923	defense-finder-models/RM/RM/RM_Type_I	JAYGQF010000006.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.7e-167	555.6	0.992	0.99	4	501		JAYGQF010000006.1_PrrC_15	RM	RM_Type_I	Defense
JAYGQF010000006.1	JAYGQF010000006.1_7	RM__Type_I_S_51	925	defense-finder-models/RM/RM/RM_Type_I	JAYGQF010000006.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.299999999999999e-70	233.4	0.836	0.99	2	413		JAYGQF010000006.1_PrrC_15	RM	RM_Type_I	Defense
JAYGQF010000006.1	JAYGQF010000006.1_8	RM__Type_I_REases_FAM_0.einsi_trimmed	926	defense-finder-models/RM/RM/RM_Type_I	JAYGQF010000006.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.4999999999999998e-229	762.9	0.98	0.964	10	1067		JAYGQF010000006.1_PrrC_15	RM	RM_Type_I	Defense
JAYGQF010000008.1	JAYGQF010000008.1_16	AbiD__AbiD	1211	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYGQF010000008.1_AbiD_2	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	307	8.099999999999999e-75	250.0	0.929	0.987	1	303			AbiD	AbiD	Defense
JAYGQF010000008.1	JAYGQF010000008.1_124	SoFic__SoFic	1319	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYGQF010000008.1_SoFic_3	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.4e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JAYGQF010000009.1	JAYGQF010000009.1_129	AbiQ__AbiQ	1469	defense-finder-models/DefenseFinder/AbiQ/AbiQ	JAYGQF010000009.1_AbiQ_13	1	1	1.0	1.0	1	AbiQ__AbiQ	mandatory	187	1e-31	107.8	0.959	0.866	4	165			AbiQ	AbiQ	Defense
JAYGQF010000010.1	JAYGQF010000010.1_3	RloC__RloC	1476	defense-finder-models/DefenseFinder/RloC/RloC	JAYGQF010000010.1_RloC_10	1	1	1.0	1.0	1	RloC__RloC	mandatory	741	1.3e-95	319.5	0.995	0.987	1	731			RloC	RloC	Defense
JAYGQF010000012.1	JAYGQF010000012.1_50	RM__Type_I_MTases_FAM_0	1755	defense-finder-models/RM/PrrC/PrrC	JAYGQF010000012.1_PrrC_17	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	539	1.7e-174	579.4	0.996	0.991	1	534		JAYGQF010000012.1_RM_Type_I_18	PrrC	PrrC	Defense
JAYGQF010000012.1	JAYGQF010000012.1_52	PrrC__PrrC	1757	defense-finder-models/RM/PrrC/PrrC	JAYGQF010000012.1_PrrC_17	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	367	3e-60	201.8	0.984	0.984	2	362			PrrC	PrrC	Defense
JAYGQF010000012.1	JAYGQF010000012.1_53	RM__Type_I_S_51	1758	defense-finder-models/RM/PrrC/PrrC	JAYGQF010000012.1_PrrC_17	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	431	2.7e-41	139.3	0.53	0.603	164	423		JAYGQF010000012.1_RM_Type_I_18	PrrC	PrrC	Defense
JAYGQF010000012.1	JAYGQF010000012.1_54	RM__Type_I_REases_FAM_0.einsi_trimmed	1759	defense-finder-models/RM/PrrC/PrrC	JAYGQF010000012.1_PrrC_17	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JAYGQF010000012.1_RM_Type_I_18	PrrC	PrrC	Defense
JAYGQF010000013.1	JAYGQF010000013.1_24	RM_Type_IV__FAM_2	1833	defense-finder-models/RM/RM/RM_Type_IV	JAYGQF010000013.1_RM_Type_IV_21	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	426	6.3e-55	184.4	0.815	0.646	105	379			RM	RM_Type_IV	Defense
JAYGQF010000013.1	JAYGQF010000013.1_25	RM_Type_IV__FAM_1	1834	defense-finder-models/RM/RM/RM_Type_IV	JAYGQF010000013.1_RM_Type_IV_21	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	6.5e-84	280.9	0.513	0.579	298	785			RM	RM_Type_IV	Defense
JAYGQF010000014.1	JAYGQF010000014.1_3	DS-1__DS-1B	1924	defense-finder-models/DefenseFinder/DS-1/DS-1	JAYGQF010000014.1_DS-1_11	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	426	5.9e-75	250.7	0.968	0.941	1	401			DS-1	DS-1	Defense
JAYGQF010000014.1	JAYGQF010000014.1_4	DS-1__DS-1A	1925	defense-finder-models/DefenseFinder/DS-1/DS-1	JAYGQF010000014.1_DS-1_11	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	272	1.2e-29	101.3	0.655	0.945	13	269			DS-1	DS-1	Defense
JAYGQF010000015.1	JAYGQF010000015.1_7	SoFic__SoFic	2020	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYGQF010000015.1_SoFic_4	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	4.9e-109	362.7	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYGQF010000034.1	JAYGQF010000034.1_40	Retron_XII__RT_12	3131	defense-finder-models/DefenseFinder/Retron/Retron_XII	JAYGQF010000034.1_Retron_XII_1	1	1	1.0	1.0	1	Retron_XII__RT_12	mandatory	528	1.2e-166	553.3	0.884	0.939	9	504			Retron	Retron_XII	Defense
JAYGQF010000038.1	JAYGQF010000038.1_28	Wadjet__JetA_I	3265	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQF010000038.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.4e-155	516.9	0.994	0.992	2	487		JAYGQF010000038.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYGQF010000038.1	JAYGQF010000038.1_29	Wadjet__JetB_I	3266	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQF010000038.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	4.5e-67	223.8	0.839	0.975	3	232		JAYGQF010000038.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYGQF010000038.1	JAYGQF010000038.1_31	Wadjet__JetC_I	3268	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGQF010000038.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1191.3	0.994	0.82	25	1122		JAYGQF010000038.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYGQF010000044.1	JAYGQF010000044.1_9	Prometheus__ProA	3474	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JAYGQF010000044.1_Prometheus_5	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JAYGQF010000048.1	JAYGQF010000048.1_1	RM_Type_II__Type_II_MTases_FAM_0	3574	defense-finder-models/RM/RM/RM_Type_II	JAYGQF010000048.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	351	4.7999999999999996e-82	274.0	0.973	0.954	8	342			RM	RM_Type_II	Defense
JAYGQF010000048.1	JAYGQF010000048.1_3	RM_Type_II__Type_II_REase38	3576	defense-finder-models/RM/RM/RM_Type_II	JAYGQF010000048.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	657	9.1e-44	147.7	0.584	0.682	25	472			RM	RM_Type_II	Defense
JAYGQF010000051.1	JAYGQF010000051.1_19	Zorya_III__ZorF3	3667	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQF010000051.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.200000000000001e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYGQF010000051.1	JAYGQF010000051.1_20	Zorya__ZorB	3668	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQF010000051.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.1e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYGQF010000051.1	JAYGQF010000051.1_22	Zorya_III__ZorG3	3670	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQF010000051.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYGQF010000054.1	JAYGQF010000054.1_7	Gao_Ppl__PplA	3735	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYGQF010000054.1_Gao_Ppl_8	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	943	2.8e-125	417.1	0.997	0.989	6	938			Gao_Ppl	Gao_Ppl	Defense
JAYGQF010000057.1	JAYGQF010000057.1_19	RM__Type_I_MTases_FAM_3	3806	defense-finder-models/RM/RM/RM_Type_I	JAYGQF010000057.1_RM_Type_I_20	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1e-256	851.3	0.995	0.995	2	726		JAYGQF010000057.1_PrrC_19	RM	RM_Type_I	Defense
JAYGQF010000057.1	JAYGQF010000057.1_21	RM__Type_I_S_52	3808	defense-finder-models/RM/RM/RM_Type_I	JAYGQF010000057.1_RM_Type_I_20	1	1	0.667	2.0	1	RM__Type_I_S_01	mandatory	293	2.0999999999999999e-41	140.2	0.406	0.898	12	274		JAYGQF010000057.1_PrrC_19	RM	RM_Type_I	Defense
JAYGQF010000076.1	JAYGQF010000076.1_6	AbiEii__AbiEi_3	4042	defense-finder-models/DefenseFinder/AbiE/AbiE	JAYGQF010000076.1_AbiE_12	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	5.6e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
JAYGQF010000076.1	JAYGQF010000076.1_7	AbiEii__AbiEii	4043	defense-finder-models/DefenseFinder/AbiE/AbiE	JAYGQF010000076.1_AbiE_12	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	3.0999999999999995e-43	146.4	0.983	0.864	10	276			AbiE	AbiE	Defense
