sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXG010000003.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGXG010000003.1_101	JAYGXG010000003.1_105	JAYGXG010000003.1_101,JAYGXG010000003.1_102,JAYGXG010000003.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXG010000006.1_CapRel_1	CapRel	CapRel	Defense	JAYGXG010000006.1_173	JAYGXG010000006.1_173	JAYGXG010000006.1_173	1	CapRel__CapRel
JAYGXG010000010.1_RM_Type_II_17	RM	RM_Type_II	Defense	JAYGXG010000010.1_35	JAYGXG010000010.1_36	JAYGXG010000010.1_35,JAYGXG010000010.1_36	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXG010000010.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYGXG010000010.1_106	JAYGXG010000010.1_109	JAYGXG010000010.1_106,JAYGXG010000010.1_108,JAYGXG010000010.1_109	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXG010000017.1_SoFic_11	SoFIC	SoFic	Defense	JAYGXG010000017.1_88	JAYGXG010000017.1_88	JAYGXG010000017.1_88	1	SoFic__SoFic
JAYGXG010000017.1_RM_Type_III_12	RM	RM_Type_III	Defense	JAYGXG010000017.1_89	JAYGXG010000017.1_90	JAYGXG010000017.1_89,JAYGXG010000017.1_90	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGXG010000020.1_PD-T7-5_5	PD-T7-5	PD-T7-5	Defense	JAYGXG010000020.1_1	JAYGXG010000020.1_1	JAYGXG010000020.1_1	1	PD-T7-5__PD-T7-5
JAYGXG010000026.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JAYGXG010000026.1_9	JAYGXG010000026.1_12	JAYGXG010000026.1_9,JAYGXG010000026.1_11,JAYGXG010000026.1_12	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXG010000026.1_DS-32_7	DS-32	DS-32	Defense	JAYGXG010000026.1_40	JAYGXG010000026.1_41	JAYGXG010000026.1_40,JAYGXG010000026.1_41	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXG010000027.1_RloC_10	RloC	RloC	Defense	JAYGXG010000027.1_2	JAYGXG010000027.1_2	JAYGXG010000027.1_2	1	RloC__RloC
JAYGXG010000028.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JAYGXG010000028.1_20	JAYGXG010000028.1_21	JAYGXG010000028.1_20,JAYGXG010000028.1_21	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXG010000032.1_SoFic_4	SoFIC	SoFic	Defense	JAYGXG010000032.1_10	JAYGXG010000032.1_10	JAYGXG010000032.1_10	1	SoFic__SoFic
JAYGXG010000034.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JAYGXG010000034.1_8	JAYGXG010000034.1_11	JAYGXG010000034.1_8,JAYGXG010000034.1_10,JAYGXG010000034.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXG010000036.1_Gabija_2	Gabija	Gabija	Defense	JAYGXG010000036.1_3	JAYGXG010000036.1_4	JAYGXG010000036.1_3,JAYGXG010000036.1_4	2	Gabija__GajA,Gabija__GajB_1
JAYGXG010000036.1_Mokosh_TypeII_3	Mokosh	Mokosh_TypeII	Defense	JAYGXG010000036.1_5	JAYGXG010000036.1_5	JAYGXG010000036.1_5	1	Mokosh_TypeII__MkoC
