hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFVZ010000001.1_254	JBEFVZ010000001.1	254	180	DarTG__DarG	2.2999999999999997e-67	225.1	0.739	0.972	1	175
JBEFVZ010000001.1_307	JBEFVZ010000001.1	307	293	PD-T7-2__PD-T7-2_A	4.5e-28	96.1	0.579	0.877	17	273
JBEFVZ010000001.1_307	JBEFVZ010000001.1	307	293	Gao_Her_SIR__SIR2	1e-48	164.4	0.417	0.584	111	281
JBEFVZ010000002.1_29	JBEFVZ010000002.1	336	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-10	39.1	0.635	0.406	657	1130
JBEFVZ010000002.1_29	JBEFVZ010000002.1	336	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	7.6e-12	42.0	0.434	0.415	1	485
JBEFVZ010000002.1_29	JBEFVZ010000002.1	336	1168	Wadjet__JetC_I	1.2e-13	47.8	0.45	0.43	341	842
JBEFVZ010000002.1_47	JBEFVZ010000002.1	354	482	DEDDh_I_II_III_IV_V_VI_1	5.8e-17	60.2	0.975	0.373	6	185
JBEFVZ010000002.1_78	JBEFVZ010000002.1	385	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JBEFVZ010000002.1_148	JBEFVZ010000002.1	455	242	Zorya__ZorB	1.7e-11	41.8	0.562	0.558	93	227
JBEFVZ010000002.1_158	JBEFVZ010000002.1	465	256	Gao_Qat__QatD	4.5e-17	60.1	0.953	0.973	2	250
JBEFVZ010000002.1_159	JBEFVZ010000002.1	466	277	CBASS__AG_E1_ThiF	3.7e-35	119.4	0.582	0.516	20	162
JBEFVZ010000002.1_296	JBEFVZ010000002.1	603	831	BREX__brxHI	2.3e-50	169.6	0.854	0.762	23	655
JBEFVZ010000002.1_296	JBEFVZ010000002.1	603	831	Shango__SngC	4.8e-63	211.8	0.869	0.771	16	656
JBEFVZ010000003.1_20	JBEFVZ010000003.1	663	432	RM_Type_IV__Type_IV_01	2.4e-49	167.3	0.667	0.801	39	384
JBEFVZ010000003.1_20	JBEFVZ010000003.1	663	432	RM_Type_IV__FAM_2	1.4000000000000001e-55	186.7	0.889	0.894	1	386
JBEFVZ010000003.1_21	JBEFVZ010000003.1	664	843	RM_Type_IV__FAM_1	8.4e-84	280.6	0.492	0.563	311	785
JBEFVZ010000003.1_57	JBEFVZ010000003.1	700	414	Dnd__DndA	2.8e-35	119.9	0.865	0.821	33	372
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM_Type_II__Type_II_MTases_FAM_29	2.9e-06	24.0	0.418	0.487	165	409
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM_Type_II__Type_II_MTases_FAM_13	3.2e-13	47.0	0.415	0.485	158	401
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM_Type_II__Type_II_MTases_FAM_14	2.3e-13	47.4	0.455	0.505	176	429
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM_Type_II__Type_II_MTases_FAM_6	3.6e-16	56.8	0.443	0.489	177	422
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM_Type_II__Type_II_MTases_FAM_33	2.6e-38	130.0	0.451	0.477	159	398
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM__Type_I_MTases_FAM_1	1.2000000000000001e-55	186.9	0.747	0.722	132	494
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM__Type_I_MTases_FAM_3	2.3999999999999997e-59	199.1	0.678	0.847	10	435
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	PrrC__EcoprrI	8.1e-96	320.2	0.954	0.982	7	500
JBEFVZ010000003.1_192	JBEFVZ010000003.1	835	503	RM__Type_I_MTases_FAM_0	1.7000000000000002e-166	553.0	0.992	0.99	4	501
JBEFVZ010000003.1_195	JBEFVZ010000003.1	838	427	RM__Type_I_S_02	2.9e-21	74.0	0.452	0.475	4	206
JBEFVZ010000003.1_195	JBEFVZ010000003.1	838	427	RM__Type_I_S_04	6.3e-58	195.0	0.752	0.984	3	422
JBEFVZ010000003.1_195	JBEFVZ010000003.1	838	427	RM__Type_I_S_51	4.1e-86	287.2	0.834	0.988	3	424
JBEFVZ010000003.1_196	JBEFVZ010000003.1	839	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	2.7e-229	762.1	0.98	0.964	10	1067
JBEFVZ010000003.1_219	JBEFVZ010000003.1	862	308	Brig1__ADP_ribosyl	1.7000000000000002e-58	196.5	0.436	0.929	5	290
JBEFVZ010000003.1_221	JBEFVZ010000003.1	864	669	csf4_IV-A_1	7.1e-33	112.0	0.401	0.395	25	288
JBEFVZ010000003.1_237	JBEFVZ010000003.1	880	601	PsyrTA__PsyrT	4.0999999999999995e-90	300.7	0.517	0.576	4	349
JBEFVZ010000003.1_253	JBEFVZ010000003.1	896	225	Dpd__QueC	2.8999999999999998e-52	175.1	0.986	0.978	2	221
JBEFVZ010000003.1_254	JBEFVZ010000003.1	897	228	Dpd__QueE	7.9e-07	26.8	0.652	0.658	71	220
JBEFVZ010000004.1_39	JBEFVZ010000004.1	978	264	Ukko__UkkA1	2.2999999999999998e-92	307.3	0.941	0.962	9	262
JBEFVZ010000004.1_39	JBEFVZ010000004.1	978	264	Ukko__UkkA2	2.2999999999999998e-92	307.3	0.941	0.962	9	262
JBEFVZ010000004.1_42	JBEFVZ010000004.1	981	368	Ukko__UkkD1	1.6000000000000001e-28	97.8	0.477	0.361	3	135
JBEFVZ010000004.1_42	JBEFVZ010000004.1	981	368	Ukko__UkkD2	1.6000000000000001e-28	97.8	0.477	0.361	3	135
JBEFVZ010000004.1_187	JBEFVZ010000004.1	1126	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.2e-69	233.6	0.679	0.73	118	867
JBEFVZ010000004.1_187	JBEFVZ010000004.1	1126	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1100.5	0.993	0.984	4	1015
JBEFVZ010000004.1_188	JBEFVZ010000004.1	1127	440	RM__Type_I_S_06	2.3999999999999996e-22	77.5	0.641	0.845	63	434
JBEFVZ010000004.1_188	JBEFVZ010000004.1	1127	440	RM__Type_I_S_03	5.3e-28	96.4	0.832	0.968	9	434
JBEFVZ010000004.1_188	JBEFVZ010000004.1	1127	440	RM__Type_I_S_51	1.2e-38	130.7	0.82	0.973	7	434
JBEFVZ010000004.1_188	JBEFVZ010000004.1	1127	440	RM__Type_I_S_04	7e-54	181.6	0.746	0.968	9	434
JBEFVZ010000004.1_188	JBEFVZ010000004.1	1127	440	RM__Type_I_S_52	1.1999999999999998e-67	227.0	0.67	0.968	9	434
JBEFVZ010000004.1_190	JBEFVZ010000004.1	1129	729	RM_Type_II__Type_II_MTases_FAM_33	2.5e-27	93.8	0.438	0.354	166	423
JBEFVZ010000004.1_190	JBEFVZ010000004.1	1129	729	PrrC__EcoprrI	4.600000000000001e-46	156.2	0.961	0.783	1	571
JBEFVZ010000004.1_190	JBEFVZ010000004.1	1129	729	RM__Type_I_MTases_FAM_0	5e-75	251.2	0.855	0.66	1	481
JBEFVZ010000004.1_190	JBEFVZ010000004.1	1129	729	RM__Type_I_MTases_FAM_3	5.7e-258	855.4	0.995	0.995	2	726
JBEFVZ010000004.1_260	JBEFVZ010000004.1	1199	671	RM_Type_II__Type_II_REase06	7.3e-93	310.6	0.958	0.94	25	655
JBEFVZ010000004.1_261	JBEFVZ010000004.1	1200	349	RM_Type_II__Type_II_MTases_FAM_22	9.4e-11	39.3	0.449	0.476	7	172
JBEFVZ010000004.1_261	JBEFVZ010000004.1	1200	349	RM_Type_II__Type_II_MTases_FAM_16	2.3e-17	61.0	0.929	0.94	10	337
JBEFVZ010000004.1_261	JBEFVZ010000004.1	1200	349	RM_Type_II__Type_II_MTases_FAM_21	4.2e-25	86.3	0.475	0.573	8	207
