sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGXI010000004.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYGXI010000004.1_101	JAYGXI010000004.1_105	JAYGXI010000004.1_101,JAYGXI010000004.1_102,JAYGXI010000004.1_105	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGXI010000005.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGXI010000005.1_39	JAYGXI010000005.1_42	JAYGXI010000005.1_39,JAYGXI010000005.1_40,JAYGXI010000005.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGXI010000005.1_RM_Type_II_15	RM	RM_Type_II	Defense	JAYGXI010000005.1_113	JAYGXI010000005.1_114	JAYGXI010000005.1_113,JAYGXI010000005.1_114	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase06
JAYGXI010000015.1_CapRel_9	CapRel	CapRel	Defense	JAYGXI010000015.1_22	JAYGXI010000015.1_22	JAYGXI010000015.1_22	1	CapRel__CapRel
JAYGXI010000017.1_RloC_8	RloC	RloC	Defense	JAYGXI010000017.1_2	JAYGXI010000017.1_2	JAYGXI010000017.1_2	1	RloC__RloC
JAYGXI010000027.1_PD-T7-5_10	PD-T7-5	PD-T7-5	Defense	JAYGXI010000027.1_55	JAYGXI010000027.1_55	JAYGXI010000027.1_55	1	PD-T7-5__PD-T7-5
JAYGXI010000030.1_RM_Type_III_12	RM	RM_Type_III	Defense	JAYGXI010000030.1_16	JAYGXI010000030.1_17	JAYGXI010000030.1_16,JAYGXI010000030.1_17	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGXI010000030.1_SoFic_11	SoFIC	SoFic	Defense	JAYGXI010000030.1_18	JAYGXI010000030.1_18	JAYGXI010000030.1_18	1	SoFic__SoFic
JAYGXI010000038.1_DS-32_2	DS-32	DS-32	Defense	JAYGXI010000038.1_1	JAYGXI010000038.1_2	JAYGXI010000038.1_1,JAYGXI010000038.1_2	2	DS-32__DS-32A,DS-32__DS-32B
JAYGXI010000038.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAYGXI010000038.1_30	JAYGXI010000038.1_33	JAYGXI010000038.1_30,JAYGXI010000038.1_31,JAYGXI010000038.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGXI010000042.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JAYGXI010000042.1_13	JAYGXI010000042.1_14	JAYGXI010000042.1_13,JAYGXI010000042.1_14	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGXI010000047.1_SoFic_5	SoFIC	SoFic	Defense	JAYGXI010000047.1_10	JAYGXI010000047.1_10	JAYGXI010000047.1_10	1	SoFic__SoFic
JAYGXI010000049.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JAYGXI010000049.1_16	JAYGXI010000049.1_19	JAYGXI010000049.1_16,JAYGXI010000049.1_17,JAYGXI010000049.1_19	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGXI010000054.1_Gabija_6	Gabija	Gabija	Defense	JAYGXI010000054.1_3	JAYGXI010000054.1_4	JAYGXI010000054.1_3,JAYGXI010000054.1_4	2	Gabija__GajA,Gabija__GajB_1
JAYGXI010000054.1_Mokosh_TypeII_7	Mokosh	Mokosh_TypeII	Defense	JAYGXI010000054.1_5	JAYGXI010000054.1_5	JAYGXI010000054.1_5	1	Mokosh_TypeII__MkoC
