replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFVY010000003.1	JBEFVY010000003.1_20	RM_Type_IV__FAM_2	664	defense-finder-models/RM/RM/RM_Type_IV	JBEFVY010000003.1_RM_Type_IV_15	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JBEFVY010000003.1	JBEFVY010000003.1_21	RM_Type_IV__FAM_1	665	defense-finder-models/RM/RM/RM_Type_IV	JBEFVY010000003.1_RM_Type_IV_15	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JBEFVY010000003.1	JBEFVY010000003.1_192	RM__Type_I_MTases_FAM_0	836	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.7e-166	553.0	0.992	0.99	4	501		JBEFVY010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFVY010000003.1	JBEFVY010000003.1_195	RM__Type_I_S_51	839	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	427	4.1000000000000005e-86	287.2	0.834	0.988	3	424		JBEFVY010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFVY010000003.1	JBEFVY010000003.1_196	RM__Type_I_REases_FAM_0.einsi_trimmed	840	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	2.7e-229	762.1	0.98	0.964	10	1067		JBEFVY010000003.1_PrrC_13	RM	RM_Type_I	Defense
JBEFVY010000004.1	JBEFVY010000004.1_35	RM_Type_II__Type_II_MTases_FAM_0	975	defense-finder-models/RM/RM/RM_Type_II	JBEFVY010000004.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	349	9.9e-78	259.9	0.978	0.974	5	344			RM	RM_Type_II	Defense
JBEFVY010000004.1	JBEFVY010000004.1_36	RM_Type_II__Type_II_REase06	976	defense-finder-models/RM/RM/RM_Type_II	JBEFVY010000004.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	671	7.3e-93	310.6	0.958	0.94	25	655			RM	RM_Type_II	Defense
JBEFVY010000004.1	JBEFVY010000004.1_107	RM__Type_I_MTases_FAM_3	1047	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000004.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	5.7e-258	855.4	0.995	0.995	2	726		JBEFVY010000004.1_PrrC_16	RM	RM_Type_I	Defense
JBEFVY010000004.1	JBEFVY010000004.1_109	RM__Type_I_S_52	1049	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000004.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1.2e-67	227.0	0.67	0.968	9	434		JBEFVY010000004.1_PrrC_16	RM	RM_Type_I	Defense
JBEFVY010000004.1	JBEFVY010000004.1_110	RM__Type_I_REases_FAM_1.einsi_trimmed	1050	defense-finder-models/RM/RM/RM_Type_I	JBEFVY010000004.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1100.5	0.993	0.984	4	1015		JBEFVY010000004.1_PrrC_16	RM	RM_Type_I	Defense
JBEFVY010000005.1	JBEFVY010000005.1_244	RloC__RloC	1481	defense-finder-models/DefenseFinder/RloC/RloC	JBEFVY010000005.1_RloC_3	1	1	1.0	1.0	1	RloC__RloC	mandatory	869	2.7e-109	364.8	0.99	0.901	80	862			RloC	RloC	Defense
JBEFVY010000007.1	JBEFVY010000007.1_113	AbiU__AbiU	1863	defense-finder-models/DefenseFinder/AbiU/AbiU	JBEFVY010000007.1_AbiU_8	1	1	1.0	1.0	1	AbiU__AbiU	mandatory	579	2.6000000000000002e-48	162.9	0.853	0.838	20	504			AbiU	AbiU	Defense
JBEFVY010000008.1	JBEFVY010000008.1_79	CapRel__CapRel	2086	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEFVY010000008.1_CapRel_7	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	252	4e-19	66.9	0.406	0.623	1	157			CapRel	CapRel	Defense
JBEFVY010000016.1	JBEFVY010000016.1_88	SoFic__SoFic	3373	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFVY010000016.1_SoFic_1	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.5e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
