replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYGXC010000002.1	JAYGXC010000002.1_102	DS-6__DS-6B	463	defense-finder-models/DefenseFinder/DS-6/DS-6	JAYGXC010000002.1_DS-6_6	1	1	1.0	2.0	1	DS-6__DS-6B	mandatory	277	5.7e-71	237.6	0.871	0.978	1	271			DS-6	DS-6	Defense
JAYGXC010000002.1	JAYGXC010000002.1_103	DS-6__DS-6A	464	defense-finder-models/DefenseFinder/DS-6/DS-6	JAYGXC010000002.1_DS-6_6	1	1	1.0	2.0	1	DS-6__DS-6A	mandatory	249	5.7e-66	221.2	0.656	0.98	3	246			DS-6	DS-6	Defense
JAYGXC010000002.1	JAYGXC010000002.1_311	RM_Type_II__Type_II_REase38	672	defense-finder-models/RM/RM/RM_Type_II	JAYGXC010000002.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	657	5.400000000000001e-44	148.5	0.584	0.682	25	472			RM	RM_Type_II	Defense
JAYGXC010000002.1	JAYGXC010000002.1_313	RM_Type_II__Type_II_MTases_FAM_0	674	defense-finder-models/RM/RM/RM_Type_II	JAYGXC010000002.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	351	4.8999999999999997e-82	274.0	0.973	0.954	8	342			RM	RM_Type_II	Defense
JAYGXC010000003.1	JAYGXC010000003.1_4	Wadjet__JetC_I	678	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGXC010000003.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1338	0.0	1188.7	0.994	0.821	25	1122		JAYGXC010000003.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYGXC010000003.1	JAYGXC010000003.1_6	Wadjet__JetB_I	680	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGXC010000003.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	2.9e-67	224.4	0.847	0.983	1	232		JAYGXC010000003.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYGXC010000003.1	JAYGXC010000003.1_7	Wadjet__JetA_I	681	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYGXC010000003.1_Wadjet_I_4	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.8e-155	516.5	0.994	0.992	2	487		JAYGXC010000003.1_Wadjet_3	Wadjet	Wadjet_I	Defense
JAYGXC010000003.1	JAYGXC010000003.1_142	SoFic__SoFic	816	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYGXC010000003.1_SoFic_2	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	4.9e-109	362.8	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYGXC010000004.1	JAYGXC010000004.1_37	RM_Type_IV__FAM_1	922	defense-finder-models/RM/RM/RM_Type_IV	JAYGXC010000004.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	6.6e-84	280.9	0.513	0.579	298	785			RM	RM_Type_IV	Defense
JAYGXC010000004.1	JAYGXC010000004.1_38	RM_Type_IV__FAM_2	923	defense-finder-models/RM/RM/RM_Type_IV	JAYGXC010000004.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	382	5.799999999999999e-55	184.6	0.815	0.72	61	335			RM	RM_Type_IV	Defense
