sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGWR010000003.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGWR010000003.1_5	JAYGWR010000003.1_8	JAYGWR010000003.1_5,JAYGWR010000003.1_7,JAYGWR010000003.1_8	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWR010000005.1_RM_Type_II_12	RM	RM_Type_II	Defense	JAYGWR010000005.1_1	JAYGWR010000005.1_3	JAYGWR010000005.1_1,JAYGWR010000005.1_3	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase38
JAYGWR010000008.1_DS-6_6	DS-6	DS-6	Defense	JAYGWR010000008.1_54	JAYGWR010000008.1_55	JAYGWR010000008.1_54,JAYGWR010000008.1_55	2	DS-6__DS-6A,DS-6__DS-6B
JAYGWR010000010.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JAYGWR010000010.1_7	JAYGWR010000010.1_10	JAYGWR010000010.1_7,JAYGWR010000010.1_8,JAYGWR010000010.1_10	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGWR010000011.1_RM_Type_III_17	RM	RM_Type_III	Defense	JAYGWR010000011.1_100	JAYGWR010000011.1_101	JAYGWR010000011.1_100,JAYGWR010000011.1_101	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGWR010000011.1_SoFic_3	SoFIC	SoFic	Defense	JAYGWR010000011.1_102	JAYGWR010000011.1_102	JAYGWR010000011.1_102	1	SoFic__SoFic
JAYGWR010000012.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JAYGWR010000012.1_15	JAYGWR010000012.1_16	JAYGWR010000012.1_15,JAYGWR010000012.1_16	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGWR010000015.1_RM_Type_IIG_19	RM	RM_Type_IIG	Defense	JAYGWR010000015.1_58	JAYGWR010000015.1_58	JAYGWR010000015.1_58	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYGWR010000017.1_Kiwa_11	Kiwa	Kiwa	Defense	JAYGWR010000017.1_59	JAYGWR010000017.1_60	JAYGWR010000017.1_59,JAYGWR010000017.1_60	2	Kiwa__KwaA,Kiwa__KwaB
JAYGWR010000019.1_SoFic_4	SoFIC	SoFic	Defense	JAYGWR010000019.1_18	JAYGWR010000019.1_18	JAYGWR010000019.1_18	1	SoFic__SoFic
JAYGWR010000029.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYGWR010000029.1_3	JAYGWR010000029.1_6	JAYGWR010000029.1_3,JAYGWR010000029.1_5,JAYGWR010000029.1_6	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGWR010000046.1_Gao_Ppl_10	Gao_Ppl	Gao_Ppl	Defense	JAYGWR010000046.1_6	JAYGWR010000046.1_6	JAYGWR010000046.1_6	1	Gao_Ppl__PplA
JAYGWR010000049.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYGWR010000049.1_2	JAYGWR010000049.1_5	JAYGWR010000049.1_2,JAYGWR010000049.1_3,JAYGWR010000049.1_5	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGWR010000054.1_AbiD_5	AbiD	AbiD	Defense	JAYGWR010000054.1_9	JAYGWR010000054.1_9	JAYGWR010000054.1_9	1	AbiD__AbiD
JAYGWR010000063.1_AbiE_9	AbiE	AbiE	Defense	JAYGWR010000063.1_4	JAYGWR010000063.1_5	JAYGWR010000063.1_4,JAYGWR010000063.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAYGWR010000067.1_Zorya_TypeI_7	Zorya	Zorya_TypeI	Defense	JAYGWR010000067.1_2	JAYGWR010000067.1_4	JAYGWR010000067.1_2,JAYGWR010000067.1_3,JAYGWR010000067.1_4	3	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorB
