replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFWZ010000001.1	JBEFWZ010000001.1_23	RM_Type_II__Type_II_REase30	23	defense-finder-models/RM/RM/RM_Type_II	JBEFWZ010000001.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	307	3.5e-14	51.0	0.555	0.824	25	277			RM	RM_Type_II	Defense
JBEFWZ010000001.1	JBEFWZ010000001.1_24	RM_Type_II__Type_II_MTases_FAM_3	24	defense-finder-models/RM/RM/RM_Type_II	JBEFWZ010000001.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	326	1.5e-15	55.3	0.604	0.776	71	323			RM	RM_Type_II	Defense
JBEFWZ010000002.1	JBEFWZ010000002.1_8	RM_Type_IV__Type_IV_03	347	defense-finder-models/RM/RM/RM_Type_IV	JBEFWZ010000002.1_RM_Type_IV_20	1	1	0.167	1.0	1	RM_Type_IV__Type_IV_03	mandatory	440	8.5e-22	76.3	0.912	0.582	160	415			RM	RM_Type_IV	Defense
JBEFWZ010000002.1	JBEFWZ010000002.1_10	Shango__SngA	349	defense-finder-models/DefenseFinder/Shango/Shango	JBEFWZ010000002.1_Shango_1	1	1	1.0	2.0	1	Shango__SngA	mandatory	702	3.3999999999999995e-105	351.4	0.972	0.997	2	701			Shango	Shango	Defense
JBEFWZ010000002.1	JBEFWZ010000002.1_11	Shango__SngB	350	defense-finder-models/DefenseFinder/Shango/Shango	JBEFWZ010000002.1_Shango_1	1	1	1.0	2.0	1	Shango__SngB	accessory	433	5.4e-184	610.1	0.995	0.995	2	432			Shango	Shango	Defense
JBEFWZ010000002.1	JBEFWZ010000002.1_12	Shango__SngC	351	defense-finder-models/DefenseFinder/Shango/Shango	JBEFWZ010000002.1_Shango_1	1	1	1.0	2.0	1	Shango__SngC	accessory	733	3.9e-268	889.7	0.994	0.985	4	725			Shango	Shango	Defense
JBEFWZ010000003.1	JBEFWZ010000003.1_1	HEC-09__HEC-09	673	defense-finder-models/DefenseFinder/HEC-09/HEC-09	JBEFWZ010000003.1_HEC-09_10	1	1	1.0	1.0	1	HEC-09__HEC-09	mandatory	234	5.9e-36	121.8	0.805	0.979	5	233			HEC-09	HEC-09	Defense
JBEFWZ010000006.1	JBEFWZ010000006.1_156	RM__Type_I_REases_FAM_0.einsi_trimmed	1614	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000006.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.1e-228	760.1	0.98	0.964	10	1067		JBEFWZ010000006.1_PrrC_14	RM	RM_Type_I	Defense
JBEFWZ010000006.1	JBEFWZ010000006.1_157	RM__Type_I_S_51	1615	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000006.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	418	2.3e-86	288.0	0.834	0.986	3	414		JBEFWZ010000006.1_PrrC_14	RM	RM_Type_I	Defense
JBEFWZ010000006.1	JBEFWZ010000006.1_160	RM__Type_I_MTases_FAM_0	1618	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000006.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.7e-167	555.6	0.992	0.99	4	501		JBEFWZ010000006.1_PrrC_14	RM	RM_Type_I	Defense
JBEFWZ010000013.1	JBEFWZ010000013.1_59	CapRel__CapRel	2495	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEFWZ010000013.1_CapRel_13	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	348	1.0999999999999999e-47	160.8	0.957	0.966	7	342			CapRel	CapRel	Defense
JBEFWZ010000016.1	JBEFWZ010000016.1_90	SoFic__SoFic	2822	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFWZ010000016.1_SoFic_7	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1e-120	401.1	0.975	0.93	9	355			SoFIC	SoFic	Defense
JBEFWZ010000018.1	JBEFWZ010000018.1_1	dCTPdeaminase__dCTPdeaminase	2914	defense-finder-models/DefenseFinder/dCTPdeaminase/dCTPdeaminase	JBEFWZ010000018.1_dCTPdeaminase_9	1	1	1.0	1.0	1	dCTPdeaminase__dCTPdeaminase	mandatory	551	1e-105	352.2	0.893	0.987	1	544			dCTPdeaminase	dCTPdeaminase	Defense
JBEFWZ010000018.1	JBEFWZ010000018.1_7	SoFic__SoFic	2920	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFWZ010000018.1_SoFic_8	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	2.1e-108	360.6	0.983	0.953	17	381			SoFIC	SoFic	Defense
JBEFWZ010000020.1	JBEFWZ010000020.1_41	RM__Type_I_REases_FAM_1.einsi_trimmed	3097	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000020.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1092.6	0.993	0.984	4	1015		JBEFWZ010000020.1_PrrC_16	RM	RM_Type_I	Defense
JBEFWZ010000020.1	JBEFWZ010000020.1_42	RM__Type_I_S_52	3098	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000020.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1.6e-68	229.8	0.67	0.968	9	434		JBEFWZ010000020.1_PrrC_16	RM	RM_Type_I	Defense
JBEFWZ010000020.1	JBEFWZ010000020.1_44	RM__Type_I_MTases_FAM_3	3100	defense-finder-models/RM/RM/RM_Type_I	JBEFWZ010000020.1_RM_Type_I_17	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1e-258	857.9	0.995	0.995	2	726		JBEFWZ010000020.1_PrrC_16	RM	RM_Type_I	Defense
JBEFWZ010000021.1	JBEFWZ010000021.1_4	Gao_TerY__TerYC	3126	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JBEFWZ010000021.1_Gao_TerY_4	1	1	1.0	3.0	1	Gao_TerY__TerYC	mandatory	553	1.5e-176	586.1	0.941	0.955	1	528			Gao_TerY	Gao_TerY	Defense
JBEFWZ010000021.1	JBEFWZ010000021.1_5	Gao_TerY__TerYB	3127	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JBEFWZ010000021.1_Gao_TerY_4	1	1	1.0	3.0	1	Gao_TerY__TerYB	mandatory	249	4.6000000000000005e-71	236.7	0.979	0.96	4	242			Gao_TerY	Gao_TerY	Defense
