sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFWZ010000001.1_RM_Type_II_18	RM	RM_Type_II	Defense	JBEFWZ010000001.1_23	JBEFWZ010000001.1_24	JBEFWZ010000001.1_23,JBEFWZ010000001.1_24	2	RM_Type_II__Type_II_MTases_FAM_3,RM_Type_II__Type_II_REase30
JBEFWZ010000002.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JBEFWZ010000002.1_8	JBEFWZ010000002.1_8	JBEFWZ010000002.1_8	1	RM_Type_IV__Type_IV_03
JBEFWZ010000002.1_Shango_1	Shango	Shango	Defense	JBEFWZ010000002.1_10	JBEFWZ010000002.1_12	JBEFWZ010000002.1_10,JBEFWZ010000002.1_11,JBEFWZ010000002.1_12	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEFWZ010000003.1_HEC-09_10	HEC-09	HEC-09	Defense	JBEFWZ010000003.1_1	JBEFWZ010000003.1_1	JBEFWZ010000003.1_1	1	HEC-09__HEC-09
JBEFWZ010000006.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFWZ010000006.1_156	JBEFWZ010000006.1_160	JBEFWZ010000006.1_156,JBEFWZ010000006.1_157,JBEFWZ010000006.1_160	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFWZ010000013.1_CapRel_13	CapRel	CapRel	Defense	JBEFWZ010000013.1_59	JBEFWZ010000013.1_59	JBEFWZ010000013.1_59	1	CapRel__CapRel
JBEFWZ010000016.1_SoFic_7	SoFIC	SoFic	Defense	JBEFWZ010000016.1_90	JBEFWZ010000016.1_90	JBEFWZ010000016.1_90	1	SoFic__SoFic
JBEFWZ010000018.1_dCTPdeaminase_9	dCTPdeaminase	dCTPdeaminase	Defense	JBEFWZ010000018.1_1	JBEFWZ010000018.1_1	JBEFWZ010000018.1_1	1	dCTPdeaminase__dCTPdeaminase
JBEFWZ010000018.1_SoFic_8	SoFIC	SoFic	Defense	JBEFWZ010000018.1_7	JBEFWZ010000018.1_7	JBEFWZ010000018.1_7	1	SoFic__SoFic
JBEFWZ010000020.1_RM_Type_I_17	RM	RM_Type_I	Defense	JBEFWZ010000020.1_41	JBEFWZ010000020.1_44	JBEFWZ010000020.1_41,JBEFWZ010000020.1_42,JBEFWZ010000020.1_44	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFWZ010000021.1_Gao_TerY_4	Gao_TerY	Gao_TerY	Defense	JBEFWZ010000021.1_4	JBEFWZ010000021.1_6	JBEFWZ010000021.1_4,JBEFWZ010000021.1_5,JBEFWZ010000021.1_6	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JBEFWZ010000021.1_CBASS_I_3	CBASS	CBASS_I	Defense	JBEFWZ010000021.1_8	JBEFWZ010000021.1_9	JBEFWZ010000021.1_8,JBEFWZ010000021.1_9	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEFWZ010000023.1_RM_Type_III_19	RM	RM_Type_III	Defense	JBEFWZ010000023.1_1	JBEFWZ010000023.1_2	JBEFWZ010000023.1_1,JBEFWZ010000023.1_2	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEFWZ010000023.1_Retron_XII_11	Retron	Retron_XII	Defense	JBEFWZ010000023.1_47	JBEFWZ010000023.1_47	JBEFWZ010000023.1_47	1	Retron_XII__RT_12
JBEFWZ010000032.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JBEFWZ010000032.1_28	JBEFWZ010000032.1_31	JBEFWZ010000032.1_28,JBEFWZ010000032.1_29,JBEFWZ010000032.1_31	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFWZ010000039.1_Zorya_TypeIII_12	Zorya	Zorya_TypeIII	Defense	JBEFWZ010000039.1_8	JBEFWZ010000039.1_11	JBEFWZ010000039.1_8,JBEFWZ010000039.1_9,JBEFWZ010000039.1_10,JBEFWZ010000039.1_11	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEFWZ010000052.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	JBEFWZ010000052.1_4	JBEFWZ010000052.1_4	JBEFWZ010000052.1_4	1	RM_Type_IV__Type_IV_03
