sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168122.1_SoFic_7	SoFIC	SoFic	Defense	CP168122.1_57	CP168122.1_57	CP168122.1_57	1	SoFic__SoFic
CP168122.1_SoFic_8	SoFIC	SoFic	Defense	CP168122.1_228	CP168122.1_228	CP168122.1_228	1	SoFic__SoFic
CP168122.1_AbiV_1	AbiV	AbiV	Defense	CP168122.1_352	CP168122.1_352	CP168122.1_352	1	AbiV__AbiV
CP168122.1_Gao_Ppl_4	Gao_Ppl	Gao_Ppl	Defense	CP168122.1_533	CP168122.1_533	CP168122.1_533	1	Gao_Ppl__PplA
CP168122.1_Retron_XII_5	Retron	Retron_XII	Defense	CP168122.1_583	CP168122.1_583	CP168122.1_583	1	Retron_XII__RT_12
CP168122.1_DS-33_2	DS-33	DS-33	Defense	CP168122.1_1058	CP168122.1_1058	CP168122.1_1058	1	DS-33__DS-33
CP168122.1_RloC_6	RloC	RloC	Defense	CP168122.1_1069	CP168122.1_1069	CP168122.1_1069	1	RloC__RloC
CP168122.1_RM_Type_I_15	RM	RM_Type_I	Defense	CP168122.1_1240	CP168122.1_1243	CP168122.1_1240,CP168122.1_1241,CP168122.1_1243	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
CP168122.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	CP168122.1_2368	CP168122.1_2368	CP168122.1_2368	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
CP168122.1_Gabija_3	Gabija	Gabija	Defense	CP168122.1_2404	CP168122.1_2405	CP168122.1_2404,CP168122.1_2405	2	Gabija__GajA,Gabija__GajB_2
CP168122.1_pAgo_S1B_12	pAgo	pAgo_S1B	Defense	CP168122.1_3047	CP168122.1_3048	CP168122.1_3047,CP168122.1_3048	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
CP168122.1_RM_Type_I_16	RM	RM_Type_I	Defense	CP168122.1_3222	CP168122.1_3225	CP168122.1_3222,CP168122.1_3223,CP168122.1_3225	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
CP168122.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	CP168122.1_3819	CP168122.1_3822	CP168122.1_3819,CP168122.1_3821,CP168122.1_3822	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
CP168122.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	CP168122.1_4276	CP168122.1_4279	CP168122.1_4276,CP168122.1_4278,CP168122.1_4279	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
