hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFWN010000001.1_19	JBEFWN010000001.1	19	729	RM_Type_II__Type_II_MTases_FAM_33	5.6e-27	92.6	0.44	0.355	165	423
JBEFWN010000001.1_19	JBEFWN010000001.1	19	729	PrrC__EcoprrI	3.9e-47	159.8	0.979	0.786	1	573
JBEFWN010000001.1_19	JBEFWN010000001.1	19	729	RM__Type_I_MTases_FAM_0	6.3e-76	254.2	0.934	0.73	1	532
JBEFWN010000001.1_19	JBEFWN010000001.1	19	729	RM__Type_I_MTases_FAM_3	3.8000000000000003e-258	856.1	0.995	0.995	2	726
JBEFWN010000001.1_22	JBEFWN010000001.1	22	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.7e-70	236.5	0.679	0.73	118	867
JBEFWN010000001.1_22	JBEFWN010000001.1	22	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1094.0	0.993	0.984	4	1015
JBEFWN010000001.1_188	JBEFWN010000001.1	188	414	RM_Type_II__Type_II_REase19	3.1e-10	37.9	0.492	0.377	245	400
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_LongA	3.1e-16	57.1	0.411	0.694	133	467
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_LongB	2.9e-16	57.1	0.614	0.952	14	473
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_SPARTA	3.5e-33	112.8	0.534	0.586	194	476
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_S2B	1.4e-63	213.5	0.994	0.973	13	482
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_S1A	6.3e-109	363.4	0.445	0.969	15	482
JBEFWN010000001.1_194	JBEFWN010000001.1	194	483	pAgo__pAgo_S1B	5.6e-197	653.0	0.994	0.99	5	482
JBEFWN010000001.1_195	JBEFWN010000001.1	195	580	pAgo__SIR2APAZ	3.2e-186	618.2	0.931	0.984	1	571
JBEFWN010000001.1_199	JBEFWN010000001.1	199	271	Ukko__UkkD2	1.4e-16	58.6	0.473	0.498	113	247
JBEFWN010000001.1_199	JBEFWN010000001.1	199	271	Ukko__UkkD1	1.4e-16	58.6	0.473	0.498	113	247
JBEFWN010000001.1_203	JBEFWN010000001.1	203	264	Ukko__UkkA2	2.4e-92	307.3	0.941	0.962	9	262
JBEFWN010000001.1_203	JBEFWN010000001.1	203	264	Ukko__UkkA1	2.4e-92	307.3	0.941	0.962	9	262
JBEFWN010000001.1_281	JBEFWN010000001.1	281	831	BREX__brxHI	2.3e-50	169.7	0.854	0.762	23	655
JBEFWN010000001.1_281	JBEFWN010000001.1	281	831	Shango__SngC	7.4e-63	211.2	0.869	0.771	16	656
JBEFWN010000002.1_30	JBEFWN010000002.1	338	118	Dpd__QueD	1.6e-57	191.0	0.958	0.975	3	117
JBEFWN010000002.1_53	JBEFWN010000002.1	361	368	Veles__VlsB1	1.0000000000000001e-104	348.6	0.951	0.957	15	366
JBEFWN010000002.1_53	JBEFWN010000002.1	361	368	Veles__VlsB2	5.9e-105	349.4	0.923	0.954	16	366
JBEFWN010000002.1_83	JBEFWN010000002.1	391	411	HEC-01__HEC-01B	7.6e-107	355.6	0.982	0.985	4	408
JBEFWN010000003.1_32	JBEFWN010000003.1	545	331	Veles__VlsA1	1.4e-64	216.2	0.953	0.855	2	284
JBEFWN010000003.1_32	JBEFWN010000003.1	545	331	Veles__VlsA2	1.2e-65	219.4	0.945	0.843	2	280
JBEFWN010000003.1_33	JBEFWN010000003.1	546	417	Veles__VlsB1	2.4e-129	429.6	0.976	0.871	52	414
JBEFWN010000003.1_33	JBEFWN010000003.1	546	417	Veles__VlsB2	8.4e-132	437.8	0.944	0.875	51	415
JBEFWN010000003.1_68	JBEFWN010000003.1	581	761	Dodola__DolB	1.1000000000000001e-20	72.0	0.491	0.254	429	621
JBEFWN010000003.1_90	JBEFWN010000003.1	603	414	CBASS__AG_E1_ThiF	2.1e-71	238.1	0.996	0.577	153	391
JBEFWN010000004.1_118	JBEFWN010000004.1	784	381	Veles__VlsB1	4.9e-115	382.5	0.949	0.916	25	373
JBEFWN010000004.1_118	JBEFWN010000004.1	784	381	Veles__VlsB2	6.3e-116	385.5	0.933	0.95	12	373
JBEFWN010000006.1_19	JBEFWN010000006.1	1012	382	Dpd__DpdA	4.4e-08	30.2	0.52	0.545	141	348
JBEFWN010000006.1_71	JBEFWN010000006.1	1064	340	WYL_I_II_III_IV_V_VI_4	4.9e-24	83.3	0.977	0.497	143	311
JBEFWN010000006.1_71	JBEFWN010000006.1	1064	340	WYL_I_II_III_IV_V_VI_1	8.6e-49	164.7	0.974	0.918	4	315
JBEFWN010000006.1_80	JBEFWN010000006.1	1073	1465	Shango__SngC	2.0000000000000003e-65	219.7	0.732	0.366	25	560
JBEFWN010000006.1_80	JBEFWN010000006.1	1073	1465	BREX__brxHI	1.7e-69	232.9	0.696	0.36	24	550
JBEFWN010000007.1_8	JBEFWN010000007.1	1150	155	Veles__VlsC1	2.1e-34	116.7	0.959	0.974	2	152
JBEFWN010000007.1_8	JBEFWN010000007.1	1150	155	Veles__VlsC2	8.9e-35	117.9	0.953	0.961	3	151
JBEFWN010000007.1_58	JBEFWN010000007.1	1200	195	DEDDh_I_II_III_IV_V_VI_1	3.3e-11	41.6	0.956	0.805	12	168
JBEFWN010000008.1_18	JBEFWN010000008.1	1328	601	PsyrTA__PsyrT	3.9e-90	300.9	0.517	0.576	5	350
JBEFWN010000008.1_34	JBEFWN010000008.1	1344	225	Dpd__QueC	1.4e-52	176.1	0.986	0.978	2	221
JBEFWN010000008.1_35	JBEFWN010000008.1	1345	228	Dpd__QueE	8.9e-07	26.7	0.652	0.658	71	220
JBEFWN010000008.1_94	JBEFWN010000008.1	1404	862	Dodola__DolB	2.5e-22	77.4	0.597	0.277	485	723
JBEFWN010000009.1_9	JBEFWN010000009.1	1461	251	Retron_VII_2__DUF3800	6.4e-10	37.6	0.972	0.817	8	212
JBEFWN010000010.1_14	JBEFWN010000010.1	1613	242	Zorya__ZorB	1.8e-11	41.8	0.562	0.558	93	227
JBEFWN010000010.1_24	JBEFWN010000010.1	1623	256	Gao_Qat__QatD	4.7e-17	60.1	0.953	0.973	2	250
JBEFWN010000010.1_25	JBEFWN010000010.1	1624	277	CBASS__AG_E1_ThiF	7.1e-35	118.5	0.582	0.516	20	162
JBEFWN010000011.1_60	JBEFWN010000011.1	1791	246	DEDDh_I_II_III_IV_V_VI_1	1.3e-35	120.9	0.994	0.663	4	166
JBEFWN010000011.1_67	JBEFWN010000011.1	1798	824	Dodola__DolB	1.4e-10	38.8	0.408	0.201	311	476
