sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGQH010000002.1_RM_Type_II_17	RM	RM_Type_II	Defense	JAYGQH010000002.1_187	JAYGQH010000002.1_191	JAYGQH010000002.1_187,JAYGQH010000002.1_188,JAYGQH010000002.1_190,JAYGQH010000002.1_191	4	RM_Type_II__Type_II_MTases_FAM_7,RM_Type_II__Type_II_MTases_FAM_7,RM_Type_II__Type_II_REase06,RM_Type_II__Type_II_REase38
JAYGQH010000005.1_RM_Type_I_11	RM	RM_Type_I	Defense	JAYGQH010000005.1_61	JAYGQH010000005.1_64	JAYGQH010000005.1_61,JAYGQH010000005.1_62,JAYGQH010000005.1_64	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGQH010000009.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYGQH010000009.1_19	JAYGQH010000009.1_22	JAYGQH010000009.1_19,JAYGQH010000009.1_21,JAYGQH010000009.1_22	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGQH010000010.1_PrrC_14	PrrC	PrrC	Defense	JAYGQH010000010.1_50	JAYGQH010000010.1_54	JAYGQH010000010.1_50,JAYGQH010000010.1_52,JAYGQH010000010.1_53,JAYGQH010000010.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGQH010000011.1_AbiD_1	AbiD	AbiD	Defense	JAYGQH010000011.1_101	JAYGQH010000011.1_101	JAYGQH010000011.1_101	1	AbiD__AbiD
JAYGQH010000015.1_RM_Type_IV_16	RM	RM_Type_IV	Defense	JAYGQH010000015.1_85	JAYGQH010000015.1_86	JAYGQH010000015.1_85,JAYGQH010000015.1_86	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGQH010000020.1_SoFic_8	SoFIC	SoFic	Defense	JAYGQH010000020.1_8	JAYGQH010000020.1_8	JAYGQH010000020.1_8	1	SoFic__SoFic
JAYGQH010000024.1_Prometheus_9	Prometheus	Prometheus	Defense	JAYGQH010000024.1_46	JAYGQH010000024.1_46	JAYGQH010000024.1_46	1	Prometheus__ProA
JAYGQH010000036.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYGQH010000036.1_29	JAYGQH010000036.1_32	JAYGQH010000036.1_29,JAYGQH010000036.1_30,JAYGQH010000036.1_32	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGQH010000046.1_SoFic_7	SoFIC	SoFic	Defense	JAYGQH010000046.1_4	JAYGQH010000046.1_4	JAYGQH010000046.1_4	1	SoFic__SoFic
JAYGQH010000052.1_Gao_Ppl_4	Gao_Ppl	Gao_Ppl	Defense	JAYGQH010000052.1_6	JAYGQH010000052.1_6	JAYGQH010000052.1_6	1	Gao_Ppl__PplA
JAYGQH010000054.1_Zorya_TypeIII_3	Zorya	Zorya_TypeIII	Defense	JAYGQH010000054.1_8	JAYGQH010000054.1_11	JAYGQH010000054.1_8,JAYGQH010000054.1_10,JAYGQH010000054.1_11	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGQH010000070.1_AbiE_2	AbiE	AbiE	Defense	JAYGQH010000070.1_4	JAYGQH010000070.1_5	JAYGQH010000070.1_4,JAYGQH010000070.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
