sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGWS010000002.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JAYGWS010000002.1_4	JAYGWS010000002.1_7	JAYGWS010000002.1_4,JAYGWS010000002.1_6,JAYGWS010000002.1_7	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGWS010000002.1_SoFic_3	SoFIC	SoFic	Defense	JAYGWS010000002.1_142	JAYGWS010000002.1_142	JAYGWS010000002.1_142	1	SoFic__SoFic
JAYGWS010000004.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYGWS010000004.1_104	JAYGWS010000004.1_105	JAYGWS010000004.1_104,JAYGWS010000004.1_105	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYGWS010000005.1_RM_Type_II_13	RM	RM_Type_II	Defense	JAYGWS010000005.1_156	JAYGWS010000005.1_158	JAYGWS010000005.1_156,JAYGWS010000005.1_158	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase38
JAYGWS010000007.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAYGWS010000007.1_129	JAYGWS010000007.1_132	JAYGWS010000007.1_129,JAYGWS010000007.1_130,JAYGWS010000007.1_132	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWS010000011.1_DS-6_1	DS-6	DS-6	Defense	JAYGWS010000011.1_102	JAYGWS010000011.1_103	JAYGWS010000011.1_102,JAYGWS010000011.1_103	2	DS-6__DS-6A,DS-6__DS-6B
JAYGWS010000012.1_SoFic_11	SoFIC	SoFic	Defense	JAYGWS010000012.1_22	JAYGWS010000012.1_22	JAYGWS010000012.1_22	1	SoFic__SoFic
JAYGWS010000012.1_RM_Type_III_12	RM	RM_Type_III	Defense	JAYGWS010000012.1_23	JAYGWS010000012.1_24	JAYGWS010000012.1_23,JAYGWS010000012.1_24	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGWS010000014.1_RM_Type_IIG_18	RM	RM_Type_IIG	Defense	JAYGWS010000014.1_40	JAYGWS010000014.1_40	JAYGWS010000014.1_40	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYGWS010000016.1_Kiwa_2	Kiwa	Kiwa	Defense	JAYGWS010000016.1_59	JAYGWS010000016.1_60	JAYGWS010000016.1_59,JAYGWS010000016.1_60	2	Kiwa__KwaA,Kiwa__KwaB
JAYGWS010000027.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JAYGWS010000027.1_54	JAYGWS010000027.1_57	JAYGWS010000027.1_54,JAYGWS010000027.1_56,JAYGWS010000027.1_57	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGWS010000043.1_Gao_Ppl_9	Gao_Ppl	Gao_Ppl	Defense	JAYGWS010000043.1_12	JAYGWS010000043.1_12	JAYGWS010000043.1_12	1	Gao_Ppl__PplA
JAYGWS010000044.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYGWS010000044.1_2	JAYGWS010000044.1_5	JAYGWS010000044.1_2,JAYGWS010000044.1_3,JAYGWS010000044.1_5	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAYGWS010000048.1_AbiD_10	AbiD	AbiD	Defense	JAYGWS010000048.1_9	JAYGWS010000048.1_9	JAYGWS010000048.1_9	1	AbiD__AbiD
JAYGWS010000057.1_AbiE_8	AbiE	AbiE	Defense	JAYGWS010000057.1_4	JAYGWS010000057.1_5	JAYGWS010000057.1_4,JAYGWS010000057.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAYGWS010000059.1_Zorya_TypeI_7	Zorya	Zorya_TypeI	Defense	JAYGWS010000059.1_2	JAYGWS010000059.1_4	JAYGWS010000059.1_2,JAYGWS010000059.1_3,JAYGWS010000059.1_4	3	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorB
