sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFWM010000001.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEFWM010000001.1_246	JBEFWM010000001.1_249	JBEFWM010000001.1_246,JBEFWM010000001.1_247,JBEFWM010000001.1_249	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFWM010000002.1_pAgo_S1B_4	pAgo	pAgo_S1B	Defense	JBEFWM010000002.1_44	JBEFWM010000002.1_45	JBEFWM010000002.1_44,JBEFWM010000002.1_45	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JBEFWM010000002.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFWM010000002.1_217	JBEFWM010000002.1_220	JBEFWM010000002.1_217,JBEFWM010000002.1_220	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFWM010000003.1_AbiD_5	AbiD	AbiD	Defense	JBEFWM010000003.1_33	JBEFWM010000003.1_33	JBEFWM010000003.1_33	1	AbiD__AbiD
JBEFWM010000003.1_AbiV_6	AbiV	AbiV	Defense	JBEFWM010000003.1_50	JBEFWM010000003.1_50	JBEFWM010000003.1_50	1	AbiV__AbiV
JBEFWM010000011.1_SoFic_8	SoFIC	SoFic	Defense	JBEFWM010000011.1_66	JBEFWM010000011.1_66	JBEFWM010000011.1_66	1	SoFic__SoFic
JBEFWM010000015.1_SoFic_11	SoFIC	SoFic	Defense	JBEFWM010000015.1_61	JBEFWM010000015.1_61	JBEFWM010000015.1_61	1	SoFic__SoFic
JBEFWM010000017.1_Zorya_TypeIII_9	Zorya	Zorya_TypeIII	Defense	JBEFWM010000017.1_21	JBEFWM010000017.1_24	JBEFWM010000017.1_21,JBEFWM010000017.1_22,JBEFWM010000017.1_24	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFWM010000023.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JBEFWM010000023.1_76	JBEFWM010000023.1_79	JBEFWM010000023.1_76,JBEFWM010000023.1_77,JBEFWM010000023.1_79	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFWM010000032.1_Gabija_3	Gabija	Gabija	Defense	JBEFWM010000032.1_31	JBEFWM010000032.1_32	JBEFWM010000032.1_31,JBEFWM010000032.1_32	2	Gabija__GajA,Gabija__GajB_2
JBEFWM010000033.1_Retron_XII_7	Retron	Retron_XII	Defense	JBEFWM010000033.1_45	JBEFWM010000033.1_45	JBEFWM010000033.1_45	1	Retron_XII__RT_12
JBEFWM010000040.1_Gao_Ppl_10	Gao_Ppl	Gao_Ppl	Defense	JBEFWM010000040.1_1	JBEFWM010000040.1_1	JBEFWM010000040.1_1	1	Gao_Ppl__PplA
JBEFWM010000041.1_RM_Type_IIG_16	RM	RM_Type_IIG	Defense	JBEFWM010000041.1_1	JBEFWM010000041.1_1	JBEFWM010000041.1_1	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
