sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFWP010000001.1_Gao_Ppl_7	Gao_Ppl	Gao_Ppl	Defense	JBEFWP010000001.1_1	JBEFWP010000001.1_1	JBEFWP010000001.1_1	1	Gao_Ppl__PplA
JBEFWP010000002.1_SoFic_4	SoFIC	SoFic	Defense	JBEFWP010000002.1_53	JBEFWP010000002.1_53	JBEFWP010000002.1_53	1	SoFic__SoFic
JBEFWP010000002.1_AbiD_2	AbiD	AbiD	Defense	JBEFWP010000002.1_162	JBEFWP010000002.1_162	JBEFWP010000002.1_162	1	AbiD__AbiD
JBEFWP010000002.1_AbiV_3	AbiV	AbiV	Defense	JBEFWP010000002.1_179	JBEFWP010000002.1_179	JBEFWP010000002.1_179	1	AbiV__AbiV
JBEFWP010000003.1_pAgo_S1B_6	pAgo	pAgo_S1B	Defense	JBEFWP010000003.1_134	JBEFWP010000003.1_135	JBEFWP010000003.1_134,JBEFWP010000003.1_135	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JBEFWP010000012.1_SoFic_5	SoFIC	SoFic	Defense	JBEFWP010000012.1_76	JBEFWP010000012.1_76	JBEFWP010000012.1_76	1	SoFic__SoFic
JBEFWP010000016.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JBEFWP010000016.1_110	JBEFWP010000016.1_113	JBEFWP010000016.1_110,JBEFWP010000016.1_112,JBEFWP010000016.1_113	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFWP010000023.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	JBEFWP010000023.1_75	JBEFWP010000023.1_78	JBEFWP010000023.1_75,JBEFWP010000023.1_76,JBEFWP010000023.1_78	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFWP010000027.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEFWP010000027.1_39	JBEFWP010000027.1_42	JBEFWP010000027.1_39,JBEFWP010000027.1_42	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFWP010000031.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEFWP010000031.1_26	JBEFWP010000031.1_29	JBEFWP010000031.1_26,JBEFWP010000031.1_27,JBEFWP010000031.1_29	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFWP010000035.1_Gabija_8	Gabija	Gabija	Defense	JBEFWP010000035.1_29	JBEFWP010000035.1_30	JBEFWP010000035.1_29,JBEFWP010000035.1_30	2	Gabija__GajA,Gabija__GajB_2
JBEFWP010000041.1_Retron_XII_1	Retron	Retron_XII	Defense	JBEFWP010000041.1_2	JBEFWP010000041.1_2	JBEFWP010000041.1_2	1	Retron_XII__RT_12
JBEFWP010000044.1_RM_Type_IIG_16	RM	RM_Type_IIG	Defense	JBEFWP010000044.1_8	JBEFWP010000044.1_8	JBEFWP010000044.1_8	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
