replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYGWR010000003.1	JAYGWR010000003.1_5	RM__Type_I_MTases_FAM_0	457	defense-finder-models/RM/RM/RM_Type_I	JAYGWR010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.8000000000000002e-167	555.6	0.992	0.99	4	501		JAYGWR010000003.1_PrrC_13	RM	RM_Type_I	Defense
JAYGWR010000003.1	JAYGWR010000003.1_7	RM__Type_I_S_51	459	defense-finder-models/RM/RM/RM_Type_I	JAYGWR010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	1.6999999999999998e-69	232.4	0.836	0.99	2	413		JAYGWR010000003.1_PrrC_13	RM	RM_Type_I	Defense
JAYGWR010000003.1	JAYGWR010000003.1_8	RM__Type_I_REases_FAM_0.einsi_trimmed	460	defense-finder-models/RM/RM/RM_Type_I	JAYGWR010000003.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	2.8e-229	762.0	0.98	0.964	10	1067		JAYGWR010000003.1_PrrC_13	RM	RM_Type_I	Defense
JAYGWR010000005.1	JAYGWR010000005.1_1	RM_Type_II__Type_II_MTases_FAM_0	777	defense-finder-models/RM/RM/RM_Type_II	JAYGWR010000005.1_RM_Type_II_12	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	328	2.5000000000000002e-73	245.4	0.929	0.973	1	319			RM	RM_Type_II	Defense
JAYGWR010000005.1	JAYGWR010000005.1_3	RM_Type_II__Type_II_REase38	779	defense-finder-models/RM/RM/RM_Type_II	JAYGWR010000005.1_RM_Type_II_12	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	657	5.400000000000001e-44	148.5	0.584	0.682	25	472			RM	RM_Type_II	Defense
JAYGWR010000008.1	JAYGWR010000008.1_54	DS-6__DS-6A	1229	defense-finder-models/DefenseFinder/DS-6/DS-6	JAYGWR010000008.1_DS-6_6	1	1	1.0	2.0	1	DS-6__DS-6A	mandatory	249	5.8e-66	221.2	0.656	0.98	3	246			DS-6	DS-6	Defense
JAYGWR010000008.1	JAYGWR010000008.1_55	DS-6__DS-6B	1230	defense-finder-models/DefenseFinder/DS-6/DS-6	JAYGWR010000008.1_DS-6_6	1	1	1.0	2.0	1	DS-6__DS-6B	mandatory	277	5.7e-71	237.6	0.871	0.978	1	271			DS-6	DS-6	Defense
JAYGWR010000010.1	JAYGWR010000010.1_7	Zorya_III__ZorF3	1459	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGWR010000010.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.4e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYGWR010000010.1	JAYGWR010000010.1_8	Zorya__ZorB	1460	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGWR010000010.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.2e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYGWR010000010.1	JAYGWR010000010.1_10	Zorya_III__ZorG3	1462	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGWR010000010.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYGWR010000011.1	JAYGWR010000011.1_100	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	1678	defense-finder-models/RM/RM/RM_Type_III	JAYGWR010000011.1_RM_Type_III_17	1	1	1.0	2.0	1	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	834	3.7e-13	46.4	0.415	0.412	37	380			RM	RM_Type_III	Defense
JAYGWR010000011.1	JAYGWR010000011.1_101	RM_Type_III__Type_III_MTases_FAM_0	1679	defense-finder-models/RM/RM/RM_Type_III	JAYGWR010000011.1_RM_Type_III_17	1	1	1.0	2.0	1	RM_Type_III__Type_III_MTases_FAM_0	mandatory	544	1.4000000000000001e-133	445.0	0.715	0.783	11	436			RM	RM_Type_III	Defense
