sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFVP010000003.1_AbiU_1	AbiU	AbiU	Defense	JBEFVP010000003.1_161	JBEFVP010000003.1_161	JBEFVP010000003.1_161	1	AbiU__AbiU
JBEFVP010000006.1_AbiD_8	AbiD	AbiD	Defense	JBEFVP010000006.1_21	JBEFVP010000006.1_21	JBEFVP010000006.1_21	1	AbiD__AbiD
JBEFVP010000006.1_SoFic_9	SoFIC	SoFic	Defense	JBEFVP010000006.1_129	JBEFVP010000006.1_129	JBEFVP010000006.1_129	1	SoFic__SoFic
JBEFVP010000007.1_RM_Type_I_18	RM	RM_Type_I	Defense	JBEFVP010000007.1_6	JBEFVP010000007.1_10	JBEFVP010000007.1_6,JBEFVP010000007.1_9,JBEFVP010000007.1_10	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFVP010000008.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JBEFVP010000008.1_100	JBEFVP010000008.1_101	JBEFVP010000008.1_100,JBEFVP010000008.1_101	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFVP010000012.1_Lamassu-Cap4_nuclease_6	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JBEFVP010000012.1_143	JBEFVP010000012.1_145	JBEFVP010000012.1_143,JBEFVP010000012.1_144,JBEFVP010000012.1_145	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JBEFVP010000013.1_Gao_Ppl_14	Gao_Ppl	Gao_Ppl	Defense	JBEFVP010000013.1_6	JBEFVP010000013.1_6	JBEFVP010000013.1_6	1	Gao_Ppl__PplA
JBEFVP010000014.1_BREX_I_3	BREX	BREX_I	Defense	JBEFVP010000014.1_105	JBEFVP010000014.1_110	JBEFVP010000014.1_105,JBEFVP010000014.1_106,JBEFVP010000014.1_107,JBEFVP010000014.1_108,JBEFVP010000014.1_109,JBEFVP010000014.1_110	6	BREX__brxA_DUF1819,BREX__brxB_DUF1788,BREX__brxC,BREX__brxL,BREX__pglX1,BREX__pglZA
JBEFVP010000014.1_Zorya_TypeIII_4	Zorya	Zorya_TypeIII	Defense	JBEFVP010000014.1_125	JBEFVP010000014.1_128	JBEFVP010000014.1_125,JBEFVP010000014.1_126,JBEFVP010000014.1_128	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFVP010000017.1_SoFic_11	SoFIC	SoFic	Defense	JBEFVP010000017.1_85	JBEFVP010000017.1_85	JBEFVP010000017.1_85	1	SoFic__SoFic
JBEFVP010000018.1_RM_Type_I_21	RM	RM_Type_I	Defense	JBEFVP010000018.1_22	JBEFVP010000018.1_25	JBEFVP010000018.1_22,JBEFVP010000018.1_25	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFVP010000026.1_Retron_XII_7	Retron	Retron_XII	Defense	JBEFVP010000026.1_43	JBEFVP010000026.1_43	JBEFVP010000026.1_43	1	Retron_XII__RT_12
JBEFVP010000029.1_Wadjet_I_13	Wadjet	Wadjet_I	Defense	JBEFVP010000029.1_28	JBEFVP010000029.1_31	JBEFVP010000029.1_28,JBEFVP010000029.1_29,JBEFVP010000029.1_31	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFVP010000030.1_MazEF_5	MazEF	MazEF	Defense	JBEFVP010000030.1_16	JBEFVP010000030.1_17	JBEFVP010000030.1_16,JBEFVP010000030.1_17	2	MazEF__MazE,MazEF__MazF
JBEFVP010000031.1_PD-T7-5_16	PD-T7-5	PD-T7-5	Defense	JBEFVP010000031.1_18	JBEFVP010000031.1_18	JBEFVP010000031.1_18	1	PD-T7-5__PD-T7-5
JBEFVP010000031.1_AbiU_15	AbiU	AbiU	Defense	JBEFVP010000031.1_20	JBEFVP010000031.1_20	JBEFVP010000031.1_20	1	AbiU__AbiU
JBEFVP010000039.1_AbiE_10	AbiE	AbiE	Defense	JBEFVP010000039.1_5	JBEFVP010000039.1_6	JBEFVP010000039.1_5,JBEFVP010000039.1_6	2	AbiEii__AbiEi_3,AbiEii__AbiEii
