replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFVT010000001.1	JBEFVT010000001.1_91	RM_Type_IV__FAM_2	91	defense-finder-models/RM/RM/RM_Type_IV	JBEFVT010000001.1_RM_Type_IV_14	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.4e-55	186.7	0.889	0.894	1	386			RM	RM_Type_IV	Defense
JBEFVT010000001.1	JBEFVT010000001.1_92	RM_Type_IV__FAM_1	92	defense-finder-models/RM/RM/RM_Type_IV	JBEFVT010000001.1_RM_Type_IV_14	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.4e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JBEFVT010000001.1	JBEFVT010000001.1_263	RM__Type_I_MTases_FAM_0	263	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.7e-166	553.0	0.992	0.99	4	501		JBEFVT010000001.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVT010000001.1	JBEFVT010000001.1_266	RM__Type_I_S_51	266	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	284	4.9000000000000004e-60	201.2	0.574	0.989	1	281		JBEFVT010000001.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVT010000001.1	JBEFVT010000001.1_267	RM__Type_I_REases_FAM_0.einsi_trimmed	267	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000001.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	2.7e-229	762.1	0.98	0.964	10	1067		JBEFVT010000001.1_PrrC_12	RM	RM_Type_I	Defense
JBEFVT010000007.1	JBEFVT010000007.1_78	CapRel__CapRel	1867	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEFVT010000007.1_CapRel_1	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	257	3.4e-21	73.7	0.417	0.626	2	162			CapRel	CapRel	Defense
JBEFVT010000011.1	JBEFVT010000011.1_34	RM_Type_II__Type_II_MTases_FAM_0	2620	defense-finder-models/RM/RM/RM_Type_II	JBEFVT010000011.1_RM_Type_II_17	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	349	9.9e-78	259.9	0.978	0.974	5	344			RM	RM_Type_II	Defense
JBEFVT010000011.1	JBEFVT010000011.1_35	RM_Type_II__Type_II_REase06	2621	defense-finder-models/RM/RM/RM_Type_II	JBEFVT010000011.1_RM_Type_II_17	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	671	7.3e-93	310.6	0.958	0.94	25	655			RM	RM_Type_II	Defense
JBEFVT010000011.1	JBEFVT010000011.1_105	RM__Type_I_MTases_FAM_3	2691	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000011.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	5.7e-258	855.4	0.995	0.995	2	726		JBEFVT010000011.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVT010000011.1	JBEFVT010000011.1_107	RM__Type_I_S_52	2693	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000011.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	440	1.2e-67	227.0	0.67	0.968	9	434		JBEFVT010000011.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVT010000011.1	JBEFVT010000011.1_108	RM__Type_I_REases_FAM_1.einsi_trimmed	2694	defense-finder-models/RM/RM/RM_Type_I	JBEFVT010000011.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1100.5	0.993	0.984	4	1015		JBEFVT010000011.1_PrrC_15	RM	RM_Type_I	Defense
JBEFVT010000016.1	JBEFVT010000016.1_88	SoFic__SoFic	3292	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEFVT010000016.1_SoFic_11	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.5e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JBEFVT010000017.1	JBEFVT010000017.1_2	RloC__RloC	3305	defense-finder-models/DefenseFinder/RloC/RloC	JBEFVT010000017.1_RloC_9	1	1	1.0	1.0	1	RloC__RloC	mandatory	833	2.8e-109	364.7	0.99	0.94	44	826			RloC	RloC	Defense
JBEFVT010000020.1	JBEFVT010000020.1_1	PD-T7-5__PD-T7-5	3545	defense-finder-models/DefenseFinder/PD-T7-5/PD-T7-5	JBEFVT010000020.1_PD-T7-5_2	1	1	1.0	1.0	1	PD-T7-5__PD-T7-5	mandatory	296	4.3e-27	92.7	0.655	0.811	1	240			PD-T7-5	PD-T7-5	Defense
JBEFVT010000026.1	JBEFVT010000026.1_1	DS-32__DS-32B	3839	defense-finder-models/DefenseFinder/DS-32/DS-32	JBEFVT010000026.1_DS-32_3	1	1	1.0	2.0	1	DS-32__DS-32B	mandatory	217	2.8e-79	262.8	0.96	0.88	9	199			DS-32	DS-32	Defense
JBEFVT010000026.1	JBEFVT010000026.1_2	DS-32__DS-32A	3840	defense-finder-models/DefenseFinder/DS-32/DS-32	JBEFVT010000026.1_DS-32_3	1	1	1.0	2.0	1	DS-32__DS-32A	mandatory	348	8.5e-125	414.2	0.997	0.963	1	335			DS-32	DS-32	Defense
JBEFVT010000026.1	JBEFVT010000026.1_30	Wadjet__JetA_I	3868	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEFVT010000026.1_Wadjet_I_5	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.3e-155	517.0	0.992	0.986	5	487		JBEFVT010000026.1_Wadjet_4	Wadjet	Wadjet_I	Defense
JBEFVT010000026.1	JBEFVT010000026.1_31	Wadjet__JetB_I	3869	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEFVT010000026.1_Wadjet_I_5	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	4.6e-67	223.8	0.839	0.975	3	232		JBEFVT010000026.1_Wadjet_4	Wadjet	Wadjet_I	Defense
