seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQM010000087.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIQM010000023.1	73529	No terminal repeats	61	11	0.9999	NA	17	27.3399	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIQM010000062.1	19825	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYIQM010000077.1	9009	No terminal repeats	9	11	0.9999	NA	0	0.9870	NA	NA
JAYIQM010000073.1	10721	No terminal repeats	5	11	0.9998	NA	1	2.4488	NA	NA
JAYIQM010000054.1	31598	No terminal repeats	34	11	0.9998	NA	0	9.8590	NA	NA
JAYIQM010000079.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYIQM010000058.1	25299	No terminal repeats	23	11	0.9993	NA	0	2.4834	NA	NA
JAYIQM010000069.1	13715	No terminal repeats	12	11	0.9962	NA	0	1.1230	NA	NA
JAYIQM010000068.1	14996	No terminal repeats	18	11	0.9568	NA	0	0.8214	NA	NA
JAYIQM010000084.1	5068	No terminal repeats	7	11	0.9478	NA	0	0.2071	NA	NA
JAYIQM010000081.1	7636	No terminal repeats	8	11	0.9256	NA	0	0.8861	NA	NF000496
