seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWI010000041.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIWI010000042.1	28312	No terminal repeats	31	11	1.0000	NA	1	11.7221	NA	NA
JAYIWI010000065.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIWI010000062.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAYIWI010000024.1	83947	No terminal repeats	76	11	0.9997	NA	1	1.7276	NA	NA
JAYIWI010000064.1	3640	No terminal repeats	5	11	0.9994	NA	0	1.1242	NA	NA
JAYIWI010000048.1	15181	No terminal repeats	12	11	0.9980	NA	0	1.2466	NA	NA
JAYIWI010000066.1	3061	No terminal repeats	3	11	0.9964	NA	2	2.6906	T_virB6;virb4	NA
JAYIWI010000050.1	10708	No terminal repeats	8	11	0.9679	NA	0	0.3312	NA	NA
JAYIWI010000040.1	33294	No terminal repeats	29	11	0.9401	NA	0	3.0122	NA	NA
JAYIWI010000054.1	8369	No terminal repeats	6	11	0.9296	NA	0	0.3825	NA	NA
JAYIWI010000055.1	8227	No terminal repeats	4	11	0.8945	NA	0	0.7223	NA	NA
JAYIWI010000052.1	10277	No terminal repeats	6	11	0.8251	NA	0	1.0039	NA	NA
