seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITY010000054.1	5285	No terminal repeats	6	11	1.0000	NA	0	4.4609	NA	NA
JAYITY010000048.1	10037	No terminal repeats	13	11	1.0000	NA	3	10.2736	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24	NA
JAYITY010000045.1	12909	No terminal repeats	11	11	1.0000	NA	2	6.8731	T_virB6;B_traI	NA
JAYITY010000056.1	3945	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYITY010000040.1	24276	No terminal repeats	17	11	0.9999	NA	0	1.9080	NA	NA
JAYITY010000046.1	12122	No terminal repeats	13	11	0.9999	NA	0	2.0403	NA	NA
JAYITY010000053.1	5914	No terminal repeats	10	11	0.9999	NA	0	1.2782	NA	NA
JAYITY010000058.1	3217	No terminal repeats	5	11	0.9999	NA	0	1.3215	NA	NA
JAYITY010000037.1	39915	No terminal repeats	32	11	0.9999	NA	2	10.0387	NA	NA
JAYITY010000047.1	10482	No terminal repeats	10	11	0.9998	NA	0	2.5828	NA	NA
JAYITY010000025.1	79461	No terminal repeats	72	11	0.9986	NA	1	0.3642	NA	NA
JAYITY010000041.1	20008	No terminal repeats	12	11	0.9892	NA	0	1.1722	NA	NA
JAYITY010000049.1	9337	No terminal repeats	7	11	0.9535	NA	0	0.2071	NA	NA
JAYITY010000051.1	6769	No terminal repeats	5	11	0.9252	NA	0	0.3163	NA	NA
JAYITY010000034.1	46942	No terminal repeats	41	11	0.7632	NA	0	0.6741	NA	NA
