seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFUM010000082.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JBEFUM010000019.1	81596	No terminal repeats	73	11	1.0000	NA	17	12.7973	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JBEFUM010000073.1	10219	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JBEFUM010000041.1	39088	No terminal repeats	51	11	0.9999	NA	10	21.1336	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JBEFUM010000059.1	19813	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JBEFUM010000066.1	13027	No terminal repeats	14	11	0.9999	NA	0	2.7907	NA	NA
JBEFUM010000055.1	27554	No terminal repeats	32	11	0.9998	NA	1	4.4474	I_traY;I_traW;I_trbA	NA
JBEFUM010000039.1	44299	No terminal repeats	40	11	0.9998	NA	2	2.9553	NA	NA
JBEFUM010000077.1	8915	No terminal repeats	8	11	0.9998	NA	0	0.8399	NA	NA
JBEFUM010000026.1	68528	No terminal repeats	77	11	0.9998	NA	6	18.9949	I_traK;I_traI;I_traM;I_traN;traU	NA
JBEFUM010000067.1	12660	No terminal repeats	10	11	0.9997	NA	0	0.4902	NA	NA
JBEFUM010000071.1	10722	No terminal repeats	6	11	0.9997	NA	1	2.4488	NA	NA
JBEFUM010000042.1	38301	No terminal repeats	40	11	0.9997	NA	0	9.4956	NA	NA
JBEFUM010000058.1	20930	No terminal repeats	23	11	0.9997	NA	0	1.1415	NA	NA
JBEFUM010000065.1	13228	No terminal repeats	13	11	0.9995	NA	5	7.5758	virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JBEFUM010000072.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JBEFUM010000089.1	4024	No terminal repeats	5	11	0.9977	NA	1	3.4366	T_virB6	NA
JBEFUM010000063.1	14867	No terminal repeats	12	11	0.9906	NA	0	1.1230	NA	NA
JBEFUM010000085.1	4470	No terminal repeats	5	11	0.9806	NA	0	0.2163	NA	NA
JBEFUM010000064.1	14369	No terminal repeats	18	11	0.9728	NA	0	0.8214	NA	NA
JBEFUM010000081.1	5224	No terminal repeats	5	11	0.9644	NA	0	0.2071	NA	NA
JBEFUM010000044.1	36159	No terminal repeats	27	11	0.9346	NA	0	2.2085	NA	NA
