seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUINI010000076.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAUINI010000073.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAUINI010000088.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAUINI010000089.1	2781	No terminal repeats	3	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUINI010000119.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUINI010000074.1	9826	No terminal repeats	7	11	0.9996	NA	0	1.3549	NA	NA
JAUINI010000085.1	4621	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAUINI010000049.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAUINI010000048.1	35950	No terminal repeats	29	11	0.9959	NA	1	1.6166	NA	NF012174
JAUINI010000077.1	7845	No terminal repeats	8	11	0.9949	NA	0	0.9301	NA	NA
JAUINI010000064.1	17730	No terminal repeats	4	11	0.9942	NA	0	1.3078	NA	NA
JAUINI010000101.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAUINI010000058.1	27326	No terminal repeats	20	11	0.8943	NA	0	0.2089	NA	NF033135
JAUINI010000070.1	11822	No terminal repeats	9	11	0.8712	NA	0	0.8983	NA	NA
