seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFVO010000076.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JBEFVO010000022.1	83111	No terminal repeats	74	11	1.0000	NA	17	12.7973	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JBEFVO010000041.1	39193	No terminal repeats	51	11	0.9999	NA	10	21.1336	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JBEFVO010000057.1	20596	No terminal repeats	26	11	0.9999	NA	2	2.2434	NA	NA
JBEFVO010000058.1	19866	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JBEFVO010000063.1	13027	No terminal repeats	14	11	0.9999	NA	0	2.7907	NA	NA
JBEFVO010000070.1	10221	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JBEFVO010000054.1	23628	No terminal repeats	20	11	0.9999	NA	0	1.9629	NA	NA
JBEFVO010000051.1	27554	No terminal repeats	32	11	0.9998	NA	1	4.4474	I_traY;I_traW;I_trbA	NA
JBEFVO010000029.1	68526	No terminal repeats	77	11	0.9998	NA	6	18.9949	traU;I_traN;I_traM;I_traI;I_traK	NA
JBEFVO010000042.1	38304	No terminal repeats	39	11	0.9998	NA	0	9.4956	NA	NA
JBEFVO010000064.1	12660	No terminal repeats	10	11	0.9997	NA	0	0.4902	NA	NA
JBEFVO010000068.1	10722	No terminal repeats	6	11	0.9997	NA	1	2.4488	NA	NA
JBEFVO010000056.1	20930	No terminal repeats	23	11	0.9997	NA	0	1.1415	NA	NA
JBEFVO010000062.1	13228	No terminal repeats	13	11	0.9997	NA	5	7.5758	T_virB8;T_virB9;T_virB2;T_virB3;virb4	NA
JBEFVO010000069.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JBEFVO010000083.1	4024	No terminal repeats	5	11	0.9990	NA	1	3.4366	T_virB6	NA
JBEFVO010000079.1	4460	No terminal repeats	5	11	0.9797	NA	0	0.2163	NA	NA
JBEFVO010000061.1	14989	No terminal repeats	19	11	0.9670	NA	0	0.8214	NA	NA
JBEFVO010000053.1	23857	No terminal repeats	15	11	0.9519	NA	0	0.7119	NA	NA
JBEFVO010000045.1	36119	No terminal repeats	27	11	0.9476	NA	0	2.2085	NA	NA
JBEFVO010000074.1	5224	No terminal repeats	5	11	0.9312	NA	0	0.2071	NA	NA
