hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUIOU010000010.1_18	JAUIOU010000010.1	36	379	PsyrTA__PsyrA	1.5999999999999999e-29	101.0	0.751	0.784	73	369
JAUIOU010000010.1_18	JAUIOU010000010.1	36	379	ShosTA__ShosA	2.8e-56	188.7	0.683	0.541	80	284
JAUIOU010000010.1_91	JAUIOU010000010.1	109	583	UG6__DnaG	1.9e-34	117.1	0.817	0.492	34	320
JAUIOU010000011.1_18	JAUIOU010000011.1	160	195	DEDDh_I_II_III_IV_V_VI_1	3.1e-11	41.6	0.956	0.805	12	168
JAUIOU010000013.1_43	JAUIOU010000013.1	396	340	WYL_I_II_III_IV_V_VI_4	7.3e-25	85.9	0.977	0.497	143	311
JAUIOU010000013.1_43	JAUIOU010000013.1	396	340	WYL_I_II_III_IV_V_VI_1	4.9e-49	165.4	0.974	0.918	4	315
JAUIOU010000013.1_53	JAUIOU010000013.1	406	1455	Hachiman__HamB	5.9e-21	72.3	0.4	0.239	15	362
JAUIOU010000013.1_53	JAUIOU010000013.1	406	1455	Shango__SngC	2e-66	222.9	0.732	0.368	15	550
JAUIOU010000013.1_53	JAUIOU010000013.1	406	1455	BREX__brxHI	2.0000000000000002e-69	232.6	0.694	0.362	15	540
JAUIOU010000014.1_34	JAUIOU010000014.1	471	831	BREX__brxHI	2.7e-50	169.3	0.854	0.762	23	655
JAUIOU010000014.1_34	JAUIOU010000014.1	471	831	Shango__SngC	5.900000000000001e-63	211.5	0.869	0.771	16	656
JAUIOU010000016.1_72	JAUIOU010000016.1	699	325	Zorya__ZorB	8.1e-06	23.2	0.596	0.468	119	270
JAUIOU010000016.1_76	JAUIOU010000016.1	703	350	RM_Type_II__Type_II_REase37	1.8e-17	61.7	0.505	0.82	49	335
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM_Type_II__Type_II_MTases_FAM_29	1.1e-05	22.1	0.418	0.487	165	409
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM_Type_II__Type_II_MTases_FAM_14	2.9e-12	43.7	0.428	0.475	176	414
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM_Type_II__Type_II_MTases_FAM_13	2.3e-14	50.8	0.413	0.483	158	400
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM_Type_II__Type_II_MTases_FAM_6	3.3e-16	56.9	0.435	0.481	177	418
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM_Type_II__Type_II_MTases_FAM_33	3.4e-38	129.6	0.451	0.477	159	398
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM__Type_I_MTases_FAM_1	1.9e-56	189.5	0.745	0.72	133	494
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM__Type_I_MTases_FAM_3	2.5e-59	199.1	0.678	0.847	10	435
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	PrrC__EcoprrI	7.4000000000000006e-96	320.3	0.958	0.994	1	500
JAUIOU010000001.1_60	JAUIOU010000001.1	973	503	RM__Type_I_MTases_FAM_0	2.4e-167	555.8	0.992	0.99	4	501
JAUIOU010000001.1_62	JAUIOU010000001.1	975	416	RM__Type_I_S_02	5.999999999999999e-39	132.2	0.715	0.769	85	404
JAUIOU010000001.1_62	JAUIOU010000001.1	975	416	RM__Type_I_S_03	4.0999999999999995e-47	159.4	0.859	0.99	2	413
JAUIOU010000001.1_62	JAUIOU010000001.1	975	416	RM__Type_I_S_52	2.3e-50	169.9	0.68	0.988	2	412
JAUIOU010000001.1_62	JAUIOU010000001.1	975	416	RM__Type_I_S_04	2.1000000000000002e-58	196.5	0.754	0.986	2	411
JAUIOU010000001.1_62	JAUIOU010000001.1	975	416	RM__Type_I_S_51	8.4e-70	233.4	0.836	0.99	2	413
JAUIOU010000001.1_63	JAUIOU010000001.1	976	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	1.4999999999999998e-229	762.9	0.98	0.964	10	1067
JAUIOU010000001.1_87	JAUIOU010000001.1	1000	308	Brig1__ADP_ribosyl	4.2e-59	198.5	0.439	0.935	5	292
JAUIOU010000001.1_105	JAUIOU010000001.1	1018	601	PsyrTA__PsyrT	5.6e-90	300.3	0.52	0.579	4	351
JAUIOU010000001.1_121	JAUIOU010000001.1	1034	225	Dpd__QueC	1.3e-52	176.1	0.986	0.978	2	221
JAUIOU010000001.1_122	JAUIOU010000001.1	1035	228	Dpd__QueE	8.6e-07	26.6	0.652	0.658	71	220
JAUIOU010000001.1_179	JAUIOU010000001.1	1092	862	Dodola__DolB	2.3999999999999996e-22	77.4	0.597	0.277	485	723
JAUIOU010000020.1_49	JAUIOU010000020.1	1156	414	Dnd__DndA	1.1000000000000002e-34	118.0	0.865	0.821	33	372
JAUIOU010000020.1_85	JAUIOU010000020.1	1192	843	RM_Type_IV__FAM_1	6.600000000000001e-84	280.9	0.513	0.579	298	785
JAUIOU010000020.1_86	JAUIOU010000020.1	1193	377	RM_Type_IV__Type_IV_01	1.1e-46	158.6	0.701	0.971	11	376
JAUIOU010000020.1_86	JAUIOU010000020.1	1193	377	RM_Type_IV__FAM_2	1.7e-51	173.1	0.776	0.716	106	375
JAUIOU010000022.1_2	JAUIOU010000022.1	1257	824	Dodola__DolB	1.6e-10	38.6	0.408	0.201	311	476
JAUIOU010000023.1_53	JAUIOU010000023.1	1390	208	CBASS__2TM_Gros	8.699999999999999e-23	79.5	0.664	0.981	3	206
JAUIOU010000023.1_53	JAUIOU010000023.1	1390	208	CBASS__Effector_2TM_S_2TMBeta	3.5e-45	151.8	0.983	0.885	23	206
JAUIOU010000023.1_54	JAUIOU010000023.1	1391	372	CBASS__Cyclase_new	1.3e-130	433.5	0.986	0.981	1	365
JAUIOU010000023.1_56	JAUIOU010000023.1	1393	278	Gao_TerY__TerYA	2.9e-157	520.1	1.0	0.996	1	277
JAUIOU010000023.1_57	JAUIOU010000023.1	1394	249	Gao_TerY__TerYB	4.7e-71	236.7	0.979	0.96	4	242
JAUIOU010000023.1_58	JAUIOU010000023.1	1395	553	Gao_TerY__TerYC	4e-176	584.7	0.899	0.915	1	506
JAUIOU010000024.1_2	JAUIOU010000024.1	1407	521	DISARM__drmC	7.1e-16	56.4	0.494	0.269	329	468
JAUIOU010000025.1_13	JAUIOU010000025.1	1485	180	DarTG__DarG	3.8e-67	224.4	0.739	0.972	1	175
JAUIOU010000027.1_6	JAUIOU010000027.1	1596	2213	Mokosh_type_I__MkoA_D	4.6e-98	327.9	0.916	0.725	307	1911
JAUIOU010000027.1_6	JAUIOU010000027.1	1596	2213	Prometheus__ProA	0.0	1086.3	0.527	0.434	1249	2209
JAUIOU010000002.1_34	JAUIOU010000002.1	1782	264	Ukko__UkkA2	2.2999999999999998e-92	307.3	0.941	0.962	9	262
JAUIOU010000002.1_34	JAUIOU010000002.1	1782	264	Ukko__UkkA1	2.2999999999999998e-92	307.3	0.941	0.962	9	262
JAUIOU010000002.1_37	JAUIOU010000002.1	1785	271	Ukko__UkkD2	1.4e-16	58.6	0.473	0.498	113	247
JAUIOU010000002.1_37	JAUIOU010000002.1	1785	271	Ukko__UkkD1	1.4e-16	58.6	0.473	0.498	113	247
JAUIOU010000002.1_99	JAUIOU010000002.1	1847	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.1e-70	237.0	0.679	0.73	118	867
JAUIOU010000002.1_99	JAUIOU010000002.1	1847	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1087.6	0.993	0.984	4	1015
JAUIOU010000002.1_102	JAUIOU010000002.1	1850	729	RM_Type_II__Type_II_MTases_FAM_33	5.5e-27	92.6	0.44	0.355	165	423
JAUIOU010000002.1_102	JAUIOU010000002.1	1850	729	PrrC__EcoprrI	1.1e-46	158.2	0.979	0.786	1	573
JAUIOU010000002.1_102	JAUIOU010000002.1	1850	729	RM__Type_I_MTases_FAM_0	3.9e-76	254.9	0.992	0.772	1	563
JAUIOU010000002.1_102	JAUIOU010000002.1	1850	729	RM__Type_I_MTases_FAM_3	1.8e-257	853.8	0.995	0.995	2	726
JAUIOU010000002.1_177	JAUIOU010000002.1	1925	246	DEDDh_I_II_III_IV_V_VI_1	1.2e-35	120.9	0.994	0.663	4	166
JAUIOU010000030.1_34	JAUIOU010000030.1	1964	928	UG9__DNA_pol	5.7e-31	105.9	0.669	0.401	524	895
