sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFTZ010000001.1_Avs_III_15	Avs	Avs_III	Defense	JBEFTZ010000001.1_57	JBEFTZ010000001.1_58	JBEFTZ010000001.1_57,JBEFTZ010000001.1_58	2	Avs_III__Avs3A,Avs_III__Avs3B
JBEFTZ010000001.1_Zorya_TypeIII_16	Zorya	Zorya_TypeIII	Defense	JBEFTZ010000001.1_313	JBEFTZ010000001.1_316	JBEFTZ010000001.1_313,JBEFTZ010000001.1_315,JBEFTZ010000001.1_316	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFTZ010000004.1_Prometheus_6	Prometheus	Prometheus	Defense	JBEFTZ010000004.1_9	JBEFTZ010000004.1_9	JBEFTZ010000004.1_9	1	Prometheus__ProA
JBEFTZ010000004.1_Gabija_2	Gabija	Gabija	Defense	JBEFTZ010000004.1_49	JBEFTZ010000004.1_50	JBEFTZ010000004.1_49,JBEFTZ010000004.1_50	2	Gabija__GajA,Gabija__GajB_2
JBEFTZ010000004.1_VP1851_8	VP1851	VP1851	Defense	JBEFTZ010000004.1_201	JBEFTZ010000004.1_201	JBEFTZ010000004.1_201	1	VP1851__VP1851
JBEFTZ010000004.1_Gao_Mza_4	Gao_Mza	Gao_Mza	Defense	JBEFTZ010000004.1_204	JBEFTZ010000004.1_207	JBEFTZ010000004.1_204,JBEFTZ010000004.1_205,JBEFTZ010000004.1_206,JBEFTZ010000004.1_207	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JBEFTZ010000004.1_RloC_7	RloC	RloC	Defense	JBEFTZ010000004.1_216	JBEFTZ010000004.1_216	JBEFTZ010000004.1_216	1	RloC__RloC
JBEFTZ010000004.1_Gabija_3	Gabija	Gabija	Defense	JBEFTZ010000004.1_221	JBEFTZ010000004.1_222	JBEFTZ010000004.1_221,JBEFTZ010000004.1_222	2	Gabija__GajA,Gabija__GajB_2
JBEFTZ010000004.1_Nantosuelta_5	Nantosuelta	Nantosuelta	Defense	JBEFTZ010000004.1_223	JBEFTZ010000004.1_223	JBEFTZ010000004.1_223	1	Nantosuelta__VCA0322
JBEFTZ010000005.1_SoFic_20	SoFIC	SoFic	Defense	JBEFTZ010000005.1_77	JBEFTZ010000005.1_77	JBEFTZ010000005.1_77	1	SoFic__SoFic
JBEFTZ010000005.1_AbiD_19	AbiD	AbiD	Defense	JBEFTZ010000005.1_179	JBEFTZ010000005.1_179	JBEFTZ010000005.1_179	1	AbiD__AbiD
JBEFTZ010000006.1_RM_Type_I_26	RM	RM_Type_I	Defense	JBEFTZ010000006.1_39	JBEFTZ010000006.1_42	JBEFTZ010000006.1_39,JBEFTZ010000006.1_41,JBEFTZ010000006.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JBEFTZ010000013.1_Gao_Ppl_1	Gao_Ppl	Gao_Ppl	Defense	JBEFTZ010000013.1_6	JBEFTZ010000013.1_6	JBEFTZ010000013.1_6	1	Gao_Ppl__PplA
JBEFTZ010000016.1_DS-23_11	DS-23	DS-23	Defense	JBEFTZ010000016.1_4	JBEFTZ010000016.1_4	JBEFTZ010000016.1_4	1	DS-23__DS-23
JBEFTZ010000016.1_Gabija_12	Gabija	Gabija	Defense	JBEFTZ010000016.1_51	JBEFTZ010000016.1_52	JBEFTZ010000016.1_51,JBEFTZ010000016.1_52	2	Gabija__GajA,Gabija__GajB_2
JBEFTZ010000016.1_DISARM_1_9	DISARM	DISARM_1	Defense	JBEFTZ010000016.1_94	JBEFTZ010000016.1_98	JBEFTZ010000016.1_94,JBEFTZ010000016.1_95,JBEFTZ010000016.1_96,JBEFTZ010000016.1_97,JBEFTZ010000016.1_98	5	DISARM_1__drmD,DISARM_1__drmMI,DISARM__drmA,DISARM__drmB,DISARM__drmC
JBEFTZ010000020.1_Wadjet_I_14	Wadjet	Wadjet_I	Defense	JBEFTZ010000020.1_71	JBEFTZ010000020.1_74	JBEFTZ010000020.1_71,JBEFTZ010000020.1_72,JBEFTZ010000020.1_74	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFTZ010000022.1_SoFic_21	SoFIC	SoFic	Defense	JBEFTZ010000022.1_68	JBEFTZ010000022.1_68	JBEFTZ010000022.1_68	1	SoFic__SoFic
JBEFTZ010000025.1_RM_Type_II_24	RM	RM_Type_II	Defense	JBEFTZ010000025.1_41	JBEFTZ010000025.1_42	JBEFTZ010000025.1_41,JBEFTZ010000025.1_42	2	RM_Type_II__Type_II_MTases_FAM_21,RM_Type_II__Type_II_REase06
JBEFTZ010000029.1_RM_Type_I_23	RM	RM_Type_I	Defense	JBEFTZ010000029.1_7	JBEFTZ010000029.1_11	JBEFTZ010000029.1_7,JBEFTZ010000029.1_10,JBEFTZ010000029.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFTZ010000031.1_CBASS_I_18	CBASS	CBASS_I	Defense	JBEFTZ010000031.1_9	JBEFTZ010000031.1_10	JBEFTZ010000031.1_9,JBEFTZ010000031.1_10	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
