replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIVA010000001.1	JAYIVA010000001.1_166	RM_Type_IV__FAM_1	166	defense-finder-models/RM/RM/RM_Type_IV	JAYIVA010000001.1_RM_Type_IV_13	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	6.7e-84	280.9	0.513	0.579	298	785			RM	RM_Type_IV	Defense
JAYIVA010000001.1	JAYIVA010000001.1_167	RM_Type_IV__FAM_2	167	defense-finder-models/RM/RM/RM_Type_IV	JAYIVA010000001.1_RM_Type_IV_13	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	9.1e-56	187.2	0.886	0.891	1	385			RM	RM_Type_IV	Defense
JAYIVA010000008.1	JAYIVA010000008.1_128	RM__Type_I_REases_FAM_0.einsi_trimmed	1742	defense-finder-models/RM/RM/RM_Type_I	JAYIVA010000008.1_RM_Type_I_17	1	1	0.667	2.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	3e-229	761.9	0.98	0.964	10	1067		JAYIVA010000008.1_PrrC_16	RM	RM_Type_I	Defense
JAYIVA010000008.1	JAYIVA010000008.1_129	RM__Type_I_S_51	1743	defense-finder-models/RM/RM/RM_Type_I	JAYIVA010000008.1_RM_Type_I_17	1	1	0.667	2.0	1	RM__Type_I_S_01	mandatory	366	1.3e-54	183.3	0.696	0.926	25	363		JAYIVA010000008.1_PrrC_16	RM	RM_Type_I	Defense
JAYIVA010000011.1	JAYIVA010000011.1_11	SoFic__SoFic	1982	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIVA010000011.1_SoFic_4	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.0999999999999999e-120	401.1	0.975	0.93	9	355			SoFIC	SoFic	Defense
JAYIVA010000023.1	JAYIVA010000023.1_45	Zorya_III__ZorG3	2914	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIVA010000023.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	6.5e-91	302.5	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYIVA010000023.1	JAYIVA010000023.1_47	Zorya__ZorB	2916	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIVA010000023.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.2e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYIVA010000023.1	JAYIVA010000023.1_48	Zorya_III__ZorF3	2917	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIVA010000023.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.5e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYIVA010000030.1	JAYIVA010000030.1_10	Wadjet__JetC_I	3238	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIVA010000030.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1338	0.0	1188.1	0.994	0.821	25	1122		JAYIVA010000030.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIVA010000030.1	JAYIVA010000030.1_12	Wadjet__JetB_I	3240	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIVA010000030.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	2.5000000000000003e-67	224.6	0.847	0.983	1	232		JAYIVA010000030.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIVA010000030.1	JAYIVA010000030.1_13	Wadjet__JetA_I	3241	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIVA010000030.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	8.5e-156	517.7	0.994	0.992	2	487		JAYIVA010000030.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIVA010000034.1	JAYIVA010000034.1_27	AbiD__AbiD	3397	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYIVA010000034.1_AbiD_9	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	307	8.3e-75	250.0	0.929	0.987	1	303			AbiD	AbiD	Defense
JAYIVA010000039.1	JAYIVA010000039.1_24	SoFic__SoFic	3561	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIVA010000039.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5e-109	362.7	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYIVA010000041.1	JAYIVA010000041.1_23	RM__Type_I_MTases_FAM_3	3634	defense-finder-models/RM/RM/RM_Type_I	JAYIVA010000041.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	729	1e-256	851.3	0.995	0.995	2	726		JAYIVA010000041.1_PrrC_14	RM	RM_Type_I	Defense
JAYIVA010000041.1	JAYIVA010000041.1_25	RM__Type_I_S_52	3636	defense-finder-models/RM/RM/RM_Type_I	JAYIVA010000041.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	436	1.5e-75	253.0	0.668	0.947	18	430		JAYIVA010000041.1_PrrC_14	RM	RM_Type_I	Defense
JAYIVA010000041.1	JAYIVA010000041.1_26	RM__Type_I_REases_FAM_1.einsi_trimmed	3637	defense-finder-models/RM/RM/RM_Type_I	JAYIVA010000041.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1028	0.0	1106.0	0.993	0.984	4	1015		JAYIVA010000041.1_PrrC_14	RM	RM_Type_I	Defense
JAYIVA010000045.1	JAYIVA010000045.1_20	Prometheus__ProA	3762	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JAYIVA010000045.1_Prometheus_12	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JAYIVA010000048.1	JAYIVA010000048.1_7	Gao_Ppl__PplA	3821	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYIVA010000048.1_Gao_Ppl_10	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	943	4.2000000000000005e-125	416.6	0.997	0.989	6	938			Gao_Ppl	Gao_Ppl	Defense
JAYIVA010000053.1	JAYIVA010000053.1_13	PD-T7-1__PD-T7-1	3923	defense-finder-models/DefenseFinder/PD-T7-1/PD-T7-1	JAYIVA010000053.1_PD-T7-1_7	1	1	1.0	1.0	1	PD-T7-1__PD-T7-1	mandatory	457	1.8999999999999999e-187	621.3	0.993	0.993	1	454			PD-T7-1	PD-T7-1	Defense
JAYIVA010000053.1	JAYIVA010000053.1_14	Olokun__OloB	3924	defense-finder-models/DefenseFinder/Olokun/Olokun	JAYIVA010000053.1_Olokun_6	1	1	1.0	2.0	1	Olokun__OloB	mandatory	482	7.1e-54	181.6	0.808	0.905	9	444			Olokun	Olokun	Defense
JAYIVA010000053.1	JAYIVA010000053.1_15	Olokun__OloA	3925	defense-finder-models/DefenseFinder/Olokun/Olokun	JAYIVA010000053.1_Olokun_6	1	1	1.0	2.0	1	Olokun__OloA	mandatory	852	1.1e-42	144.8	0.874	0.94	15	815			Olokun	Olokun	Defense
JAYIVA010000058.1	JAYIVA010000058.1_11	RloC__RloC	3999	defense-finder-models/DefenseFinder/RloC/RloC	JAYIVA010000058.1_RloC_11	1	1	1.0	1.0	1	RloC__RloC	mandatory	741	1.4e-95	319.5	0.995	0.987	1	731			RloC	RloC	Defense
JAYIVA010000060.1	JAYIVA010000060.1_1	Retron_XII__RT_12	4012	defense-finder-models/DefenseFinder/Retron/Retron_XII	JAYIVA010000060.1_Retron_XII_1	1	1	1.0	1.0	1	Retron_XII__RT_12	mandatory	565	8e-181	600.1	0.974	0.977	9	560			Retron	Retron_XII	Defense
