sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIMZ010000001.1_RM_Type_I_13	RM	RM_Type_I	Defense	JAYIMZ010000001.1_137	JAYIMZ010000001.1_141	JAYIMZ010000001.1_137,JAYIMZ010000001.1_140,JAYIMZ010000001.1_141	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMZ010000004.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIMZ010000004.1_20	JAYIMZ010000004.1_23	JAYIMZ010000004.1_20,JAYIMZ010000004.1_21,JAYIMZ010000004.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIMZ010000005.1_SoFic_11	SoFIC	SoFic	Defense	JAYIMZ010000005.1_72	JAYIMZ010000005.1_72	JAYIMZ010000005.1_72	1	SoFic__SoFic
JAYIMZ010000005.1_AbiD_10	AbiD	AbiD	Defense	JAYIMZ010000005.1_180	JAYIMZ010000005.1_180	JAYIMZ010000005.1_180	1	AbiD__AbiD
JAYIMZ010000006.1_Gao_Mza_4	Gao_Mza	Gao_Mza	Defense	JAYIMZ010000006.1_186	JAYIMZ010000006.1_189	JAYIMZ010000006.1_186,JAYIMZ010000006.1_187,JAYIMZ010000006.1_188,JAYIMZ010000006.1_189	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JAYIMZ010000010.1_PrrC_14	PrrC	PrrC	Defense	JAYIMZ010000010.1_61	JAYIMZ010000010.1_65	JAYIMZ010000010.1_61,JAYIMZ010000010.1_62,JAYIMZ010000010.1_63,JAYIMZ010000010.1_65	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIMZ010000010.1_Gao_Ppl_8	Gao_Ppl	Gao_Ppl	Defense	JAYIMZ010000010.1_123	JAYIMZ010000010.1_123	JAYIMZ010000010.1_123	1	Gao_Ppl__PplA
JAYIMZ010000014.1_Lamassu-Cap4_nuclease_6	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAYIMZ010000014.1_125	JAYIMZ010000014.1_127	JAYIMZ010000014.1_125,JAYIMZ010000014.1_127	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II
JAYIMZ010000019.1_SoFic_5	SoFIC	SoFic	Defense	JAYIMZ010000019.1_66	JAYIMZ010000019.1_66	JAYIMZ010000019.1_66	1	SoFic__SoFic
JAYIMZ010000030.1_Retron_XII_3	Retron	Retron_XII	Defense	JAYIMZ010000030.1_37	JAYIMZ010000030.1_37	JAYIMZ010000030.1_37	1	Retron_XII__RT_12
JAYIMZ010000033.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYIMZ010000033.1_28	JAYIMZ010000033.1_30	JAYIMZ010000033.1_28,JAYIMZ010000033.1_29,JAYIMZ010000033.1_30	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIMZ010000038.1_RM_Type_IV_16	RM	RM_Type_IV	Defense	JAYIMZ010000038.1_1	JAYIMZ010000038.1_2	JAYIMZ010000038.1_1,JAYIMZ010000038.1_2	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIMZ010000051.1_PD-T7-2_9	PD-T7-2	PD-T7-2	Defense	JAYIMZ010000051.1_4	JAYIMZ010000051.1_5	JAYIMZ010000051.1_4,JAYIMZ010000051.1_5	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
