sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUIPG010000003.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUIPG010000003.1_260	JAUIPG010000003.1_263	JAUIPG010000003.1_260,JAUIPG010000003.1_262,JAUIPG010000003.1_263	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUIPG010000005.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAUIPG010000005.1_66	JAUIPG010000005.1_69	JAUIPG010000005.1_66,JAUIPG010000005.1_67,JAUIPG010000005.1_69	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAUIPG010000007.1_AbiV_7	AbiV	AbiV	Defense	JAUIPG010000007.1_62	JAUIPG010000007.1_62	JAUIPG010000007.1_62	1	AbiV__AbiV
JAUIPG010000008.1_DS-33_11	DS-33	DS-33	Defense	JAUIPG010000008.1_6	JAUIPG010000008.1_6	JAUIPG010000008.1_6	1	DS-33__DS-33
JAUIPG010000012.1_Retron_XII_1	Retron	Retron_XII	Defense	JAUIPG010000012.1_2	JAUIPG010000012.1_2	JAUIPG010000012.1_2	1	Retron_XII__RT_12
JAUIPG010000018.1_pAgo_S1B_2	pAgo	pAgo_S1B	Defense	JAUIPG010000018.1_52	JAUIPG010000018.1_53	JAUIPG010000018.1_52,JAUIPG010000018.1_53	2	pAgo__SIR2APAZ,pAgo__pAgo_S1B
JAUIPG010000021.1_SoFic_9	SoFIC	SoFic	Defense	JAUIPG010000021.1_33	JAUIPG010000021.1_33	JAUIPG010000021.1_33	1	SoFic__SoFic
JAUIPG010000022.1_Wadjet_I_13	Wadjet	Wadjet_I	Defense	JAUIPG010000022.1_10	JAUIPG010000022.1_13	JAUIPG010000022.1_10,JAUIPG010000022.1_12,JAUIPG010000022.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUIPG010000031.1_RloC_5	RloC	RloC	Defense	JAUIPG010000031.1_40	JAUIPG010000031.1_40	JAUIPG010000031.1_40	1	RloC__RloC
JAUIPG010000036.1_Gabija_6	Gabija	Gabija	Defense	JAUIPG010000036.1_10	JAUIPG010000036.1_11	JAUIPG010000036.1_10,JAUIPG010000036.1_11	2	Gabija__GajA,Gabija__GajB_2
JAUIPG010000038.1_SoFic_8	SoFIC	SoFic	Defense	JAUIPG010000038.1_27	JAUIPG010000038.1_27	JAUIPG010000038.1_27	1	SoFic__SoFic
JAUIPG010000043.1_Gao_Ppl_10	Gao_Ppl	Gao_Ppl	Defense	JAUIPG010000043.1_7	JAUIPG010000043.1_7	JAUIPG010000043.1_7	1	Gao_Ppl__PplA
JAUIPG010000044.1_Zorya_TypeIII_4	Zorya	Zorya_TypeIII	Defense	JAUIPG010000044.1_9	JAUIPG010000044.1_12	JAUIPG010000044.1_9,JAUIPG010000044.1_11,JAUIPG010000044.1_12	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUIPG010000062.1_RM_Type_IIG_18	RM	RM_Type_IIG	Defense	JAUIPG010000062.1_1	JAUIPG010000062.1_1	JAUIPG010000062.1_1	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAUIPG010000064.1_Thoeris_IV_3	Thoeris	Thoeris_IV	Defense	JAUIPG010000064.1_1	JAUIPG010000064.1_2	JAUIPG010000064.1_1,JAUIPG010000064.1_2	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
