replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIRP010000007.1	JAYIRP010000007.1_48	pAgo__SIR2APAZ	1479	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	JAYIRP010000007.1_pAgo_S1B_2	1	1	1.0	1.5	1	pAgo__SIR2APAZ	accessory	623	8.5e-205	679.5	0.997	0.978	6	614			pAgo	pAgo_S1B	Defense
JAYIRP010000007.1	JAYIRP010000007.1_49	pAgo__pAgo_S1B	1480	defense-finder-models/DefenseFinder/pAgo/pAgo_S1B	JAYIRP010000007.1_pAgo_S1B_2	1	1	1.0	1.5	1	pAgo__pAgo_S1B	mandatory	483	8.6e-196	649.1	0.994	0.99	5	482			pAgo	pAgo_S1B	Defense
JAYIRP010000008.1	JAYIRP010000008.1_6	Gao_Ppl__PplA	1594	defense-finder-models/DefenseFinder/Gao_Ppl/Gao_Ppl	JAYIRP010000008.1_Gao_Ppl_3	1	1	1.0	1.0	1	Gao_Ppl__PplA	mandatory	830	1e-93	312.7	0.78	0.883	93	825			Gao_Ppl	Gao_Ppl	Defense
JAYIRP010000010.1	JAYIRP010000010.1_79	Gao_Mza__MzaE	1926	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIRP010000010.1_Gao_Mza_6	1	1	0.8	4.0	1	Gao_Mza__MzaE	mandatory	590	2e-220	731.3	0.975	0.976	1	576			Gao_Mza	Gao_Mza	Defense
JAYIRP010000010.1	JAYIRP010000010.1_80	Gao_Mza__MzaD	1927	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIRP010000010.1_Gao_Mza_6	1	1	0.8	4.0	1	Gao_Mza__MzaD	mandatory	339	3.6e-98	326.9	0.968	0.976	6	336			Gao_Mza	Gao_Mza	Defense
JAYIRP010000010.1	JAYIRP010000010.1_81	Gao_Mza__MzaC	1928	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIRP010000010.1_Gao_Mza_6	1	1	0.8	4.0	1	Gao_Mza__MzaC	mandatory	973	0.0	1035.2	0.909	0.982	12	966			Gao_Mza	Gao_Mza	Defense
JAYIRP010000010.1	JAYIRP010000010.1_82	Gao_Mza__MzaB	1929	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIRP010000010.1_Gao_Mza_6	1	1	0.8	4.0	1	Gao_Mza__MzaB	mandatory	498	4.9e-175	581.3	0.874	0.986	6	496			Gao_Mza	Gao_Mza	Defense
JAYIRP010000013.1	JAYIRP010000013.1_26	RM__Type_I_REases_FAM_0.einsi_trimmed	2248	defense-finder-models/RM/RM/RM_Type_I	JAYIRP010000013.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	8.5e-230	763.8	0.98	0.964	10	1067		JAYIRP010000013.1_PrrC_14	RM	RM_Type_I	Defense
JAYIRP010000013.1	JAYIRP010000013.1_27	RM__Type_I_S_51	2249	defense-finder-models/RM/RM/RM_Type_I	JAYIRP010000013.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.7e-70	233.4	0.836	0.99	2	413		JAYIRP010000013.1_PrrC_14	RM	RM_Type_I	Defense
JAYIRP010000013.1	JAYIRP010000013.1_29	RM__Type_I_MTases_FAM_0	2251	defense-finder-models/RM/RM/RM_Type_I	JAYIRP010000013.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.8000000000000002e-167	555.6	0.992	0.99	4	501		JAYIRP010000013.1_PrrC_14	RM	RM_Type_I	Defense
JAYIRP010000015.1	JAYIRP010000015.1_61	SoFic__SoFic	2463	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIRP010000015.1_SoFic_13	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.0999999999999999e-120	401.1	0.975	0.93	9	355			SoFIC	SoFic	Defense
