replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIRB010000003.1	JAYIRB010000003.1_80	SoFic__SoFic	521	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIRB010000003.1_SoFic_10	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.4e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JAYIRB010000003.1	JAYIRB010000003.1_187	AbiD__AbiD	628	defense-finder-models/DefenseFinder/AbiD/AbiD	JAYIRB010000003.1_AbiD_9	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	307	8.099999999999999e-75	250.0	0.929	0.987	1	303			AbiD	AbiD	Defense
JAYIRB010000010.1	JAYIRB010000010.1_146	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1826	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JAYIRB010000010.1_Lamassu-Cap4_nuclease_3	1	1	1.0	2.5	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	655	4.4e-133	443.4	0.995	0.979	1	641			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JAYIRB010000010.1	JAYIRB010000010.1_147	Lamassu-Fam__LmuC_acc_Cap4_nuclease	1827	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JAYIRB010000010.1_Lamassu-Cap4_nuclease_3	1	1	1.0	2.5	1	Lamassu-Fam__LmuC_acc_Lipase	accessory	177	1.7e-13	49.3	0.945	0.87	23	176			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JAYIRB010000010.1	JAYIRB010000010.1_148	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	1828	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JAYIRB010000010.1_Lamassu-Cap4_nuclease_3	1	1	1.0	2.5	1	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	mandatory	405	2.4e-65	220.0	0.976	0.941	12	392			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JAYIRB010000011.1	JAYIRB010000011.1_4	RM__Type_I_MTases_FAM_0	1838	defense-finder-models/RM/RM/RM_Type_I	JAYIRB010000011.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.7e-167	555.6	0.992	0.99	4	501		JAYIRB010000011.1_PrrC_13	RM	RM_Type_I	Defense
JAYIRB010000011.1	JAYIRB010000011.1_6	RM__Type_I_S_51	1840	defense-finder-models/RM/RM/RM_Type_I	JAYIRB010000011.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	416	8.299999999999999e-70	233.4	0.836	0.99	2	413		JAYIRB010000011.1_PrrC_13	RM	RM_Type_I	Defense
JAYIRB010000011.1	JAYIRB010000011.1_7	RM__Type_I_REases_FAM_0.einsi_trimmed	1841	defense-finder-models/RM/RM/RM_Type_I	JAYIRB010000011.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.2999999999999999e-229	763.1	0.98	0.964	10	1067		JAYIRB010000011.1_PrrC_13	RM	RM_Type_I	Defense
JAYIRB010000014.1	JAYIRB010000014.1_50	RM__Type_I_REases_FAM_0.einsi_trimmed	2263	defense-finder-models/RM/PrrC/PrrC	JAYIRB010000014.1_PrrC_15	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.3e-139	465.2	0.443	0.468	2	467		JAYIRB010000014.1_RM_Type_I_16	PrrC	PrrC	Defense
JAYIRB010000014.1	JAYIRB010000014.1_51	RM__Type_I_S_51	2264	defense-finder-models/RM/PrrC/PrrC	JAYIRB010000014.1_PrrC_15	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	431	2.7e-41	139.3	0.53	0.603	164	423		JAYIRB010000014.1_RM_Type_I_16	PrrC	PrrC	Defense
JAYIRB010000014.1	JAYIRB010000014.1_52	PrrC__PrrC	2265	defense-finder-models/RM/PrrC/PrrC	JAYIRB010000014.1_PrrC_15	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	367	3e-60	201.8	0.984	0.984	2	362			PrrC	PrrC	Defense
JAYIRB010000014.1	JAYIRB010000014.1_54	RM__Type_I_MTases_FAM_0	2267	defense-finder-models/RM/PrrC/PrrC	JAYIRB010000014.1_PrrC_15	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	539	1.7e-174	579.4	0.996	0.991	1	534		JAYIRB010000014.1_RM_Type_I_16	PrrC	PrrC	Defense
JAYIRB010000015.1	JAYIRB010000015.1_22	Zorya_III__ZorF3	2339	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIRB010000015.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.200000000000001e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYIRB010000015.1	JAYIRB010000015.1_23	Zorya__ZorB	2340	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIRB010000015.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.1e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYIRB010000015.1	JAYIRB010000015.1_25	Zorya_III__ZorG3	2342	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIRB010000015.1_Zorya_TypeIII_8	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
