hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUIPJ010000001.1_82	JAUIPJ010000001.1	82	118	Dpd__QueD	1.6e-57	191.0	0.958	0.975	3	117
JAUIPJ010000001.1_105	JAUIPJ010000001.1	105	368	Veles__VlsB1	7e-104	345.8	0.951	0.957	15	366
JAUIPJ010000001.1_105	JAUIPJ010000001.1	105	368	Veles__VlsB2	3.6000000000000004e-104	346.8	0.923	0.954	16	366
JAUIPJ010000001.1_133	JAUIPJ010000001.1	133	411	HEC-01__HEC-01B	7.399999999999999e-107	355.6	0.982	0.985	4	408
JAUIPJ010000002.1_2	JAUIPJ010000002.1	360	308	Brig1__ADP_ribosyl	1.7000000000000002e-58	196.5	0.436	0.929	5	290
JAUIPJ010000002.1_26	JAUIPJ010000002.1	384	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	9e-230	763.7	0.98	0.964	10	1067
JAUIPJ010000002.1_27	JAUIPJ010000002.1	385	416	RM__Type_I_S_02	6.1e-39	132.2	0.715	0.769	85	404
JAUIPJ010000002.1_27	JAUIPJ010000002.1	385	416	RM__Type_I_S_03	4.0999999999999995e-47	159.4	0.859	0.99	2	413
JAUIPJ010000002.1_27	JAUIPJ010000002.1	385	416	RM__Type_I_S_52	2.3e-50	169.9	0.68	0.988	2	412
JAUIPJ010000002.1_27	JAUIPJ010000002.1	385	416	RM__Type_I_S_04	2.1000000000000002e-58	196.5	0.754	0.986	2	411
JAUIPJ010000002.1_27	JAUIPJ010000002.1	385	416	RM__Type_I_S_51	8.5e-70	233.4	0.836	0.99	2	413
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM_Type_II__Type_II_MTases_FAM_29	2.4e-06	24.3	0.418	0.487	165	409
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM_Type_II__Type_II_MTases_FAM_14	4.5e-13	46.4	0.433	0.481	176	417
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM_Type_II__Type_II_MTases_FAM_13	4.5e-14	49.8	0.413	0.483	158	400
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM_Type_II__Type_II_MTases_FAM_6	1.1e-16	58.6	0.441	0.487	177	421
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM_Type_II__Type_II_MTases_FAM_33	1e-38	131.4	0.451	0.477	159	398
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM__Type_I_MTases_FAM_1	6.8e-57	191.0	0.747	0.722	132	494
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM__Type_I_MTases_FAM_3	1e-59	200.3	0.68	0.849	10	436
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	PrrC__EcoprrI	1.5e-96	322.6	0.954	0.982	7	500
JAUIPJ010000002.1_29	JAUIPJ010000002.1	387	503	RM__Type_I_MTases_FAM_0	2.8e-167	555.6	0.992	0.99	4	501
JAUIPJ010000002.1_163	JAUIPJ010000002.1	521	414	Dnd__DndA	8.8e-35	118.3	0.865	0.821	33	372
JAUIPJ010000002.1_226	JAUIPJ010000002.1	584	521	DISARM__drmC	1.4e-14	52.2	0.494	0.269	329	468
