sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIRN010000001.1_DS-1_4	DS-1	DS-1	Defense	JAYIRN010000001.1_237	JAYIRN010000001.1_238	JAYIRN010000001.1_237,JAYIRN010000001.1_238	2	DS-1__DS-1A,DS-1__DS-1B
JAYIRN010000002.1_RM_Type_I_17	RM	RM_Type_I	Defense	JAYIRN010000002.1_27	JAYIRN010000002.1_31	JAYIRN010000002.1_27,JAYIRN010000002.1_30,JAYIRN010000002.1_31	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRN010000008.1_SoFic_10	SoFIC	SoFic	Defense	JAYIRN010000008.1_75	JAYIRN010000008.1_75	JAYIRN010000008.1_75	1	SoFic__SoFic
JAYIRN010000010.1_RM_Type_I_19	RM	RM_Type_I	Defense	JAYIRN010000010.1_23	JAYIRN010000010.1_26	JAYIRN010000010.1_23,JAYIRN010000010.1_26	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JAYIRN010000024.1_PrrC_13	PrrC	PrrC	Defense	JAYIRN010000024.1_14	JAYIRN010000024.1_18	JAYIRN010000024.1_14,JAYIRN010000024.1_15,JAYIRN010000024.1_16,JAYIRN010000024.1_18	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIRN010000025.1_RM_Type_IV_15	RM	RM_Type_IV	Defense	JAYIRN010000025.1_37	JAYIRN010000025.1_38	JAYIRN010000025.1_37,JAYIRN010000025.1_38	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIRN010000036.1_AbiD_8	AbiD	AbiD	Defense	JAYIRN010000036.1_32	JAYIRN010000036.1_32	JAYIRN010000036.1_32	1	AbiD__AbiD
JAYIRN010000039.1_RM_Type_II_20	RM	RM_Type_II	Defense	JAYIRN010000039.1_32	JAYIRN010000039.1_33	JAYIRN010000039.1_32,JAYIRN010000039.1_33	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
JAYIRN010000052.1_Prometheus_9	Prometheus	Prometheus	Defense	JAYIRN010000052.1_20	JAYIRN010000052.1_20	JAYIRN010000052.1_20	1	Prometheus__ProA
JAYIRN010000053.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JAYIRN010000053.1_17	JAYIRN010000053.1_19	JAYIRN010000053.1_17,JAYIRN010000053.1_18,JAYIRN010000053.1_19	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIRN010000054.1_PD-T7-2_7	PD-T7-2	PD-T7-2	Defense	JAYIRN010000054.1_22	JAYIRN010000054.1_23	JAYIRN010000054.1_22,JAYIRN010000054.1_23	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYIRN010000054.1_Dsr_II_6	Dsr	Dsr_II	Defense	JAYIRN010000054.1_25	JAYIRN010000054.1_25	JAYIRN010000054.1_25	1	Dsr_II__Dsr2
JAYIRN010000057.1_SoFic_11	SoFIC	SoFic	Defense	JAYIRN010000057.1_8	JAYIRN010000057.1_8	JAYIRN010000057.1_8	1	SoFic__SoFic
JAYIRN010000058.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYIRN010000058.1_4	JAYIRN010000058.1_7	JAYIRN010000058.1_4,JAYIRN010000058.1_6,JAYIRN010000058.1_7	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIRN010000067.1_Gao_Ppl_12	Gao_Ppl	Gao_Ppl	Defense	JAYIRN010000067.1_12	JAYIRN010000067.1_12	JAYIRN010000067.1_12	1	Gao_Ppl__PplA
JAYIRN010000084.1_AbiE_3	AbiE	AbiE	Defense	JAYIRN010000084.1_4	JAYIRN010000084.1_5	JAYIRN010000084.1_4,JAYIRN010000084.1_5	2	AbiEii__AbiEi_3,AbiEii__AbiEii
