sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEFUE010000001.1_CBASS_I_2	CBASS	CBASS_I	Defense	JBEFUE010000001.1_286	JBEFUE010000001.1_287	JBEFUE010000001.1_286,JBEFUE010000001.1_287	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEFUE010000001.1_Gao_TerY_3	Gao_TerY	Gao_TerY	Defense	JBEFUE010000001.1_289	JBEFUE010000001.1_291	JBEFUE010000001.1_289,JBEFUE010000001.1_290,JBEFUE010000001.1_291	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JBEFUE010000002.1_RM_Type_I_14	RM	RM_Type_I	Defense	JBEFUE010000002.1_71	JBEFUE010000002.1_74	JBEFUE010000002.1_71,JBEFUE010000002.1_73,JBEFUE010000002.1_74	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFUE010000004.1_SoFic_5	SoFIC	SoFic	Defense	JBEFUE010000004.1_122	JBEFUE010000004.1_122	JBEFUE010000004.1_122	1	SoFic__SoFic
JBEFUE010000008.1_PrrC_15	PrrC	PrrC	Defense	JBEFUE010000008.1_48	JBEFUE010000008.1_52	JBEFUE010000008.1_48,JBEFUE010000008.1_49,JBEFUE010000008.1_50,JBEFUE010000008.1_52	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEFUE010000008.1_Gao_Ppl_4	Gao_Ppl	Gao_Ppl	Defense	JBEFUE010000008.1_111	JBEFUE010000008.1_111	JBEFUE010000008.1_111	1	Gao_Ppl__PplA
JBEFUE010000016.1_SoFic_12	SoFIC	SoFic	Defense	JBEFUE010000016.1_74	JBEFUE010000016.1_74	JBEFUE010000016.1_74	1	SoFic__SoFic
JBEFUE010000018.1_RM_Type_I_18	RM	RM_Type_I	Defense	JBEFUE010000018.1_18	JBEFUE010000018.1_21	JBEFUE010000018.1_18,JBEFUE010000018.1_21	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
JBEFUE010000020.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JBEFUE010000020.1_1	JBEFUE010000020.1_2	JBEFUE010000020.1_1,JBEFUE010000020.1_2	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JBEFUE010000032.1_Prometheus_10	Prometheus	Prometheus	Defense	JBEFUE010000032.1_6	JBEFUE010000032.1_6	JBEFUE010000032.1_6	1	Prometheus__ProA
JBEFUE010000034.1_AbiD_6	AbiD	AbiD	Defense	JBEFUE010000034.1_14	JBEFUE010000034.1_14	JBEFUE010000034.1_14	1	AbiD__AbiD
JBEFUE010000043.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEFUE010000043.1_17	JBEFUE010000043.1_20	JBEFUE010000043.1_17,JBEFUE010000043.1_18,JBEFUE010000043.1_20	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEFUE010000044.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JBEFUE010000044.1_20	JBEFUE010000044.1_23	JBEFUE010000044.1_20,JBEFUE010000044.1_21,JBEFUE010000044.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEFUE010000071.1_AbiE_7	AbiE	AbiE	Defense	JBEFUE010000071.1_3	JBEFUE010000071.1_4	JBEFUE010000071.1_3,JBEFUE010000071.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
