sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168114.1_SoFic_9	SoFIC	SoFic	Defense	CP168114.1_54	CP168114.1_54	CP168114.1_54	1	SoFic__SoFic
CP168114.1_SoFic_10	SoFIC	SoFic	Defense	CP168114.1_240	CP168114.1_240	CP168114.1_240	1	SoFic__SoFic
CP168114.1_AbiD_1	AbiD	AbiD	Defense	CP168114.1_341	CP168114.1_341	CP168114.1_341	1	AbiD__AbiD
CP168114.1_PrrC_14	PrrC	PrrC	Defense	CP168114.1_482	CP168114.1_486	CP168114.1_482,CP168114.1_483,CP168114.1_484,CP168114.1_486	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
CP168114.1_Gao_Ppl_6	Gao_Ppl	Gao_Ppl	Defense	CP168114.1_544	CP168114.1_544	CP168114.1_544	1	Gao_Ppl__PplA
CP168114.1_AbiE_2	AbiE	AbiE	Defense	CP168114.1_1068	CP168114.1_1069	CP168114.1_1068,CP168114.1_1069	2	AbiEii__AbiEi_3,AbiEii__AbiEii
CP168114.1_RM_Type_I_18	RM	RM_Type_I	Defense	CP168114.1_1238	CP168114.1_1241	CP168114.1_1238,CP168114.1_1239,CP168114.1_1241	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
CP168114.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	CP168114.1_1413	CP168114.1_1414	CP168114.1_1413,CP168114.1_1414	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
CP168114.1_Gabija_5	Gabija	Gabija	Defense	CP168114.1_2255	CP168114.1_2256	CP168114.1_2255,CP168114.1_2256	2	Gabija__GajA,Gabija__GajB_2
CP168114.1_Gao_TerY_7	Gao_TerY	Gao_TerY	Defense	CP168114.1_2270	CP168114.1_2272	CP168114.1_2270,CP168114.1_2271,CP168114.1_2272	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
CP168114.1_CBASS_I_4	CBASS	CBASS_I	Defense	CP168114.1_2274	CP168114.1_2275	CP168114.1_2274,CP168114.1_2275	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
CP168114.1_RM_Type_II_20	RM	RM_Type_II	Defense	CP168114.1_2657	CP168114.1_2661	CP168114.1_2657,CP168114.1_2661	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase37
CP168114.1_Prometheus_8	Prometheus	Prometheus	Defense	CP168114.1_2798	CP168114.1_2798	CP168114.1_2798	1	Prometheus__ProA
CP168114.1_RM_Type_I_19	RM	RM_Type_I	Defense	CP168114.1_3066	CP168114.1_3069	CP168114.1_3066,CP168114.1_3069	2	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed
CP168114.1_Zorya_TypeIII_13	Zorya	Zorya_TypeIII	Defense	CP168114.1_3665	CP168114.1_3668	CP168114.1_3665,CP168114.1_3667,CP168114.1_3668	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
CP168114.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	CP168114.1_4130	CP168114.1_4133	CP168114.1_4130,CP168114.1_4132,CP168114.1_4133	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
