hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
1_59	1	59	246	DEDDh_I_II_III_IV_V_VI_1	1.3e-35	120.9	0.994	0.663	4	166
1_66	1	66	824	Dodola__DolB	1.4e-10	38.8	0.408	0.201	311	476
1_384	1	384	411	HEC-01__HEC-01B	7.6e-107	355.6	0.982	0.985	4	408
1_412	1	412	368	Veles__VlsB1	7.200000000000001e-104	345.8	0.951	0.957	15	366
1_412	1	412	368	Veles__VlsB2	3.7e-104	346.8	0.923	0.954	16	366
1_422	1	422	763	Wadjet__JetC_III	1.4e-05	20.7	0.486	0.269	475	679
1_435	1	435	118	Dpd__QueD	1.6e-57	191.0	0.958	0.975	3	117
2_19	2	579	382	Dpd__DpdA	4.4e-08	30.2	0.52	0.545	141	348
2_73	2	633	340	WYL_I_II_III_IV_V_VI_4	4.7000000000000005e-25	86.6	0.983	0.5	142	311
2_73	2	633	340	WYL_I_II_III_IV_V_VI_1	7.5e-50	168.1	0.974	0.918	4	315
2_82	2	642	1465	Shango__SngC	2.2e-65	219.5	0.732	0.366	25	560
2_82	2	642	1465	BREX__brxHI	1.6999999999999999e-68	229.6	0.74	0.381	24	581
2_238	2	798	195	DEDDh_I_II_III_IV_V_VI_1	3.3e-11	41.6	0.956	0.805	12	168
2_286	2	846	155	Veles__VlsC1	1.7e-34	117.0	0.959	0.974	2	152
2_286	2	846	155	Veles__VlsC2	9.6e-35	117.8	0.953	0.961	3	151
3_2	3	855	308	Brig1__ADP_ribosyl	1.8e-58	196.5	0.436	0.929	5	290
3_26	3	879	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	8.5e-230	763.8	0.98	0.964	10	1067
3_27	3	880	416	RM__Type_I_S_02	6.2e-39	132.2	0.715	0.769	85	404
3_27	3	880	416	RM__Type_I_S_03	4.3e-47	159.4	0.859	0.99	2	413
3_27	3	880	416	RM__Type_I_S_52	2.3e-50	169.9	0.68	0.988	2	412
3_27	3	880	416	RM__Type_I_S_04	2.2e-58	196.5	0.754	0.986	2	411
3_27	3	880	416	RM__Type_I_S_51	8.7e-70	233.4	0.836	0.99	2	413
3_29	3	882	503	RM_Type_II__Type_II_MTases_FAM_29	2.5e-06	24.3	0.418	0.487	165	409
3_29	3	882	503	RM_Type_II__Type_II_MTases_FAM_14	4.6e-13	46.4	0.433	0.481	176	417
3_29	3	882	503	RM_Type_II__Type_II_MTases_FAM_13	4.6e-14	49.8	0.413	0.483	158	400
3_29	3	882	503	RM_Type_II__Type_II_MTases_FAM_6	1.1e-16	58.6	0.441	0.487	177	421
3_29	3	882	503	RM_Type_II__Type_II_MTases_FAM_33	1e-38	131.4	0.451	0.477	159	398
3_29	3	882	503	RM__Type_I_MTases_FAM_1	7e-57	191.0	0.747	0.722	132	494
3_29	3	882	503	RM__Type_I_MTases_FAM_3	1.1e-59	200.3	0.68	0.849	10	436
3_29	3	882	503	PrrC__EcoprrI	1.5e-96	322.6	0.954	0.982	7	500
3_29	3	882	503	RM__Type_I_MTases_FAM_0	2.9e-167	555.6	0.992	0.99	4	501
3_149	3	1002	521	DISARM__drmC	1.4e-14	52.2	0.494	0.269	329	468
3_212	3	1065	414	Dnd__DndA	9e-35	118.3	0.865	0.821	33	372
5_24	5	1411	729	RM_Type_II__Type_II_MTases_FAM_33	2.5999999999999998e-27	93.7	0.44	0.355	165	423
5_24	5	1411	729	PrrC__EcoprrI	2.9999999999999997e-47	160.2	0.979	0.786	1	573
5_24	5	1411	729	RM__Type_I_MTases_FAM_0	6.9e-76	254.1	0.934	0.73	1	532
5_24	5	1411	729	RM__Type_I_MTases_FAM_3	4.4e-258	855.9	0.995	0.995	2	726
5_26	5	1413	439	RM__Type_I_S_06	3.6000000000000004e-25	86.8	0.58	0.774	61	400
5_26	5	1413	439	RM__Type_I_S_03	2.2e-32	110.9	0.832	0.968	9	433
5_26	5	1413	439	RM__Type_I_S_51	2.0999999999999997e-51	172.7	0.82	0.973	7	433
5_26	5	1413	439	RM__Type_I_S_04	5.900000000000001e-63	211.6	0.748	0.97	8	433
5_26	5	1413	439	RM__Type_I_S_52	4.1e-79	264.8	0.67	0.968	9	433
5_27	5	1414	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	5.6e-70	234.7	0.661	0.707	118	844
5_27	5	1414	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1101.4	0.993	0.984	4	1015
5_194	5	1581	414	RM_Type_II__Type_II_REase19	3.1e-10	37.9	0.492	0.377	245	400
5_200	5	1587	483	pAgo__pAgo_LongA	3.1e-16	57.1	0.411	0.694	133	467
5_200	5	1587	483	pAgo__pAgo_SPARTA	3.5e-33	112.8	0.505	0.584	195	476
5_200	5	1587	483	pAgo__pAgo_S2B	9.1e-63	210.8	0.994	0.973	13	482
5_200	5	1587	483	pAgo__pAgo_S1A	6.4e-107	356.8	0.445	0.969	15	482
5_200	5	1587	483	pAgo__pAgo_S1B	8.7e-196	649.1	0.994	0.99	5	482
5_201	5	1588	580	pAgo__SIR2APAZ	3.2e-186	618.2	0.931	0.984	1	571
5_205	5	1592	271	Ukko__UkkD2	1.4e-16	58.6	0.473	0.498	113	247
5_205	5	1592	271	Ukko__UkkD1	1.4e-16	58.6	0.473	0.498	113	247
5_209	5	1596	264	Ukko__UkkA1	2.2999999999999998e-92	307.3	0.941	0.962	9	262
5_209	5	1596	264	Ukko__UkkA2	2.2999999999999998e-92	307.3	0.941	0.962	9	262
