hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIVQ010000001.1_2	JAYIVQ010000001.1	2	308	Brig1__ADP_ribosyl	1.8e-58	196.5	0.436	0.929	5	290
JAYIVQ010000001.1_26	JAYIVQ010000001.1	26	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	8.5e-230	763.8	0.98	0.964	10	1067
JAYIVQ010000001.1_27	JAYIVQ010000001.1	27	416	RM__Type_I_S_02	6.3e-39	132.2	0.715	0.769	85	404
JAYIVQ010000001.1_27	JAYIVQ010000001.1	27	416	RM__Type_I_S_03	4.3e-47	159.4	0.859	0.99	2	413
JAYIVQ010000001.1_27	JAYIVQ010000001.1	27	416	RM__Type_I_S_52	2.3e-50	169.9	0.68	0.988	2	412
JAYIVQ010000001.1_27	JAYIVQ010000001.1	27	416	RM__Type_I_S_04	2.2e-58	196.5	0.754	0.986	2	411
JAYIVQ010000001.1_27	JAYIVQ010000001.1	27	416	RM__Type_I_S_51	8.7e-70	233.4	0.836	0.99	2	413
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM_Type_II__Type_II_MTases_FAM_29	2.5e-06	24.3	0.418	0.487	165	409
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM_Type_II__Type_II_MTases_FAM_14	4.6e-13	46.4	0.433	0.481	176	417
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM_Type_II__Type_II_MTases_FAM_13	4.7e-14	49.8	0.413	0.483	158	400
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM_Type_II__Type_II_MTases_FAM_6	1.1e-16	58.6	0.441	0.487	177	421
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM_Type_II__Type_II_MTases_FAM_33	1e-38	131.4	0.451	0.477	159	398
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM__Type_I_MTases_FAM_1	7e-57	191.0	0.747	0.722	132	494
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	RM__Type_I_MTases_FAM_3	1.1e-59	200.3	0.68	0.849	10	436
JAYIVQ010000001.1_29	JAYIVQ010000001.1	29	503	PrrC__EcoprrI	1.5e-96	322.6	0.954	0.982	7	500
