sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUINT010000006.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAUINT010000006.1_6	JAUINT010000006.1_9	JAUINT010000006.1_6,JAUINT010000006.1_8,JAUINT010000006.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINT010000008.1_PrrC_17	PrrC	PrrC	Defense	JAUINT010000008.1_50	JAUINT010000008.1_54	JAUINT010000008.1_50,JAUINT010000008.1_52,JAUINT010000008.1_53,JAUINT010000008.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUINT010000011.1_RM_Type_IV_21	RM	RM_Type_IV	Defense	JAUINT010000011.1_26	JAUINT010000011.1_27	JAUINT010000011.1_26,JAUINT010000011.1_27	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAUINT010000014.1_Nantosuelta_3	Nantosuelta	Nantosuelta	Defense	JAUINT010000014.1_92	JAUINT010000014.1_92	JAUINT010000014.1_92	1	Nantosuelta__VCA0322
JAUINT010000014.1_Gabija_2	Gabija	Gabija	Defense	JAUINT010000014.1_93	JAUINT010000014.1_94	JAUINT010000014.1_93,JAUINT010000014.1_94	2	Gabija__GajA,Gabija__GajB_2
JAUINT010000018.1_SoFic_10	SoFIC	SoFic	Defense	JAUINT010000018.1_63	JAUINT010000018.1_63	JAUINT010000018.1_63	1	SoFic__SoFic
JAUINT010000020.1_SoFic_14	SoFIC	SoFic	Defense	JAUINT010000020.1_19	JAUINT010000020.1_19	JAUINT010000020.1_19	1	SoFic__SoFic
JAUINT010000025.1_RM_Type_I_20	RM	RM_Type_I	Defense	JAUINT010000025.1_39	JAUINT010000025.1_42	JAUINT010000025.1_39,JAUINT010000025.1_40,JAUINT010000025.1_42	3	RM__Type_I_MTases_FAM_3,RM__Type_I_REases_FAM_1.einsi_trimmed,RM__Type_I_S_52
JAUINT010000026.1_Old_exonuclease_1	Old_exonuclease	Old_exonuclease	Defense	JAUINT010000026.1_1	JAUINT010000026.1_1	JAUINT010000026.1_1	1	Old_exonuclease__Old_exonuclease
JAUINT010000035.1_AbiD_12	AbiD	AbiD	Defense	JAUINT010000035.1_14	JAUINT010000035.1_14	JAUINT010000035.1_14	1	AbiD__AbiD
JAUINT010000038.1_Wadjet_I_8	Wadjet	Wadjet_I	Defense	JAUINT010000038.1_10	JAUINT010000038.1_13	JAUINT010000038.1_10,JAUINT010000038.1_12,JAUINT010000038.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAUINT010000042.1_Prometheus_11	Prometheus	Prometheus	Defense	JAUINT010000042.1_28	JAUINT010000042.1_28	JAUINT010000042.1_28	1	Prometheus__ProA
JAUINT010000044.1_dCTPdeaminase_13	dCTPdeaminase	dCTPdeaminase	Defense	JAUINT010000044.1_1	JAUINT010000044.1_1	JAUINT010000044.1_1	1	dCTPdeaminase__dCTPdeaminase
JAUINT010000052.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JAUINT010000052.1_15	JAUINT010000052.1_18	JAUINT010000052.1_15,JAUINT010000052.1_16,JAUINT010000052.1_18	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAUINT010000066.1_Gao_Ppl_9	Gao_Ppl	Gao_Ppl	Defense	JAUINT010000066.1_6	JAUINT010000066.1_6	JAUINT010000066.1_6	1	Gao_Ppl__PplA
JAUINT010000082.1_RM_Type_II_22	RM	RM_Type_II	Defense	JAUINT010000082.1_1	JAUINT010000082.1_2	JAUINT010000082.1_1,JAUINT010000082.1_2	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
JAUINT010000083.1_AbiE_5	AbiE	AbiE	Defense	JAUINT010000083.1_5	JAUINT010000083.1_6	JAUINT010000083.1_5,JAUINT010000083.1_6	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUINT010000084.1_Zorya_TypeI_4	Zorya	Zorya_TypeI	Defense	JAUINT010000084.1_2	JAUINT010000084.1_4	JAUINT010000084.1_2,JAUINT010000084.1_3,JAUINT010000084.1_4	3	Zorya_TypeI__ZorC,Zorya__ZorA,Zorya__ZorB
