replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIUZ010000002.1	JAYIUZ010000002.1_72	RM__Type_I_MTases_FAM_0	355	defense-finder-models/RM/RM/RM_Type_I	JAYIUZ010000002.1_RM_Type_I_11	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	2.8000000000000002e-167	555.6	0.992	0.99	4	501		JAYIUZ010000002.1_PrrC_10	RM	RM_Type_I	Defense
JAYIUZ010000002.1	JAYIUZ010000002.1_75	RM__Type_I_S_51	358	defense-finder-models/RM/RM/RM_Type_I	JAYIUZ010000002.1_RM_Type_I_11	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	211	3.1e-26	89.7	0.412	0.962	5	207		JAYIUZ010000002.1_PrrC_10	RM	RM_Type_I	Defense
JAYIUZ010000002.1	JAYIUZ010000002.1_76	RM__Type_I_REases_FAM_0.einsi_trimmed	359	defense-finder-models/RM/RM/RM_Type_I	JAYIUZ010000002.1_RM_Type_I_11	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4.6e-230	764.6	0.98	0.964	10	1067		JAYIUZ010000002.1_PrrC_10	RM	RM_Type_I	Defense
JAYIUZ010000003.1	JAYIUZ010000003.1_185	Zorya_III__ZorG3	675	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIUZ010000003.1_Zorya_TypeIII_5	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.1e-90	301.7	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYIUZ010000003.1	JAYIUZ010000003.1_187	Zorya__ZorB	677	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIUZ010000003.1_Zorya_TypeIII_5	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	216	3.2e-14	50.8	0.8	0.889	10	201			Zorya	Zorya_TypeIII	Defense
JAYIUZ010000003.1	JAYIUZ010000003.1_188	Zorya_III__ZorF3	678	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIUZ010000003.1_Zorya_TypeIII_5	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	9.5e-73	243.0	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYIUZ010000006.1	JAYIUZ010000006.1_2	Gao_Mza__MzaB	998	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIUZ010000006.1_Gao_Mza_3	1	1	0.8	4.0	1	Gao_Mza__MzaB	mandatory	480	5.7e-156	518.4	0.839	0.975	1	468			Gao_Mza	Gao_Mza	Defense
JAYIUZ010000006.1	JAYIUZ010000006.1_3	Gao_Mza__MzaC	999	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIUZ010000006.1_Gao_Mza_3	1	1	0.8	4.0	1	Gao_Mza__MzaC	mandatory	907	1.3e-304	1011.1	0.92	0.991	4	902			Gao_Mza	Gao_Mza	Defense
JAYIUZ010000006.1	JAYIUZ010000006.1_4	Gao_Mza__MzaD	1000	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIUZ010000006.1_Gao_Mza_3	1	1	0.8	4.0	1	Gao_Mza__MzaD	mandatory	333	9.300000000000001e-32	108.5	0.772	0.793	64	327			Gao_Mza	Gao_Mza	Defense
JAYIUZ010000006.1	JAYIUZ010000006.1_5	Gao_Mza__MzaE	1001	defense-finder-models/DefenseFinder/Gao_Mza/Gao_Mza	JAYIUZ010000006.1_Gao_Mza_3	1	1	0.8	4.0	1	Gao_Mza__MzaE	mandatory	687	6.5e-76	254.0	0.895	0.799	44	592			Gao_Mza	Gao_Mza	Defense
JAYIUZ010000011.1	JAYIUZ010000011.1_1	RM_Type_II__Type_II_MTases_FAM_0	1710	defense-finder-models/RM/RM/RM_Type_II	JAYIUZ010000011.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	368	3.1e-61	205.6	0.975	0.924	27	366			RM	RM_Type_II	Defense
JAYIUZ010000011.1	JAYIUZ010000011.1_3	RM_Type_II__Type_II_REase09	1712	defense-finder-models/RM/RM/RM_Type_II	JAYIUZ010000011.1_RM_Type_II_14	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	365	1.8e-18	65.8	0.703	0.762	36	313			RM	RM_Type_II	Defense
JAYIUZ010000011.1	JAYIUZ010000011.1_9	SoFic__SoFic	1718	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIUZ010000011.1_SoFic_1	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5e-109	362.8	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYIUZ010000015.1	JAYIUZ010000015.1_103	RM_Type_IV__FAM_1	2277	defense-finder-models/RM/RM/RM_Type_IV	JAYIUZ010000015.1_RM_Type_IV_15	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	6.7e-84	280.9	0.513	0.579	298	785			RM	RM_Type_IV	Defense
JAYIUZ010000015.1	JAYIUZ010000015.1_104	RM_Type_IV__FAM_2	2278	defense-finder-models/RM/RM/RM_Type_IV	JAYIUZ010000015.1_RM_Type_IV_15	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	382	5.9e-55	184.6	0.815	0.72	61	335			RM	RM_Type_IV	Defense
JAYIUZ010000017.1	JAYIUZ010000017.1_72	SoFic__SoFic	2432	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIUZ010000017.1_SoFic_7	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	5.5e-123	408.7	0.961	0.901	18	362			SoFIC	SoFic	Defense
JAYIUZ010000025.1	JAYIUZ010000025.1_14	RM__Type_I_REases_FAM_0.einsi_trimmed	2936	defense-finder-models/RM/PrrC/PrrC	JAYIUZ010000025.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.6e-138	461.6	0.443	0.468	2	467		JAYIUZ010000025.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYIUZ010000025.1	JAYIUZ010000025.1_15	RM__Type_I_S_51	2937	defense-finder-models/RM/PrrC/PrrC	JAYIUZ010000025.1_PrrC_12	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	431	2.7999999999999997e-41	139.3	0.53	0.603	164	423		JAYIUZ010000025.1_RM_Type_I_13	PrrC	PrrC	Defense
JAYIUZ010000025.1	JAYIUZ010000025.1_16	PrrC__PrrC	2938	defense-finder-models/RM/PrrC/PrrC	JAYIUZ010000025.1_PrrC_12	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	367	1.8e-61	205.9	0.984	0.984	2	362			PrrC	PrrC	Defense
