sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIUY010000002.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIUY010000002.1_104	JAYIUY010000002.1_108	JAYIUY010000002.1_104,JAYIUY010000002.1_105,JAYIUY010000002.1_108	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIUY010000006.1_RM_Type_II_11	RM	RM_Type_II	Defense	JAYIUY010000006.1_12	JAYIUY010000006.1_14	JAYIUY010000006.1_12,JAYIUY010000006.1_14	2	RM_Type_II__Type_II_MTases_FAM_0,RM_Type_II__Type_II_REase09
JAYIUY010000006.1_SoFic_2	SoFIC	SoFic	Defense	JAYIUY010000006.1_20	JAYIUY010000006.1_20	JAYIUY010000006.1_20	1	SoFic__SoFic
JAYIUY010000011.1_PrrC_15	PrrC	PrrC	Defense	JAYIUY010000011.1_50	JAYIUY010000011.1_54	JAYIUY010000011.1_50,JAYIUY010000011.1_52,JAYIUY010000011.1_53,JAYIUY010000011.1_54	4	PrrC__PrrC,RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYIUY010000014.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYIUY010000014.1_102	JAYIUY010000014.1_103	JAYIUY010000014.1_102,JAYIUY010000014.1_103	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIUY010000019.1_SoFic_10	SoFIC	SoFic	Defense	JAYIUY010000019.1_13	JAYIUY010000019.1_13	JAYIUY010000019.1_13	1	SoFic__SoFic
JAYIUY010000021.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYIUY010000021.1_54	JAYIUY010000021.1_57	JAYIUY010000021.1_54,JAYIUY010000021.1_56,JAYIUY010000021.1_57	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIUY010000031.1_Retron_XII_4	Retron	Retron_XII	Defense	JAYIUY010000031.1_5	JAYIUY010000031.1_5	JAYIUY010000031.1_5	1	Retron_XII__RT_12
JAYIUY010000034.1_Lamassu-Mrr_1	Lamassu-Fam	Lamassu-Mrr	Defense	JAYIUY010000034.1_13	JAYIUY010000034.1_15	JAYIUY010000034.1_13,JAYIUY010000034.1_14,JAYIUY010000034.1_15	3	Lamassu-Fam__LmuA_effector_Mrr,Lamassu-Fam__LmuB_SMC_Mrr,Lamassu-Fam__LmuC_acc_Mrr
JAYIUY010000044.1_AbiD_8	AbiD	AbiD	Defense	JAYIUY010000044.1_14	JAYIUY010000044.1_14	JAYIUY010000044.1_14	1	AbiD__AbiD
JAYIUY010000046.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	JAYIUY010000046.1_23	JAYIUY010000046.1_23	JAYIUY010000046.1_23	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JAYIUY010000051.1_Gao_Ppl_6	Gao_Ppl	Gao_Ppl	Defense	JAYIUY010000051.1_6	JAYIUY010000051.1_6	JAYIUY010000051.1_6	1	Gao_Ppl__PplA
JAYIUY010000058.1_Gao_Mza_3	Gao_Mza	Gao_Mza	Defense	JAYIUY010000058.1_16	JAYIUY010000058.1_19	JAYIUY010000058.1_16,JAYIUY010000058.1_17,JAYIUY010000058.1_18,JAYIUY010000058.1_19	4	Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
JAYIUY010000063.1_DS-23_7	DS-23	DS-23	Defense	JAYIUY010000063.1_6	JAYIUY010000063.1_6	JAYIUY010000063.1_6	1	DS-23__DS-23
JAYIUY010000089.1_RloC_9	RloC	RloC	Defense	JAYIUY010000089.1_1	JAYIUY010000089.1_1	JAYIUY010000089.1_1	1	RloC__RloC
